# Time_s	x	xdot
0.000000	2.846680	1.508789
0.005000	1.850586	1.337891
0.010000	0.961914	0.888672
0.015000	0.371094	0.395508
0.020000	0.097656	0.043945
0.025000	0.053711	-0.078125
0.030000	0.097656	-0.009766
0.035000	0.097656	0.180664
0.040000	-0.029297	0.366211
0.045000	-0.268555	0.166016
0.050000	-0.371094	-0.595703
0.055000	0.029297	-1.220703
0.060000	0.820312	-1.113281
0.065000	1.542969	-0.507812
0.070000	1.870117	0.229492
0.075000	1.723633	0.795898
0.080000	1.201172	1.049805
0.085000	0.498047	0.996094
0.090000	-0.161133	0.634766
0.095000	-0.566406	-0.546875
0.100000	-0.195312	-1.914062
0.105000	1.059570	-2.172852
0.110000	2.480469	-1.445312
0.115000	3.432617	-0.302734
0.120000	3.637695	0.747070
0.125000	3.144531	1.352539
0.130000	2.250977	1.435547
0.135000	1.293945	1.127930
0.140000	0.541992	0.649414
0.145000	0.102539	0.219727
0.150000	-0.058594	-0.058594
0.155000	-0.019531	-0.195312
0.160000	0.097656	-0.087891
0.165000	0.141602	0.141602
0.170000	0.048828	0.390625
0.175000	-0.209961	0.366211
0.180000	-0.439453	-0.366211
0.185000	-0.185547	-1.318359
0.190000	0.673828	-1.484375
0.195000	1.645508	-0.942383
0.200000	2.265625	-0.092773
0.205000	2.329102	0.664062
0.210000	1.884766	1.098633
0.215000	1.162109	1.157227
0.220000	0.390625	0.927734
0.225000	-0.224609	0.410156
0.230000	-0.478516	-0.766602
0.235000	0.024414	-1.762695
0.240000	1.181641	-1.738281
0.245000	2.324219	-0.976562
0.250000	2.963867	0.034180
0.255000	2.939453	0.869141
0.260000	2.368164	1.279297
0.265000	1.513672	1.254883
0.270000	0.683594	0.932617
0.275000	0.053711	0.507812
0.280000	-0.283203	-0.156250
0.285000	-0.170898	-0.942383
0.290000	0.439453	-1.118164
0.295000	1.171875	-0.717773
0.300000	1.630859	-0.043945
0.305000	1.660156	0.576172
0.310000	1.279297	0.942383
0.315000	0.664062	1.000977
0.320000	-0.009766	0.795898
0.325000	-0.522461	-0.141602
0.330000	-0.410156	-1.669922
0.335000	0.673828	-2.275391
0.340000	2.167969	-1.767578
0.345000	3.330078	-0.654297
0.350000	3.754883	0.493164
0.355000	3.442383	1.254883
0.360000	2.607422	1.484375
0.365000	1.621094	1.259766
0.370000	0.786133	0.795898
0.375000	0.249023	0.322266
0.380000	0.019531	0.019531
0.385000	0.000000	-0.068359
0.390000	0.039062	0.019531
0.395000	0.019531	0.219727
0.400000	-0.126953	0.288086
0.405000	-0.312500	-0.112305
0.410000	-0.229492	-0.825195
0.415000	0.302734	-1.049805
0.420000	0.986328	-0.703125
0.425000	1.435547	-0.078125
0.430000	1.489258	0.522461
0.435000	1.147461	0.893555
0.440000	0.551758	0.971680
0.445000	-0.097656	0.751953
0.450000	-0.581055	-0.317383
0.455000	-0.351562	-1.879883
0.460000	0.874023	-2.368164
0.465000	2.421875	-1.748047
0.470000	3.569336	-0.566406
0.475000	3.940430	0.600586
0.480000	3.554688	1.337891
0.485000	2.661133	1.523438
0.490000	1.650391	1.250000
0.495000	0.820312	0.761719
0.500000	0.307617	0.283203
0.505000	0.107422	-0.009766
0.510000	0.107422	-0.083008
0.515000	0.161133	0.034180
0.520000	0.126953	0.234375
0.525000	-0.034180	0.410156
0.530000	-0.297852	0.161133
0.535000	-0.385742	-0.698242
0.540000	0.073242	-1.333008
0.545000	0.947266	-1.201172
0.550000	1.728516	-0.541992
0.555000	2.084961	0.244141
0.560000	1.923828	0.844727
0.565000	1.362305	1.103516
0.570000	0.634766	1.030273
0.575000	-0.053711	0.703125
0.580000	-0.512695	-0.302734
0.585000	-0.292969	-1.679688
0.590000	0.805664	-2.075195
0.595000	2.158203	-1.489258
0.600000	3.139648	-0.419922
0.605000	3.417969	0.615234
0.610000	3.017578	1.254883
0.615000	2.187500	1.396484
0.620000	1.254883	1.152344
0.625000	0.488281	0.698242
0.630000	0.014648	0.268555
0.635000	-0.166016	-0.205078
0.640000	-0.034180	-0.556641
0.645000	0.317383	-0.498047
0.650000	0.644531	-0.146484
0.655000	0.732422	0.288086
0.660000	0.541992	0.620117
0.665000	0.126953	0.771484
0.670000	-0.380859	0.371094
0.675000	-0.600586	-1.015625
0.680000	0.073242	-2.187500
0.685000	1.499023	-2.133789
0.690000	2.900391	-1.215820
0.695000	3.701172	-0.004883
0.700000	3.710938	0.981445
0.705000	3.061523	1.459961
0.710000	2.094727	1.420898
0.715000	1.157227	1.030273
0.720000	0.463867	0.532227
0.725000	0.097656	0.126953
0.730000	0.004883	-0.063477
0.735000	0.034180	-0.034180
0.740000	0.058594	0.126953
0.745000	-0.029297	0.307617
0.750000	-0.239258	0.175781
0.755000	-0.346680	-0.483398
0.760000	-0.019531	-1.069336
0.765000	0.668945	-0.996094
0.770000	1.318359	-0.454102
0.775000	1.621094	0.214844
0.780000	1.474609	0.742188
0.785000	0.991211	0.991211
0.790000	0.327148	0.947266
0.795000	-0.302734	0.488281
0.800000	-0.605469	-0.898438
0.805000	-0.004883	-2.177734
0.810000	1.416016	-2.211914
0.815000	2.866211	-1.318359
0.820000	3.740234	-0.107422
0.825000	3.808594	0.927734
0.830000	3.203125	1.455078
0.835000	2.246094	1.455078
0.840000	1.269531	1.074219
0.845000	0.551758	0.571289
0.850000	0.166016	0.151367
0.855000	0.058594	-0.058594
0.860000	0.087891	-0.048828
0.865000	0.112305	0.102539
0.870000	0.039062	0.312500
0.875000	-0.170898	0.327148
0.880000	-0.375977	-0.244141
0.885000	-0.209961	-1.074219
0.890000	0.488281	-1.250000
0.895000	1.303711	-0.805664
0.900000	1.831055	-0.068359
0.905000	1.879883	0.600586
0.910000	1.479492	0.996094
0.915000	0.825195	1.059570
0.920000	0.117188	0.854492
0.925000	-0.449219	0.083008
0.930000	-0.478516	-1.401367
0.935000	0.439453	-2.192383
0.940000	1.870117	-1.835938
0.945000	3.081055	-0.810547
0.950000	3.613281	0.327148
0.955000	3.398438	1.152344
0.960000	2.636719	1.455078
0.965000	1.674805	1.293945
0.970000	0.815430	0.864258
0.975000	0.234375	0.390625
0.980000	-0.034180	0.043945
0.985000	-0.068359	-0.205078
0.990000	0.058594	-0.224609
0.995000	0.200195	-0.014648
1.000000	0.205078	0.263672
1.005000	0.024414	0.493164
1.010000	-0.297852	0.302734
1.015000	-0.478516	-0.668945
1.020000	-0.034180	-1.596680
1.025000	1.010742	-1.591797
1.030000	2.055664	-0.898438
1.035000	2.636719	0.043945
1.040000	2.612305	0.825195
1.045000	2.070312	1.215820
1.050000	1.259766	1.201172
1.055000	0.468750	0.903320
1.060000	-0.136719	0.424805
1.065000	-0.405273	-0.556641
1.070000	-0.039062	-1.445312
1.075000	0.908203	-1.459961
1.080000	1.865234	-0.830078
1.085000	2.412109	0.043945
1.090000	2.382812	0.776367
1.095000	1.865234	1.147461
1.100000	1.103516	1.147461
1.105000	0.341797	0.878906
1.110000	-0.244141	0.332031
1.115000	-0.449219	-0.820312
1.120000	0.092773	-1.694336
1.125000	1.206055	-1.596680
1.130000	2.246094	-0.830078
1.135000	2.792969	0.131836
1.140000	2.705078	0.898438
1.145000	2.114258	1.250000
1.150000	1.284180	1.201172
1.155000	0.488281	0.874023
1.160000	-0.102539	0.410156
1.165000	-0.361328	-0.468750
1.170000	-0.053711	-1.279297
1.175000	0.781250	-1.303711
1.180000	1.630859	-0.727539
1.185000	2.109375	0.068359
1.190000	2.065430	0.732422
1.195000	1.577148	1.083984
1.200000	0.864258	1.083984
1.205000	0.141602	0.830078
1.210000	-0.400391	0.087891
1.215000	-0.444336	-1.284180
1.220000	0.395508	-2.006836
1.225000	1.708984	-1.674805
1.230000	2.807617	-0.722656
1.235000	3.291016	0.341797
1.240000	3.066406	1.098633
1.245000	2.343750	1.376953
1.250000	1.425781	1.235352
1.255000	0.610352	0.825195
1.260000	0.053711	0.385742
1.265000	-0.205078	-0.156250
1.270000	-0.102539	-0.693359
1.275000	0.346680	-0.742188
1.280000	0.830078	-0.380859
1.285000	1.079102	0.141602
1.290000	0.976562	0.590820
1.295000	0.581055	0.834961
1.300000	0.024414	0.820312
1.305000	-0.507812	0.073242
1.310000	-0.532227	-1.513672
1.315000	0.458984	-2.387695
1.320000	2.021484	-2.026367
1.325000	3.354492	-0.927734
1.330000	3.959961	0.307617
1.335000	3.759766	1.201172
1.340000	2.973633	1.538086
1.345000	1.958008	1.372070
1.350000	1.049805	0.913086
1.355000	0.434570	0.405273
1.360000	0.156250	0.043945
1.365000	0.117188	-0.092773
1.370000	0.170898	-0.014648
1.375000	0.175781	0.180664
1.380000	0.053711	0.385742
1.385000	-0.205078	0.341797
1.390000	-0.410156	-0.351562
1.395000	-0.170898	-1.240234
1.400000	0.634766	-1.367188
1.405000	1.533203	-0.849609
1.410000	2.089844	-0.048828
1.415000	2.124023	0.668945
1.420000	1.679688	1.069336
1.425000	0.976562	1.113281
1.430000	0.234375	0.883789
1.435000	-0.346680	0.239258
1.440000	-0.488281	-1.113281
1.445000	0.239258	-1.997070
1.450000	1.542969	-1.787109
1.455000	2.714844	-0.883789
1.460000	3.300781	0.205078
1.465000	3.164062	1.025391
1.470000	2.490234	1.376953
1.475000	1.577148	1.274414
1.480000	0.732422	0.893555
1.485000	0.131836	0.444336
1.490000	-0.166016	-0.043945
1.495000	-0.141602	-0.595703
1.500000	0.239258	-0.712891
1.505000	0.703125	-0.415039
1.510000	0.976562	0.073242
1.515000	0.927734	0.527344
1.520000	0.571289	0.791016
1.525000	0.039062	0.815430
1.530000	-0.488281	0.126953
1.535000	-0.551758	-1.440430
1.540000	0.395508	-2.368164
1.545000	1.943359	-2.050781
1.550000	3.295898	-0.981445
1.555000	3.935547	0.253906
1.560000	3.764648	1.166992
1.565000	2.998047	1.533203
1.570000	1.987305	1.381836
1.575000	1.069336	0.932617
1.580000	0.444336	0.424805
1.585000	0.146484	0.053711
1.590000	0.107422	-0.087891
1.595000	0.151367	-0.019531
1.600000	0.161133	0.170898
1.605000	0.048828	0.375977
1.610000	-0.205078	0.332031
1.615000	-0.405273	-0.356445
1.620000	-0.161133	-1.230469
1.625000	0.634766	-1.342773
1.630000	1.508789	-0.825195
1.635000	2.050781	-0.034180
1.640000	2.070312	0.664062
1.645000	1.630859	1.059570
1.650000	0.932617	1.098633
1.655000	0.200195	0.874023
1.660000	-0.375977	0.195312
1.665000	-0.483398	-1.201172
1.670000	0.297852	-2.041016
1.675000	1.630859	-1.787109
1.680000	2.807617	-0.849609
1.685000	3.369141	0.249023
1.690000	3.203125	1.064453
1.695000	2.500000	1.396484
1.700000	1.577148	1.269531
1.705000	0.732422	0.878906
1.710000	0.141602	0.424805
1.715000	-0.151367	-0.029297
1.720000	-0.126953	-0.522461
1.725000	0.205078	-0.629883
1.730000	0.615234	-0.341797
1.735000	0.834961	0.112305
1.740000	0.756836	0.527344
1.745000	0.405273	0.766602
1.750000	-0.102539	0.727539
1.755000	-0.571289	-0.185547
1.760000	-0.424805	-1.743164
1.765000	0.712891	-2.353516
1.770000	2.255859	-1.816406
1.775000	3.452148	-0.664062
1.780000	3.881836	0.512695
1.785000	3.559570	1.289062
1.790000	2.705078	1.518555
1.795000	1.699219	1.284180
1.800000	0.849609	0.800781
1.805000	0.302734	0.322266
1.810000	0.078125	0.004883
1.815000	0.063477	-0.083008
1.820000	0.107422	0.019531
1.825000	0.092773	0.219727
1.830000	-0.058594	0.380859
1.835000	-0.302734	0.097656
1.840000	-0.356445	-0.727539
1.845000	0.122070	-1.259766
1.850000	0.947266	-1.074219
1.855000	1.650391	-0.424805
1.860000	1.928711	0.312500
1.865000	1.713867	0.859375
1.870000	1.157227	1.074219
1.875000	0.439453	0.981445
1.880000	-0.214844	0.561523
1.885000	-0.571289	-0.688477
1.890000	-0.102539	-1.977539
1.895000	1.191406	-2.119141
1.900000	2.573242	-1.333008
1.905000	3.461914	-0.180664
1.910000	3.583984	0.825195
1.915000	3.037109	1.376953
1.920000	2.124023	1.416016
1.925000	1.191406	1.083984
1.930000	0.463867	0.605469
1.935000	0.053711	0.190430
1.940000	-0.083008	-0.112305
1.945000	-0.009766	-0.263672
1.950000	0.151367	-0.146484
1.955000	0.244141	0.122070
1.960000	0.156250	0.400391
1.965000	-0.112305	0.517578
1.970000	-0.439453	-0.063477
1.975000	-0.375977	-1.230469
1.980000	0.419922	-1.748047
1.985000	1.562500	-1.362305
1.990000	2.460938	-0.483398
1.995000	2.773438	0.444336
2.000000	2.485352	1.074219
2.005000	1.782227	1.269531
2.010000	0.937500	1.098633
2.015000	0.205078	0.727539
2.020000	-0.283203	0.092773
2.025000	-0.332031	-0.957031
2.030000	0.283203	-1.484375
2.035000	1.250000	-1.201172
2.040000	2.041016	-0.444336
2.045000	2.329102	0.375977
2.050000	2.084961	0.957031
2.055000	1.450195	1.162109
2.060000	0.688477	1.030273
2.065000	-0.004883	0.683594
2.070000	-0.454102	-0.229492
2.075000	-0.288086	-1.489258
2.080000	0.678711	-1.879883
2.085000	1.909180	-1.347656
2.090000	2.797852	-0.375977
2.095000	3.046875	0.576172
2.100000	2.661133	1.181641
2.105000	1.884766	1.318359
2.110000	1.010742	1.093750
2.115000	0.278320	0.683594
2.120000	-0.180664	0.161133
2.125000	-0.283203	-0.654297
2.130000	0.146484	-1.123047
2.135000	0.878906	-0.922852
2.140000	1.479492	-0.322266
2.145000	1.684570	0.346680
2.150000	1.459961	0.830078
2.155000	0.917969	1.010742
2.160000	0.239258	0.922852
2.165000	-0.366211	0.346680
2.170000	-0.571289	-1.113281
2.175000	0.161133	-2.207031
2.180000	1.606445	-2.080078
2.185000	2.973633	-1.127930
2.190000	3.720703	0.073242
2.195000	3.666992	1.025391
2.200000	2.993164	1.469727
2.205000	2.021484	1.401367
2.210000	1.098633	0.996094
2.215000	0.424805	0.498047
2.220000	0.083008	0.112305
2.225000	0.000000	-0.058594
2.230000	0.029297	-0.029297
2.235000	0.043945	0.141602
2.240000	-0.048828	0.312500
2.245000	-0.249023	0.126953
2.250000	-0.322266	-0.551758
2.255000	0.034180	-1.069336
2.260000	0.732422	-0.927734
2.265000	1.337891	-0.371094
2.270000	1.577148	0.283203
2.275000	1.386719	0.776367
2.280000	0.878906	0.986328
2.285000	0.219727	0.922852
2.290000	-0.395508	0.332031
2.295000	-0.585938	-1.171875
2.300000	0.185547	-2.285156
2.305000	1.674805	-2.138672
2.310000	3.085938	-1.157227
2.315000	3.837891	0.083008
2.320000	3.793945	1.054688
2.325000	3.100586	1.503906
2.330000	2.109375	1.420898
2.335000	1.171875	1.005859
2.340000	0.493164	0.498047
2.345000	0.151367	0.097656
2.350000	0.078125	-0.078125
2.355000	0.117188	-0.039062
2.360000	0.136719	0.136719
2.365000	0.039062	0.341797
2.370000	-0.185547	0.327148
2.375000	-0.395508	-0.307617
2.380000	-0.180664	-1.152344
2.385000	0.571289	-1.284180
2.390000	1.406250	-0.800781
2.395000	1.933594	-0.043945
2.400000	1.962891	0.644531
2.405000	1.538086	1.030273
2.410000	0.854492	1.079102
2.415000	0.141602	0.859375
2.420000	-0.424805	0.112305
2.425000	-0.478516	-1.337891
2.430000	0.400391	-2.133789
2.435000	1.791992	-1.806641
2.440000	2.983398	-0.805664
2.445000	3.520508	0.312500
2.450000	3.315430	1.123047
2.455000	2.563477	1.435547
2.460000	1.621094	1.279297
2.465000	0.771484	0.864258
2.470000	0.185547	0.400391
2.475000	-0.087891	0.009766
2.480000	-0.097656	-0.341797
2.485000	0.117188	-0.400391
2.490000	0.371094	-0.166016
2.495000	0.473633	0.190430
2.500000	0.341797	0.512695
2.505000	0.000000	0.664062
2.510000	-0.429688	0.180664
2.515000	-0.527344	-1.162109
2.520000	0.239258	-2.060547
2.525000	1.582031	-1.835938
2.530000	2.792969	-0.908203
2.535000	3.393555	0.205078
2.540000	3.256836	1.049805
2.545000	2.563477	1.401367
2.550000	1.635742	1.293945
2.555000	0.771484	0.903320
2.560000	0.166016	0.449219
2.565000	-0.136719	-0.009766
2.570000	-0.131836	-0.493164
2.575000	0.180664	-0.610352
2.580000	0.576172	-0.341797
2.585000	0.800781	0.097656
2.590000	0.727539	0.507812
2.595000	0.385742	0.751953
2.600000	-0.112305	0.712891
2.605000	-0.571289	-0.205078
2.610000	-0.410156	-1.752930
2.615000	0.727539	-2.338867
2.620000	2.260742	-1.791992
2.625000	3.437500	-0.649414
2.630000	3.862305	0.517578
2.635000	3.525391	1.293945
2.640000	2.670898	1.513672
2.645000	1.665039	1.274414
2.650000	0.820312	0.795898
2.655000	0.288086	0.312500
2.660000	0.063477	0.004883
2.665000	0.048828	-0.078125
2.670000	0.097656	0.024414
2.675000	0.073242	0.224609
2.680000	-0.083008	0.361328
2.685000	-0.317383	0.039062
2.690000	-0.322266	-0.781250
2.695000	0.180664	-1.235352
2.700000	0.986328	-0.991211
2.705000	1.630859	-0.336914
2.710000	1.855469	0.375977
2.715000	1.591797	0.883789
2.720000	1.020508	1.054688
2.725000	0.312500	0.942383
2.730000	-0.317383	0.424805
2.735000	-0.571289	-0.966797
2.740000	0.068359	-2.124023
2.745000	1.455078	-2.080078
2.750000	2.822266	-1.191406
2.755000	3.613281	-0.004883
2.760000	3.618164	0.961914
2.765000	2.983398	1.430664
2.770000	2.036133	1.396484
2.775000	1.103516	1.020508
2.780000	0.419922	0.532227
2.785000	0.058594	0.136719
