# Time_s	x	xdot	xddot	xdddot	dx
2.185000	2.885742	-0.341797	-1.503906	-0.654297	1.420898
2.190000	2.290039	1.401367	0.146484	-1.303711	1.420898
2.195000	0.146484	0.659180	1.079102	-1.967773	1.420898
2.200000	0.043945	-1.328125	-0.097656	1.254883	1.416016
2.205000	2.016602	-0.239258	-1.176758	-0.546875	1.420898
2.210000	1.494141	1.157227	0.078125	-1.103516	1.416016
2.215000	-0.307617	0.380859	2.177734	-0.937500	1.420898
2.220000	0.805664	-2.250977	-0.869141	1.665039	1.420898
2.225000	3.662109	0.063477	-1.489258	-1.059570	1.420898
2.230000	2.431641	1.557617	0.434570	-1.269531	1.420898
2.235000	0.253906	0.473633	0.693359	-0.634766	1.420898
2.240000	0.024414	-0.454102	-0.200195	0.322266	1.420898
2.245000	0.566406	0.209961	-0.512695	-0.551758	1.420898
2.250000	-0.175781	0.625000	1.445312	-3.095703	1.416016
2.255000	0.170898	-2.216797	-0.205078	2.080078	1.420898
2.260000	3.466797	-0.507812	-1.767578	-0.659180	1.420898
2.265000	2.944336	1.557617	0.141602	-1.469727	1.420898
2.270000	0.551758	0.732422	0.781250	-0.517578	1.416016
2.275000	-0.048828	-0.341797	0.004883	0.341797	1.416016
2.280000	0.454102	0.068359	-0.517578	-0.424805	1.420898
2.285000	-0.087891	0.644531	1.025391	-3.393555	1.420898
2.290000	-0.068359	-1.987305	0.136719	2.075195	1.420898
2.295000	3.115234	-0.712891	-1.748047	-0.454102	1.420898
2.300000	2.924805	1.464844	-0.009766	-1.474609	1.420898
2.305000	0.571289	0.825195	0.776367	-1.049805	1.420898
2.310000	-0.136719	-0.566406	0.239258	0.722656	1.420898
2.315000	0.893555	-0.224609	-0.781250	-0.302734	1.420898
2.320000	0.629883	0.815430	-0.087891	-2.094727	1.420898
2.325000	-0.629883	-0.546875	2.548828	2.124023	1.420898
2.330000	1.992188	-2.275391	-1.704102	1.147461	1.420898
2.335000	4.301758	0.786133	-1.147461	-1.552734	1.420898
2.340000	2.187500	1.547852	0.800781	-1.025391	1.420898
2.345000	0.283203	0.151367	0.483398	0.161133	1.420898
2.350000	0.351562	-0.146484	-0.375977	-0.107422	1.420898
2.355000	0.263672	0.488281	-0.190430	-2.163086	1.420898
2.360000	-0.517578	-0.615234	1.782227	1.718750	1.420898
2.365000	1.669922	-1.577148	-1.440430	0.625000	1.420898
2.370000	3.071289	0.839844	-0.761719	-1.352539	1.411133
2.375000	1.152344	1.240234	0.664062	-0.795898	1.416016
2.380000	-0.327148	-0.302734	1.425781	1.191406	1.420898
2.385000	1.123047	-1.171875	-1.079102	0.449219	1.420898
2.390000	2.133789	0.688477	-0.625000	-1.103516	1.420898
2.395000	0.546875	1.054688	0.561523	-3.120117	1.416016
2.400000	-0.473633	-1.386719	1.250000	2.216797	1.420898
2.405000	2.587891	-1.450195	-1.816406	0.244141	1.416016
2.410000	3.510742	1.225586	-0.512695	-1.562500	1.420898
2.415000	1.181641	1.162109	0.825195	-0.620117	1.420898
2.420000	-0.092773	-0.102539	0.498047	0.415039	1.416016
2.425000	0.375977	-0.258789	-0.556641	-0.117188	1.420898
2.430000	0.336914	0.595703	-0.195312	-2.490234	1.420898
2.435000	-0.595703	-0.732422	2.089844	2.036133	1.420898
2.440000	2.001953	-1.894531	-1.655273	0.795898	1.420898
2.445000	3.735352	0.903320	-0.888672	-1.499023	1.420898
2.450000	1.625977	1.372070	0.771484	-0.869141	1.420898
2.455000	-0.019531	0.087891	0.615234	0.253906	1.420898
2.460000	0.249023	-0.341797	-0.468750	0.029297	1.420898
2.465000	0.405273	0.488281	-0.312500	-1.523438	1.416016
2.470000	-0.546875	-0.219727	2.329102	1.674805	1.416016
2.475000	1.459961	-2.089844	-1.376953	1.181641	1.420898
2.480000	3.710938	0.581055	-1.157227	-1.347656	1.420898
2.485000	1.918945	1.474609	0.649414	-1.044922	1.416016
2.490000	0.024414	0.239258	0.751953	-0.268555	1.420898
2.495000	0.200195	-0.532227	-0.415039	0.253906	1.420898
2.500000	0.693359	0.366211	-0.468750	-0.673828	1.420898
2.505000	-0.263672	0.576172	1.840820	-2.587891	1.420898
2.510000	0.429688	-2.407227	-0.502930	2.070312	1.420898
2.515000	3.798828	-0.322266	-1.762695	-0.854492	1.420898
2.520000	2.988281	1.640625	0.278320	-1.459961	1.416016
2.525000	0.566406	0.644531	0.776367	-0.136719	1.420898
2.530000	0.063477	-0.205078	-0.156250	0.102539	1.420898
2.535000	0.229492	0.268555	-0.346680	-1.118164	1.420898
2.540000	-0.424805	-0.063477	1.826172	0.908203	1.420898
2.545000	1.000977	-1.669922	-1.059570	0.966797	1.420898
2.550000	2.817383	0.468750	-0.996094	-1.132812	1.420898
2.555000	1.308594	1.284180	0.507812	-0.957031	1.420898
2.560000	-0.375977	-0.122070	1.889648	1.303711	1.420898
2.565000	1.162109	-1.616211	-1.137695	0.864258	1.416016
2.570000	2.832031	0.556641	-0.927734	-1.176758	1.420898
2.575000	1.245117	1.259766	0.532227	-0.908203	1.420898
2.580000	-0.375977	-0.185547	1.801758	1.308594	1.420898
2.585000	1.176758	-1.523438	-1.142578	0.761719	1.420898
2.590000	2.690430	0.600586	-0.854492	-1.176758	1.420898
2.595000	1.088867	1.215820	0.537109	-1.123047	1.416016
2.600000	-0.439453	-0.410156	1.826172	1.547852	1.420898
2.605000	1.464844	-1.557617	-1.318359	0.683594	1.420898
2.610000	2.924805	0.737305	-0.800781	-1.279297	1.420898
2.615000	1.142578	1.235352	0.610352	-0.830078	1.420898
2.620000	-0.366211	-0.322266	1.591797	1.308594	1.420898
2.625000	1.230469	-1.323242	-1.157227	0.556641	1.420898
2.630000	2.436523	0.693359	-0.708008	-1.171875	1.420898
2.635000	0.786133	1.123047	0.537109	-2.270508	1.420898
2.640000	-0.488281	-0.917969	1.552734	1.923828	1.420898
2.645000	2.045898	-1.513672	-1.596680	0.454102	1.420898
2.650000	3.222656	1.000977	-0.644531	-1.430664	1.420898
2.655000	1.137695	1.201172	0.727539	-0.712891	1.420898
2.660000	-0.253906	-0.244141	1.098633	0.927734	1.420898
2.665000	0.874023	-0.844727	-0.898438	0.244141	1.420898
2.670000	1.499023	0.664062	-0.483398	-0.981445	1.420898
2.675000	0.068359	0.893555	1.245117	-3.833008	1.420898
2.680000	-0.102539	-2.270508	0.278320	2.451172	1.420898
2.685000	3.632812	-0.957031	-2.006836	-0.390625	1.420898
2.690000	3.623047	1.601562	-0.068359	-1.645508	1.420898
2.695000	1.020508	0.927734	0.903320	-0.336914	1.420898
2.700000	0.161133	-0.190430	-0.004883	0.185547	1.420898
2.705000	0.419922	0.141602	-0.405273	-0.415039	1.420898
2.710000	-0.146484	0.532227	1.137695	-2.768555	1.420898
2.715000	0.087891	-1.831055	-0.136719	1.738281	1.420898
2.720000	2.817383	-0.410156	-1.518555	-0.605469	1.416016
2.725000	2.324219	1.386719	0.107422	-1.313477	1.420898
2.730000	0.170898	0.683594	1.054688	-2.070312	1.420898
2.735000	0.014648	-1.342773	-0.039062	1.308594	1.420898
2.740000	2.055664	-0.292969	-1.215820	-0.522461	1.416016
2.745000	1.591797	1.162109	0.053711	-1.132812	1.420898
2.750000	-0.244141	0.478516	2.031250	-1.445312	1.420898
2.755000	0.644531	-2.202148	-0.727539	1.718750	1.420898
2.760000	3.549805	-0.039062	-1.523438	-0.971680	1.420898
2.765000	2.460938	1.542969	0.371094	-1.293945	1.420898
2.770000	0.258789	0.522461	0.727539	-0.874023	1.420898
2.775000	0.009766	-0.581055	-0.151367	0.473633	1.416016
2.780000	0.771484	0.117188	-0.620117	-0.532227	1.420898
2.785000	0.097656	0.800781	0.688477	-3.935547	1.420898
2.790000	-0.341797	-1.953125	0.747070	2.446289	1.420898
2.795000	3.237305	-1.235352	-1.992188	-0.092773	1.420898
2.800000	3.686523	1.469727	-0.273438	-1.650391	1.420898
2.805000	1.137695	1.059570	0.898438	-0.468750	1.416016
2.810000	0.073242	-0.136719	0.087891	0.190430	1.420898
2.815000	0.307617	0.083008	-0.410156	-0.356445	1.416016
2.820000	-0.161133	0.493164	1.103516	-2.631836	1.420898
2.825000	0.097656	-1.757812	-0.166016	1.640625	1.420898
2.830000	2.695312	-0.351562	-1.455078	-0.615234	1.420898
2.835000	2.153320	1.352539	0.117188	-1.274414	1.416016
2.840000	0.068359	0.654297	1.254883	-2.119141	1.420898
2.845000	0.126953	-1.567383	-0.195312	1.435547	1.420898
2.850000	2.416992	-0.253906	-1.303711	-0.620117	1.420898
2.855000	1.821289	1.264648	0.122070	-1.181641	1.420898
2.860000	-0.122070	0.546875	1.689453	-1.787109	1.420898
2.865000	0.415039	-1.918945	-0.517578	1.572266	1.420898
2.870000	3.017578	-0.112305	-1.411133	-0.830078	1.420898
2.875000	2.128906	1.416016	0.273438	-1.240234	1.420898
2.880000	0.048828	0.546875	1.166992	-1.611328	1.416016
2.885000	0.161133	-1.303711	-0.283203	1.118164	1.420898
2.890000	1.972656	-0.063477	-1.079102	-0.649414	1.420898
2.895000	1.250000	1.142578	0.156250	-1.040039	1.420898
2.900000	-0.454102	0.053711	2.441406	0.927734	1.420898
2.905000	1.254883	-2.265625	-1.235352	1.435547	1.420898
2.910000	3.881836	0.380859	-1.337891	-1.269531	1.420898
2.915000	2.265625	1.552734	0.590820	-1.166992	1.420898
2.920000	0.200195	0.332031	0.590820	-0.136719	1.416016
2.925000	0.078125	-0.224609	-0.288086	0.024414	1.420898
2.930000	0.180664	0.380859	-0.273438	-2.060547	1.416016
2.935000	-0.498047	-0.546875	1.723633	1.611328	1.420898
2.940000	1.542969	-1.503906	-1.367188	0.605469	1.420898
2.945000	2.875977	0.805664	-0.742188	-1.298828	1.420898
2.950000	1.035156	1.206055	0.629883	-2.255859	1.420898
2.955000	-0.327148	-1.069336	0.825195	1.601562	1.420898
2.960000	1.904297	-0.942383	-1.391602	0.009766	1.420898
2.965000	2.333984	1.064453	-0.327148	-1.279297	1.416016
2.970000	0.380859	0.942383	0.839844	-2.929688	1.420898
2.975000	-0.273438	-1.503906	0.595703	1.894531	1.420898
2.980000	2.485352	-0.922852	-1.606445	-0.151367	1.420898
2.985000	2.719727	1.254883	-0.219727	-1.401367	1.420898
2.990000	0.541992	0.927734	0.742188	-1.943359	1.416016
2.995000	-0.253906	-0.966797	0.561523	1.323242	1.420898
3.000000	1.630859	-0.668945	-1.206055	-0.136719	1.420898
3.005000	1.762695	1.005859	-0.214844	-1.152344	1.420898
3.010000	-0.019531	0.781250	1.547852	-3.066406	1.420898
3.015000	0.151367	-2.207031	-0.146484	2.114258	1.420898
3.020000	3.486328	-0.561523	-1.787109	-0.625000	1.420898
3.025000	3.022461	1.557617	0.117188	-1.484375	1.420898
3.030000	0.610352	0.751953	0.791016	-0.302734	1.420898
3.035000	-0.034180	-0.258789	-0.019531	0.239258	1.420898
3.040000	0.312500	0.131836	-0.449219	-0.429688	1.420898
3.045000	-0.253906	0.429688	1.489258	-2.148438	1.416016
3.050000	0.346680	-1.943359	-0.473633	1.630859	1.420898
3.055000	3.027344	-0.161133	-1.455078	-0.805664	1.420898
3.060000	2.182617	1.430664	0.253906	-1.259766	1.420898
3.065000	0.073242	0.571289	1.152344	-1.684570	1.420898
3.070000	0.141602	-1.303711	-0.249023	1.147461	1.420898
3.075000	1.982422	-0.102539	-1.098633	-0.629883	1.420898
3.080000	1.289062	1.142578	0.141602	-1.049805	1.420898
3.085000	-0.429688	0.126953	2.407227	0.541992	1.420898
3.090000	1.171875	-2.270508	-1.176758	1.484375	1.420898
3.095000	3.842773	0.322266	-1.372070	-1.240234	1.420898
3.100000	2.299805	1.557617	0.566406	-1.186523	1.420898
3.105000	0.214844	0.356445	0.615234	-0.224609	1.420898
3.110000	0.068359	-0.263672	-0.278320	0.068359	1.420898
3.115000	0.239258	0.356445	-0.332031	-1.625977	1.420898
3.120000	-0.493164	-0.292969	1.962891	1.508789	1.416016
3.125000	1.337891	-1.723633	-1.274414	0.878906	1.416016
3.130000	3.085938	0.639648	-0.937500	-1.264648	1.420898
3.135000	1.352539	1.303711	0.600586	-0.913086	1.420898
3.140000	-0.302734	-0.083008	1.582031	1.083984	1.420898
3.145000	0.947266	-1.308594	-0.981445	0.659180	1.420898
3.150000	2.255859	0.546875	-0.771484	-1.064453	1.416016
3.155000	0.791016	1.123047	0.458984	-2.363281	1.416016
3.160000	-0.532227	-0.917969	1.757812	2.050781	1.420898
3.165000	2.143555	-1.684570	-1.679688	0.571289	1.420898
3.170000	3.540039	1.000977	-0.737305	-1.494141	1.420898
3.175000	1.381836	1.279297	0.766602	-0.766602	1.416016
3.180000	-0.112305	-0.014648	0.766602	0.493164	1.420898
3.185000	0.424805	-0.502930	-0.600586	0.102539	1.420898
3.190000	0.737305	0.541992	-0.366211	-0.786133	1.420898
3.195000	-0.410156	0.346680	2.329102	-1.074219	1.420898
3.200000	0.883789	-2.500000	-0.957031	1.860352	1.420898
3.205000	4.077148	0.034180	-1.630859	-1.123047	1.420898
3.210000	2.788086	1.669922	0.473633	-1.357422	1.420898
3.215000	0.473633	0.483398	0.712891	-0.014648	1.420898
3.220000	0.180664	-0.209961	-0.244141	0.048828	1.420898
3.225000	0.292969	0.341797	-0.317383	-1.215820	1.420898
3.230000	-0.454102	-0.107422	1.933594	1.250000	1.420898
3.235000	1.113281	-1.752930	-1.147461	0.996094	1.420898
3.240000	3.002930	0.507812	-1.015625	-1.186523	1.420898
3.245000	1.416016	1.318359	0.537109	-0.966797	1.420898
3.250000	-0.302734	-0.009766	1.704102	1.040039	1.416016
3.255000	0.932617	-1.455078	-0.976562	0.805664	1.420898
3.260000	2.465820	0.483398	-0.878906	-1.074219	1.420898
3.265000	1.025391	1.196289	0.458984	-1.450195	1.420898
3.270000	-0.493164	-0.502930	2.006836	1.748047	1.420898
3.275000	1.674805	-1.743164	-1.455078	0.781250	1.420898
3.280000	3.325195	0.786133	-0.874023	-1.367188	1.420898
3.285000	1.406250	1.313477	0.678711	-0.864258	1.420898
3.290000	-0.200195	-0.014648	1.206055	0.766602	1.420898
3.295000	0.659180	-0.947266	-0.771484	0.429688	1.420898
3.300000	1.542969	0.517578	-0.605469	-0.917969	1.420898
3.305000	0.249023	0.961914	0.810547	-3.940430	1.420898
3.310000	-0.356445	-1.982422	0.830078	2.519531	1.420898
3.315000	3.320312	-1.308594	-2.045898	-0.048828	1.420898
3.320000	3.847656	1.484375	-0.307617	-1.694336	1.420898
3.325000	1.254883	1.098633	0.927734	-0.488281	1.420898
3.330000	0.156250	-0.141602	0.102539	0.214844	1.420898
3.335000	0.419922	0.068359	-0.419922	-0.351562	1.420898
3.340000	-0.034180	0.585938	0.727539	-3.154297	1.420898
3.345000	-0.170898	-1.669922	0.292969	1.855469	1.420898
3.350000	2.622070	-0.717773	-1.586914	-0.341797	1.420898
3.355000	2.548828	1.323242	-0.083008	-1.381836	1.420898
3.360000	0.371094	0.834961	0.854492	-2.192383	1.420898
3.365000	-0.161133	-1.191406	0.302734	1.386719	1.420898
3.370000	1.879883	-0.532227	-1.254883	-0.302734	1.420898
3.375000	1.767578	1.103516	-0.097656	-1.171875	1.416016
3.380000	-0.078125	0.693359	1.684570	-2.602539	1.416016
3.385000	0.288086	-2.167969	-0.336914	1.943359	1.416016
3.390000	3.422852	-0.375977	-1.674805	-0.732422	1.420898
3.395000	2.749023	1.538086	0.200195	-1.411133	1.420898
3.400000	0.439453	0.673828	0.742188	-0.844727	1.420898
3.405000	-0.063477	-0.498047	0.004883	0.498047	1.420898
3.410000	0.683594	0.004883	-0.629883	-0.429688	1.420898
3.415000	0.170898	0.771484	0.410156	-3.774414	1.420898
3.420000	-0.458984	-1.704102	1.069336	2.412109	1.416016
3.425000	2.963867	-1.411133	-1.958008	0.112305	1.420898
3.430000	3.730469	1.362305	-0.424805	-1.645508	1.420898
3.435000	1.240234	1.142578	0.888672	-0.566406	1.416016
3.440000	0.034180	-0.087891	0.156250	0.190430	1.420898
3.445000	0.253906	0.043945	-0.400391	-0.322266	1.420898
3.450000	-0.156250	0.473633	1.040039	-2.587891	1.420898
3.455000	0.073242	-1.689453	-0.151367	1.586914	1.420898
3.460000	2.583008	-0.346680	-1.416016	-0.600586	1.420898
3.465000	2.055664	1.318359	0.107422	-1.254883	1.420898
3.470000	0.009766	0.639648	1.391602	-2.128906	1.420898
3.475000	0.205078	-1.708984	-0.278320	1.523438	1.416016
3.480000	2.646484	-0.239258	-1.367188	-0.673828	1.420898
3.485000	1.987305	1.323242	0.166016	-1.225586	1.420898
3.490000	-0.024414	0.581055	1.430664	-1.889648	1.420898
3.495000	0.263672	-1.669922	-0.361328	1.430664	1.420898
3.500000	2.587891	-0.151367	-1.303711	-0.717773	1.420898
3.505000	1.835938	1.303711	0.200195	-1.176758	1.420898
3.510000	-0.122070	0.498047	1.640625	-1.533203	1.420898
3.515000	0.434570	-1.801758	-0.546875	1.430664	1.420898
3.520000	2.822266	-0.034180	-1.308594	-0.839844	1.420898
3.525000	1.884766	1.357422	0.288086	-1.176758	1.420898
3.530000	-0.087891	0.468750	1.494141	-1.352539	1.420898
3.535000	0.385742	-1.591797	-0.517578	1.245117	1.420898
3.540000	2.480469	0.019531	-1.181641	-0.805664	1.420898
3.545000	1.542969	1.264648	0.263672	-1.093750	1.420898
3.550000	-0.292969	0.268555	2.016602	-0.302734	1.420898
3.555000	0.830078	-1.953125	-0.908203	1.347656	1.416016
3.560000	3.198242	0.219727	-1.264648	-1.059570	1.420898
3.565000	1.899414	1.420898	0.444336	-1.132812	1.420898
3.570000	-0.058594	0.366211	1.250000	-0.883789	1.420898
3.575000	0.346680	-1.220703	-0.507812	0.878906	1.420898
3.580000	1.855469	0.166016	-0.913086	-0.776367	1.420898
3.585000	0.878906	1.093750	0.253906	-1.977539	1.420898
3.590000	-0.595703	-0.625000	2.358398	2.089844	1.420898
3.595000	2.016602	-2.099609	-1.689453	0.981445	1.420898
3.600000	4.057617	0.849609	-1.025391	-1.528320	1.420898
3.605000	1.938477	1.469727	0.781250	-0.952148	1.420898
3.610000	0.156250	0.126953	0.429688	0.146484	1.420898
3.615000	0.224609	-0.107422	-0.366211	-0.141602	1.420898
3.620000	0.078125	0.498047	0.122070	-2.856445	1.420898
3.625000	-0.410156	-1.152344	0.942383	1.772461	1.420898
3.630000	2.050781	-1.088867	-1.503906	0.073242	1.420898
3.635000	2.612305	1.103516	-0.380859	-1.357422	1.420898
3.640000	0.566406	1.000977	0.717773	-2.402344	1.420898
3.645000	-0.327148	-1.152344	0.805664	1.669922	1.420898
3.650000	2.016602	-0.952148	-1.440430	-0.009766	1.420898
3.655000	2.431641	1.098633	-0.317383	-1.303711	1.420898
3.660000	0.429688	0.942383	0.791016	-2.734375	1.420898
3.665000	-0.278320	-1.372070	0.629883	1.782227	1.420898
3.670000	2.299805	-0.898438	-1.533203	-0.126953	1.420898
3.675000	2.543945	1.196289	-0.239258	-1.347656	1.420898
3.680000	0.454102	0.917969	0.786133	-2.392578	1.420898
3.685000	-0.249023	-1.215820	0.537109	1.567383	1.420898
3.690000	2.006836	-0.751953	-1.372070	-0.166016	1.420898
3.695000	2.148438	1.118164	-0.205078	-1.254883	1.420898
3.700000	0.195312	0.854492	1.108398	-3.002930	1.420898
3.705000	-0.097656	-1.762695	0.219727	1.904297	1.420898
3.710000	2.788086	-0.698242	-1.625977	-0.385742	1.420898
3.715000	2.666016	1.367188	-0.053711	-1.401367	1.420898
3.720000	0.439453	0.820312	0.786133	-1.806641	1.420898
3.725000	-0.170898	-0.957031	0.307617	1.162109	1.420898
3.730000	1.508789	-0.444336	-1.088867	-0.283203	1.420898
3.735000	1.376953	0.996094	-0.107422	-1.069336	1.420898
3.740000	-0.307617	0.483398	2.246094	-1.542969	1.420898
3.745000	0.747070	-2.470703	-0.810547	1.928711	1.420898
3.750000	3.994141	-0.078125	-1.679688	-1.040039	1.420898
3.755000	2.861328	1.665039	0.410156	-1.386719	1.420898
3.760000	0.502930	0.537109	0.732422	-0.053711	1.420898
3.765000	0.146484	-0.205078	-0.209961	0.063477	1.420898
3.770000	0.278320	0.322266	-0.322266	-1.147461	1.420898
3.775000	-0.444336	-0.078125	1.899414	1.069336	1.420898
3.780000	1.069336	-1.733398	-1.103516	1.000977	1.420898
3.785000	2.949219	0.483398	-1.020508	-1.166992	1.420898
3.790000	1.401367	1.313477	0.522461	-0.971680	1.416016
3.795000	-0.317383	-0.019531	1.762695	1.113281	1.416016
3.800000	0.971680	-1.508789	-1.010742	0.839844	1.420898
3.805000	2.568359	0.488281	-0.903320	-1.093750	1.420898
3.810000	1.098633	1.215820	0.483398	-1.118164	1.420898
3.815000	-0.458984	-0.380859	1.982422	1.616211	1.420898
3.820000	1.508789	-1.704102	-1.352539	0.805664	1.420898
3.825000	3.164062	0.712891	-0.888672	-1.308594	1.420898
3.830000	1.342773	1.289062	0.629883	-0.874023	1.420898
3.835000	-0.268555	-0.073242	1.420898	0.966797	1.420898
3.840000	0.844727	-1.162109	-0.903320	0.551758	1.420898
3.845000	1.958008	0.541992	-0.688477	-1.010742	1.420898
3.850000	0.556641	1.049805	0.483398	-3.222656	1.420898
3.855000	-0.522461	-1.386719	1.420898	2.329102	1.420898
3.860000	2.666016	-1.596680	-1.879883	0.346680	1.420898
3.865000	3.769531	1.225586	-0.585938	-1.616211	1.420898
3.870000	1.376953	1.230469	0.854492	-0.659180	1.416016
3.875000	0.024414	-0.034180	0.229492	0.180664	1.420898
3.880000	0.200195	0.004883	-0.400391	-0.273438	1.420898
3.885000	-0.136719	0.468750	0.917969	-2.622070	1.420898
3.890000	0.014648	-1.606445	-0.073242	1.547852	1.416016
3.895000	2.451172	-0.375977	-1.386719	-0.551758	1.420898
3.900000	1.992188	1.284180	0.068359	-1.240234	1.420898
3.905000	-0.019531	0.644531	1.494141	-2.207031	1.420898
3.910000	0.244141	-1.835938	-0.317383	1.621094	1.420898
3.915000	2.866211	-0.253906	-1.440430	-0.708008	1.420898
3.920000	2.172852	1.386719	0.185547	-1.259766	1.416016
3.925000	0.083008	0.615234	1.166992	-1.894531	1.416016
3.930000	0.117188	-1.391602	-0.200195	1.254883	1.420898
3.935000	2.124023	-0.180664	-1.181641	-0.610352	1.420898
3.940000	1.499023	1.186523	0.122070	-1.103516	1.420898
3.945000	-0.312500	0.346680	2.158203	-0.737305	1.420898
3.950000	0.830078	-2.192383	-0.898438	1.591797	1.420898
3.955000	3.583984	0.107422	-1.440430	-1.069336	1.420898
3.960000	2.319336	1.533203	0.444336	-1.245117	1.420898
3.965000	0.185547	0.454102	0.751953	-0.820312	1.416016
3.970000	0.058594	-0.605469	-0.229492	0.458984	1.420898
3.975000	0.805664	0.166016	-0.610352	-0.571289	1.416016
3.980000	0.058594	0.805664	0.834961	-3.959961	1.420898
3.985000	-0.273438	-2.060547	0.590820	2.446289	1.420898
3.990000	3.359375	-1.142578	-1.997070	-0.190430	1.420898
3.995000	3.652344	1.513672	-0.205078	-1.650391	1.416016
4.000000	1.088867	1.015625	0.898438	-0.424805	1.420898
4.005000	0.087891	-0.156250	0.058594	0.185547	1.420898
4.010000	0.332031	0.107422	-0.405273	-0.375977	1.420898
4.015000	-0.170898	0.493164	1.152344	-2.607422	1.420898
4.020000	0.122070	-1.791992	-0.200195	1.650391	1.420898
4.025000	2.749023	-0.336914	-1.459961	-0.634766	1.420898
4.030000	2.177734	1.362305	0.131836	-1.279297	1.420898
4.035000	0.078125	0.649414	1.230469	-2.075195	1.420898
4.040000	0.117188	-1.518555	-0.185547	1.391602	1.420898
4.045000	2.338867	-0.244141	-1.269531	-0.610352	1.420898
4.050000	1.748047	1.240234	0.117188	-1.166992	1.420898
4.055000	-0.166016	0.517578	1.801758	-1.630859	1.420898
4.060000	0.502930	-1.997070	-0.600586	1.596680	1.420898
4.065000	3.168945	-0.073242	-1.435547	-0.883789	1.420898
4.070000	2.202148	1.455078	0.307617	-1.250000	1.420898
4.075000	0.097656	0.532227	1.035156	-1.464844	1.416016
4.080000	0.117188	-1.123047	-0.239258	0.961914	1.420898
4.085000	1.665039	-0.029297	-0.961914	-0.615234	1.420898
4.090000	0.966797	1.059570	0.136719	-1.406250	1.420898
4.095000	-0.581055	-0.332031	2.578125	1.938477	1.420898
4.100000	1.757812	-2.290039	-1.562500	1.250000	1.420898
4.105000	4.184570	0.659180	-1.220703	-1.469727	1.420898
4.110000	2.221680	1.557617	0.737305	-1.074219	1.420898
4.115000	0.263672	0.209961	0.522461	0.126953	1.420898
4.120000	0.263672	-0.151367	-0.351562	-0.083008	1.420898
4.125000	0.205078	0.463867	-0.170898	-2.324219	1.420898
4.130000	-0.498047	-0.717773	1.591797	1.718750	1.420898
4.135000	1.723633	-1.455078	-1.445312	0.493164	1.420898
4.140000	2.919922	0.898438	-0.668945	-1.342773	1.420898
4.145000	0.981445	1.181641	0.668945	-1.279297	1.420898
4.150000	-0.375977	-0.537109	1.372070	1.401367	1.420898
4.155000	1.406250	-1.196289	-1.230469	0.371094	1.420898
4.160000	2.348633	0.815430	-0.581055	-1.201172	1.420898
4.165000	0.605469	1.059570	0.595703	-2.783203	1.425781
4.170000	-0.439453	-1.240234	1.191406	2.021484	1.420898
4.175000	2.338867	-1.328125	-1.679688	0.214844	1.420898
4.180000	3.164062	1.152344	-0.488281	-1.474609	1.420898
4.185000	0.971680	1.113281	0.761719	-0.717773	1.420898
4.190000	-0.244141	-0.375977	0.878906	0.927734	1.420898
4.195000	0.932617	-0.698242	-0.908203	0.087891	1.420898
4.200000	1.308594	0.732422	-0.366211	-0.981445	1.420898
4.205000	-0.141602	0.747070	1.796875	-3.144531	1.420898
4.210000	0.288086	-2.500000	-0.297852	2.299805	1.420898
4.215000	3.955078	-0.541992	-1.918945	-0.737305	1.420898
4.220000	3.364258	1.689453	0.190430	-1.567383	1.416016
4.225000	0.805664	0.742188	0.854492	-0.180664	1.420898
4.230000	0.214844	-0.229492	-0.117188	0.146484	1.420898
4.235000	0.444336	0.229492	-0.380859	-0.488281	1.420898
4.240000	-0.234375	0.454102	1.464844	-2.167969	1.416016
4.245000	0.327148	-1.918945	-0.454102	1.621094	1.420898
4.250000	2.978516	-0.170898	-1.445312	-0.786133	1.420898
4.255000	2.163086	1.416016	0.239258	-1.254883	1.420898
4.260000	0.063477	0.571289	1.181641	-1.718750	1.416016
4.265000	0.156250	-1.352539	-0.258789	1.186523	1.420898
4.270000	2.060547	-0.107422	-1.123047	-0.639648	1.420898
4.275000	1.367188	1.162109	0.141602	-1.064453	1.420898
4.280000	-0.390625	0.195312	2.333984	0.136719	1.416016
4.285000	1.064453	-2.236328	-1.088867	1.508789	1.416016
4.290000	3.740234	0.268555	-1.386719	-1.186523	1.420898
4.295000	2.280273	1.547852	0.527344	-1.201172	1.420898
4.300000	0.185547	0.385742	0.668945	-0.478516	1.420898
4.305000	0.068359	-0.410156	-0.273438	0.229492	1.416016
4.310000	0.483398	0.283203	-0.449219	-0.585938	1.420898
4.315000	-0.327148	0.415039	1.894531	-1.772461	1.420898
4.320000	0.585938	-2.226562	-0.693359	1.762695	1.420898
4.325000	3.544922	-0.078125	-1.557617	-0.957031	1.420898
4.330000	2.500000	1.547852	0.361328	-1.318359	1.420898
4.335000	0.273438	0.541992	0.751953	-0.913086	1.416016
4.340000	0.004883	-0.600586	-0.136719	0.507812	1.420898
4.345000	0.810547	0.092773	-0.629883	-0.522461	1.425781
4.350000	0.151367	0.815430	0.566406	-3.920898	1.420898
4.355000	-0.405273	-1.865234	0.922852	2.475586	1.420898
4.360000	3.154297	-1.347656	-2.006836	0.019531	1.416016
4.365000	3.779297	1.430664	-0.351562	-1.665039	1.420898
4.370000	1.235352	1.118164	0.903320	-0.517578	1.420898
4.375000	0.097656	-0.122070	0.122070	0.200195	1.420898
