# Time_s	x	xdot	xddot	xdddot	dx
0.335000	0.249023	0.522461	1.425781	-1.860352	2.602539
0.340000	-0.356445	-0.522461	1.420898	0.961914	-0.571289
0.345000	0.922852	-0.610352	1.420898	0.122070	-0.615234
0.350000	1.342773	0.415039	1.420898	-0.576172	-0.576172
0.355000	0.488281	0.566406	1.420898	-0.869141	1.826172
0.360000	-0.327148	-0.078125	1.420898	0.390625	-0.522461
0.365000	0.556641	-0.859375	1.420898	0.410156	-0.615234
0.370000	1.406250	0.239258	1.420898	-0.502930	-0.595703
0.375000	0.727539	0.595703	1.420898	-0.546875	0.600586
0.380000	-0.195312	0.273438	1.420898	-1.445312	1.181641
0.385000	0.166016	-0.981445	1.420898	0.693359	-0.605469
0.390000	1.372070	0.000000	1.420898	-0.366211	-0.605469
0.395000	0.961914	0.585938	1.420898	-0.581055	-0.512695
0.400000	-0.004883	0.454102	1.420898	-2.226562	2.475586
0.405000	-0.166016	-0.913086	1.420898	0.903320	-0.595703
0.410000	1.235352	-0.278320	1.420898	-0.170898	-0.610352
0.415000	1.166992	0.537109	1.420898	-0.600586	-0.556641
0.420000	0.214844	0.517578	1.420898	-1.972656	2.661133
0.425000	-0.341797	-0.595703	1.420898	0.966797	-0.576172
0.430000	0.966797	-0.561523	1.420898	0.078125	-0.615234
0.435000	1.318359	0.439453	1.420898	-0.581055	-0.576172
0.440000	0.449219	0.561523	1.420898	-1.054688	1.997070
0.445000	-0.346680	-0.151367	1.420898	0.756836	-0.537109
0.450000	0.620117	-0.820312	1.420898	0.366211	-0.615234
0.455000	1.401367	0.268555	1.420898	-0.517578	-0.590820
0.460000	0.688477	0.590820	1.420898	-0.537109	0.834961
0.465000	-0.219727	0.224609	1.420898	-1.210938	0.849609
0.470000	0.224609	-0.971680	1.420898	0.644531	-0.605469
0.475000	1.391602	0.043945	1.420898	-0.395508	-0.600586
0.480000	0.922852	0.590820	1.420898	-0.576172	-0.498047
0.485000	-0.034180	0.434570	1.420898	-2.177734	2.343750
0.490000	-0.122070	-0.942383	1.420898	0.874023	-0.600586
0.495000	1.259766	-0.229492	1.420898	-0.209961	-0.605469
0.500000	1.137695	0.551758	1.425781	-0.600586	-0.551758
0.505000	0.180664	0.507812	1.420898	-2.075195	2.700195
0.510000	-0.322266	-0.654297	1.420898	0.966797	-0.581055
0.515000	1.015625	-0.517578	1.420898	0.034180	-0.615234
0.520000	1.293945	0.458984	1.420898	-0.585938	-0.571289
0.525000	0.410156	0.551758	1.420898	-1.215820	2.133789
0.530000	-0.351562	-0.590820	1.420898	0.966797	-0.576172
0.535000	0.961914	-0.566406	1.420898	0.083008	-0.615234
0.540000	1.313477	0.429688	1.420898	-0.581055	-0.576172
0.545000	0.449219	0.556641	1.420898	-1.040039	1.977539
0.550000	-0.341797	-0.141602	1.420898	0.732422	-0.537109
0.555000	0.615234	-0.820312	1.420898	0.366211	-0.615234
0.560000	1.396484	0.268555	1.420898	-0.517578	-0.590820
0.565000	0.688477	0.585938	1.416016	-0.537109	0.815430
0.570000	-0.219727	0.229492	1.420898	-1.225586	0.874023
0.575000	0.219727	-0.966797	1.420898	0.649414	-0.610352
0.580000	1.381836	0.039062	1.420898	-0.390625	-0.605469
0.585000	0.922852	0.590820	1.420898	-0.576172	-0.498047
0.590000	-0.029297	0.429688	1.420898	-2.172852	2.353516
0.595000	-0.122070	-0.937500	1.420898	0.874023	-0.600586
0.600000	1.250000	-0.229492	1.420898	-0.205078	-0.605469
0.605000	1.137695	0.546875	1.420898	-0.595703	-0.546875
0.610000	0.180664	0.502930	1.420898	-2.055664	2.695312
0.615000	-0.327148	-0.644531	1.420898	0.966797	-0.581055
0.620000	1.010742	-0.522461	1.420898	0.034180	-0.615234
0.625000	1.293945	0.454102	1.420898	-0.585938	-0.571289
0.630000	0.410156	0.546875	1.416016	-1.215820	2.133789
0.635000	-0.351562	-0.214844	1.420898	0.859375	-0.546875
0.640000	0.673828	-0.781250	1.420898	0.317383	-0.615234
0.645000	1.386719	0.302734	1.420898	-0.527344	-0.585938
0.650000	0.649414	0.581055	1.420898	-0.522461	1.030273
0.655000	-0.244141	0.175781	1.420898	-0.966797	0.478516
0.660000	0.283203	-0.952148	1.420898	0.605469	-0.610352
0.665000	1.391602	0.078125	1.420898	-0.410156	-0.600586
0.670000	0.883789	0.595703	1.420898	-0.571289	-0.488281
0.675000	-0.063477	0.410156	1.416016	-2.099609	2.182617
0.680000	-0.073242	-0.952148	1.420898	0.844727	-0.605469
0.685000	1.279297	-0.185547	1.420898	-0.244141	-0.610352
0.690000	1.103516	0.561523	1.420898	-0.595703	-0.541992
0.695000	0.141602	0.498047	1.420898	-2.153320	2.714844
0.700000	-0.302734	-0.722656	1.420898	0.966797	-0.585938
0.705000	1.069336	-0.473633	1.420898	-0.009766	-0.615234
0.710000	1.274414	0.478516	1.420898	-0.595703	-0.566406
0.715000	0.371094	0.546875	1.420898	-1.396484	2.280273
0.720000	-0.361328	-0.292969	1.420898	0.898438	-0.556641
0.725000	0.737305	-0.742188	1.420898	0.268555	-0.615234
0.730000	1.381836	0.332031	1.420898	-0.546875	-0.585938
0.735000	0.610352	0.581055	1.420898	-0.522461	1.250000
0.740000	-0.273438	0.117188	1.420898	-0.654297	-0.444336
0.745000	0.356445	-0.937500	1.420898	0.556641	-0.610352
0.750000	1.406250	0.126953	1.416016	-0.439453	-0.600586
0.755000	0.849609	0.595703	1.420898	-0.566406	-0.473633
0.760000	-0.097656	0.380859	1.420898	-1.987305	1.982422
0.765000	-0.019531	-0.976562	1.420898	0.810547	-0.605469
0.770000	1.313477	-0.136719	1.420898	-0.273438	-0.605469
0.775000	1.074219	0.571289	1.420898	-0.595703	-0.537109
0.780000	0.107422	0.483398	1.420898	-2.207031	2.700195
0.785000	-0.278320	-0.781250	1.420898	0.957031	-0.590820
0.790000	1.113281	-0.424805	1.420898	-0.048828	-0.615234
0.795000	1.250000	0.493164	1.420898	-0.595703	-0.561523
0.800000	0.332031	0.537109	1.420898	-1.557617	2.407227
0.805000	-0.361328	-0.361328	1.420898	0.927734	-0.556641
0.810000	0.795898	-0.703125	1.420898	0.219727	-0.615234
0.815000	1.372070	0.356445	1.420898	-0.556641	-0.585938
0.820000	0.571289	0.576172	1.416016	-0.517578	1.440430
0.825000	-0.292969	0.058594	1.420898	-0.346680	-0.483398
0.830000	0.419922	-0.913086	1.420898	0.512695	-0.615234
0.835000	1.406250	0.161133	1.420898	-0.463867	-0.595703
0.840000	0.810547	0.595703	1.420898	-0.556641	-0.444336
0.845000	-0.126953	0.351562	1.420898	-1.845703	1.762695
0.850000	0.034180	-0.986328	1.420898	0.771484	-0.605469
0.855000	1.333008	-0.087891	1.420898	-0.307617	-0.605469
0.860000	1.035156	0.576172	1.420898	-0.595703	-0.527344
0.865000	0.073242	0.478516	1.420898	-2.241211	2.661133
0.870000	-0.249023	-0.830078	1.420898	0.942383	-0.595703
0.875000	1.152344	-0.375977	1.420898	-0.087891	-0.610352
0.880000	1.230469	0.512695	1.420898	-0.595703	-0.561523
0.885000	0.297852	0.537109	1.420898	-1.708984	2.504883
0.890000	-0.361328	-0.439453	1.420898	0.947266	-0.566406
0.895000	0.854492	-0.664062	1.420898	0.170898	-0.615234
0.900000	1.352539	0.380859	1.420898	-0.566406	-0.576172
0.905000	0.532227	0.576172	1.420898	-0.654297	1.625977
0.910000	-0.312500	-0.004883	1.420898	-0.019531	-0.507812
0.915000	0.483398	-0.883789	1.420898	0.463867	-0.615234
0.920000	1.411133	0.200195	1.420898	-0.478516	-0.595703
0.925000	0.771484	0.595703	1.420898	-0.556641	-0.356445
0.930000	-0.161133	0.312500	1.420898	-1.679688	1.499023
0.935000	0.097656	-0.986328	1.420898	0.737305	-0.605469
0.940000	1.352539	-0.048828	1.420898	-0.332031	-0.605469
0.945000	1.000977	0.576172	1.420898	-0.590820	-0.522461
0.950000	0.039062	0.463867	1.420898	-2.246094	2.587891
0.955000	-0.214844	-0.874023	1.420898	0.927734	-0.595703
0.960000	1.191406	-0.327148	1.420898	-0.131836	-0.610352
0.965000	1.201172	0.527344	1.420898	-0.595703	-0.556641
0.970000	0.258789	0.527344	1.420898	-1.845703	2.592773
0.975000	-0.356445	-0.512695	1.420898	0.961914	-0.571289
0.980000	0.913086	-0.615234	1.420898	0.131836	-0.615234
0.985000	1.337891	0.410156	1.420898	-0.576172	-0.576172
0.990000	0.493164	0.571289	1.420898	-0.844727	1.806641
0.995000	-0.327148	-0.068359	1.420898	0.336914	-0.522461
1.000000	0.546875	-0.859375	1.416016	0.419922	-0.615234
1.005000	1.406250	0.234375	1.420898	-0.498047	-0.595703
1.010000	0.732422	0.590820	1.416016	-0.546875	0.561523
1.015000	-0.190430	0.273438	1.420898	-1.474609	1.215820
1.020000	0.156250	-0.981445	1.420898	0.693359	-0.605469
1.025000	1.372070	-0.004883	1.420898	-0.361328	-0.605469
1.030000	0.966797	0.585938	1.420898	-0.581055	-0.517578
1.035000	0.004883	0.454102	1.420898	-2.231445	2.490234
1.040000	-0.170898	-0.913086	1.420898	0.903320	-0.595703
1.045000	1.230469	-0.283203	1.420898	-0.166016	-0.610352
1.050000	1.171875	0.537109	1.420898	-0.600586	-0.556641
1.055000	0.219727	0.517578	1.420898	-1.958008	2.656250
1.060000	-0.341797	-0.581055	1.420898	0.966797	-0.576172
1.065000	0.961914	-0.571289	1.420898	0.078125	-0.615234
1.070000	1.318359	0.434570	1.420898	-0.581055	-0.576172
1.075000	0.449219	0.561523	1.420898	-1.030273	1.972656
1.080000	-0.341797	-0.141602	1.420898	0.712891	-0.532227
1.085000	0.610352	-0.825195	1.420898	0.371094	-0.615234
1.090000	1.401367	0.263672	1.416016	-0.517578	-0.590820
1.095000	0.688477	0.590820	1.420898	-0.537109	0.800781
1.100000	-0.214844	0.229492	1.420898	-1.245117	0.898438
1.105000	0.214844	-0.971680	1.416016	0.649414	-0.605469
1.110000	1.386719	0.039062	1.420898	-0.390625	-0.600586
1.115000	0.927734	0.590820	1.420898	-0.576172	-0.502930
1.120000	-0.029297	0.434570	1.420898	-2.187500	2.363281
1.125000	-0.126953	-0.942383	1.420898	0.878906	-0.595703
1.130000	1.250000	-0.234375	1.420898	-0.205078	-0.605469
1.135000	1.137695	0.546875	1.416016	-0.600586	-0.551758
1.140000	0.180664	0.502930	1.420898	-2.060547	2.700195
1.145000	-0.322266	-0.649414	1.420898	0.971680	-0.581055
1.150000	1.010742	-0.522461	1.420898	0.039062	-0.615234
1.155000	1.298828	0.454102	1.420898	-0.590820	-0.571289
1.160000	0.410156	0.551758	1.420898	-1.215820	2.124023
1.165000	-0.356445	-0.209961	1.420898	0.859375	-0.546875
1.170000	0.668945	-0.786133	1.420898	0.317383	-0.615234
1.175000	1.391602	0.297852	1.420898	-0.532227	-0.590820
1.180000	0.654297	0.585938	1.420898	-0.527344	1.020508
1.185000	-0.244141	0.180664	1.420898	-0.981445	0.502930
1.190000	0.283203	-0.957031	1.420898	0.605469	-0.610352
1.195000	1.391602	0.078125	1.420898	-0.415039	-0.600586
1.200000	0.888672	0.590820	1.420898	-0.571289	-0.488281
1.205000	-0.063477	0.410156	1.420898	-2.109375	2.202148
1.210000	-0.078125	-0.957031	1.420898	0.844727	-0.600586
1.215000	1.279297	-0.185547	1.420898	-0.239258	-0.605469
1.220000	1.108398	0.556641	1.420898	-0.595703	-0.546875
1.225000	0.141602	0.498047	1.420898	-2.143555	2.714844
1.230000	-0.307617	-0.717773	1.420898	0.966797	-0.585938
1.235000	1.059570	-0.478516	1.420898	-0.004883	-0.615234
1.240000	1.274414	0.473633	1.420898	-0.595703	-0.566406
1.245000	0.375977	0.546875	1.420898	-1.376953	2.265625
1.250000	-0.361328	-0.283203	1.420898	0.893555	-0.551758
1.255000	0.732422	-0.751953	1.420898	0.273438	-0.615234
1.260000	1.386719	0.327148	1.420898	-0.546875	-0.585938
1.265000	0.615234	0.581055	1.420898	-0.522461	1.225586
1.270000	-0.268555	0.126953	1.420898	-0.693359	-0.434570
1.275000	0.346680	-0.942383	1.420898	0.561523	-0.615234
1.280000	1.401367	0.117188	1.420898	-0.439453	-0.595703
1.285000	0.849609	0.595703	1.420898	-0.566406	-0.473633
1.290000	-0.092773	0.385742	1.420898	-2.001953	2.006836
1.295000	-0.019531	-0.971680	1.420898	0.815430	-0.605469
1.300000	1.308594	-0.141602	1.420898	-0.273438	-0.605469
1.305000	1.079102	0.566406	1.420898	-0.595703	-0.537109
1.310000	0.112305	0.488281	1.420898	-2.202148	2.705078
1.315000	-0.283203	-0.771484	1.420898	0.961914	-0.585938
1.320000	1.108398	-0.429688	1.420898	-0.043945	-0.615234
1.325000	1.250000	0.493164	1.420898	-0.595703	-0.566406
1.330000	0.336914	0.537109	1.420898	-1.542969	2.392578
1.335000	-0.361328	-0.356445	1.420898	0.922852	-0.556641
1.340000	0.791016	-0.708008	1.420898	0.229492	-0.615234
1.345000	1.372070	0.356445	1.420898	-0.556641	-0.581055
1.350000	0.571289	0.576172	1.420898	-0.517578	1.416016
1.355000	-0.288086	0.063477	1.420898	-0.390625	-0.478516
1.360000	0.410156	-0.917969	1.420898	0.517578	-0.615234
1.365000	1.406250	0.156250	1.420898	-0.458984	-0.600586
1.370000	0.815430	0.595703	1.420898	-0.556641	-0.449219
1.375000	-0.126953	0.356445	1.416016	-1.865234	1.782227
1.380000	0.029297	-0.986328	1.420898	0.776367	-0.605469
1.385000	1.333008	-0.092773	1.420898	-0.302734	-0.605469
1.390000	1.040039	0.576172	1.420898	-0.590820	-0.527344
1.395000	0.073242	0.483398	1.420898	-2.236328	2.666016
1.400000	-0.249023	-0.825195	1.420898	0.947266	-0.590820
1.405000	1.147461	-0.380859	1.420898	-0.087891	-0.610352
1.410000	1.235352	0.507812	1.420898	-0.595703	-0.556641
1.415000	0.302734	0.537109	1.420898	-1.694336	2.495117
1.420000	-0.361328	-0.429688	1.420898	0.942383	-0.566406
1.425000	0.849609	-0.668945	1.420898	0.175781	-0.615234
1.430000	1.352539	0.380859	1.420898	-0.566406	-0.581055
1.435000	0.537109	0.576172	1.420898	-0.634766	1.606445
1.440000	-0.312500	0.004883	1.420898	-0.053711	-0.502930
1.445000	0.478516	-0.888672	1.420898	0.468750	-0.610352
1.450000	1.406250	0.195312	1.420898	-0.478516	-0.595703
1.455000	0.771484	0.595703	1.425781	-0.551758	-0.380859
1.460000	-0.156250	0.322266	1.420898	-1.699219	1.533203
1.465000	0.087891	-0.986328	1.420898	0.737305	-0.605469
1.470000	1.352539	-0.048828	1.420898	-0.332031	-0.605469
1.475000	1.000977	0.581055	1.420898	-0.585938	-0.522461
1.480000	0.039062	0.468750	1.420898	-2.246094	2.597656
1.485000	-0.214844	-0.869141	1.420898	0.927734	-0.595703
1.490000	1.191406	-0.332031	1.420898	-0.126953	-0.610352
1.495000	1.206055	0.522461	1.420898	-0.595703	-0.556641
1.500000	0.263672	0.527344	1.420898	-1.831055	2.583008
1.505000	-0.361328	-0.507812	1.420898	0.961914	-0.571289
1.510000	0.903320	-0.625000	1.420898	0.136719	-0.615234
1.515000	1.342773	0.405273	1.420898	-0.576172	-0.576172
1.520000	0.498047	0.566406	1.425781	-0.825195	1.787109
1.525000	-0.322266	-0.058594	1.420898	0.297852	-0.517578
1.530000	0.537109	-0.864258	1.420898	0.424805	-0.615234
1.535000	1.406250	0.229492	1.420898	-0.498047	-0.595703
1.540000	0.737305	0.595703	1.420898	-0.546875	0.532227
1.545000	-0.185547	0.278320	1.416016	-1.499023	1.250000
1.550000	0.146484	-0.981445	1.420898	0.698242	-0.605469
1.555000	1.367188	-0.009766	1.420898	-0.366211	-0.605469
1.560000	0.966797	0.585938	1.420898	-0.585938	-0.517578
1.565000	0.009766	0.454102	1.416016	-2.231445	2.500000
1.570000	-0.175781	-0.908203	1.425781	0.908203	-0.595703
1.575000	1.225586	-0.288086	1.420898	-0.161133	-0.610352
1.580000	1.176758	0.537109	1.420898	-0.600586	-0.556641
1.585000	0.219727	0.517578	1.420898	-1.948242	2.651367
1.590000	-0.346680	-0.576172	1.420898	0.966797	-0.576172
1.595000	0.957031	-0.576172	1.420898	0.087891	-0.615234
1.600000	1.318359	0.429688	1.420898	-0.576172	-0.576172
1.605000	0.458984	0.561523	1.420898	-1.015625	1.953125
1.610000	-0.346680	-0.131836	1.420898	0.673828	-0.532227
1.615000	0.600586	-0.830078	1.420898	0.371094	-0.615234
1.620000	1.396484	0.263672	1.420898	-0.512695	-0.595703
1.625000	0.693359	0.590820	1.420898	-0.541992	0.781250
1.630000	-0.214844	0.234375	1.420898	-1.269531	0.932617
1.635000	0.214844	-0.971680	1.420898	0.654297	-0.605469
1.640000	1.381836	0.034180	1.420898	-0.385742	-0.600586
1.645000	0.932617	0.590820	1.420898	-0.576172	-0.507812
1.650000	-0.024414	0.434570	1.420898	-2.187500	2.377930
1.655000	-0.131836	-0.937500	1.420898	0.878906	-0.595703
1.660000	1.250000	-0.239258	1.420898	-0.200195	-0.605469
1.665000	1.147461	0.541992	1.420898	-0.595703	-0.546875
1.670000	0.185547	0.507812	1.420898	-2.050781	2.695312
1.675000	-0.327148	-0.639648	1.420898	0.971680	-0.581055
1.680000	1.005859	-0.532227	1.420898	0.043945	-0.615234
1.685000	1.303711	0.454102	1.420898	-0.590820	-0.576172
1.690000	0.415039	0.556641	1.420898	-1.196289	2.114258
1.695000	-0.356445	-0.200195	1.420898	0.854492	-0.541992
1.700000	0.664062	-0.791016	1.420898	0.327148	-0.615234
1.705000	1.391602	0.292969	1.420898	-0.527344	-0.590820
1.710000	0.654297	0.585938	1.420898	-0.527344	1.000977
1.715000	-0.244141	0.185547	1.416016	-1.010742	0.551758
1.720000	0.278320	-0.961914	1.420898	0.615234	-0.610352
1.725000	1.391602	0.073242	1.420898	-0.415039	-0.600586
1.730000	0.893555	0.590820	1.420898	-0.571289	-0.493164
1.735000	-0.053711	0.415039	1.420898	-2.114258	2.221680
1.740000	-0.083008	-0.957031	1.420898	0.849609	-0.600586
1.745000	1.279297	-0.190430	1.420898	-0.234375	-0.605469
1.750000	1.113281	0.556641	1.420898	-0.595703	-0.546875
1.755000	0.151367	0.498047	1.420898	-2.133789	2.714844
1.760000	-0.312500	-0.708008	1.416016	0.966797	-0.585938
1.765000	1.054688	-0.483398	1.416016	0.000000	-0.615234
1.770000	1.274414	0.468750	1.420898	-0.590820	-0.566406
1.775000	0.375977	0.546875	1.420898	-1.362305	2.250977
1.780000	-0.361328	-0.273438	1.420898	0.893555	-0.551758
1.785000	0.727539	-0.751953	1.420898	0.278320	-0.615234
1.790000	1.391602	0.327148	1.420898	-0.541992	-0.585938
1.795000	0.615234	0.576172	1.420898	-0.522461	1.206055
1.800000	-0.268555	0.131836	1.420898	-0.727539	-0.424805
1.805000	0.341797	-0.942383	1.420898	0.571289	-0.615234
1.810000	1.401367	0.112305	1.420898	-0.439453	-0.595703
1.815000	0.854492	0.595703	1.420898	-0.566406	-0.478516
1.820000	-0.087891	0.385742	1.416016	-2.011719	2.031250
1.825000	-0.029297	-0.971680	1.420898	0.815430	-0.605469
1.830000	1.308594	-0.146484	1.420898	-0.268555	-0.605469
1.835000	1.079102	0.566406	1.420898	-0.595703	-0.541992
1.840000	0.117188	0.493164	1.420898	-2.192383	2.709961
1.845000	-0.283203	-0.766602	1.420898	0.961914	-0.590820
1.850000	1.103516	-0.434570	1.420898	-0.043945	-0.615234
1.855000	1.254883	0.488281	1.420898	-0.595703	-0.566406
1.860000	0.336914	0.537109	1.420898	-1.523438	2.382812
1.865000	-0.361328	-0.346680	1.416016	0.922852	-0.556641
1.870000	0.786133	-0.712891	1.420898	0.229492	-0.615234
1.875000	1.372070	0.351562	1.420898	-0.556641	-0.585938
1.880000	0.576172	0.576172	1.420898	-0.517578	1.396484
1.885000	-0.288086	0.073242	1.420898	-0.424805	-0.478516
1.890000	0.400391	-0.917969	1.420898	0.522461	-0.615234
1.895000	1.406250	0.151367	1.416016	-0.458984	-0.595703
1.900000	0.820312	0.595703	1.420898	-0.556641	-0.454102
1.905000	-0.122070	0.361328	1.420898	-1.875000	1.811523
1.910000	0.024414	-0.981445	1.420898	0.781250	-0.605469
1.915000	1.328125	-0.097656	1.420898	-0.297852	-0.605469
1.920000	1.044922	0.576172	1.420898	-0.595703	-0.532227
1.925000	0.078125	0.483398	1.416016	-2.236328	2.670898
1.930000	-0.253906	-0.820312	1.420898	0.947266	-0.595703
1.935000	1.147461	-0.390625	1.420898	-0.083008	-0.615234
1.940000	1.235352	0.502930	1.420898	-0.600586	-0.561523
1.945000	0.302734	0.537109	1.420898	-1.679688	2.485352
1.950000	-0.361328	-0.424805	1.420898	0.942383	-0.566406
1.955000	0.839844	-0.673828	1.420898	0.185547	-0.615234
1.960000	1.357422	0.375977	1.420898	-0.561523	-0.581055
1.965000	0.541992	0.576172	1.420898	-0.615234	1.586914
1.970000	-0.307617	0.009766	1.420898	-0.087891	-0.502930
1.975000	0.468750	-0.893555	1.420898	0.473633	-0.615234
1.980000	1.406250	0.190430	1.420898	-0.478516	-0.595703
1.985000	0.776367	0.595703	1.420898	-0.556641	-0.400391
1.990000	-0.151367	0.327148	1.420898	-1.718750	1.557617
1.995000	0.083008	-0.986328	1.420898	0.742188	-0.605469
2.000000	1.352539	-0.058594	1.420898	-0.327148	-0.605469
2.005000	1.005859	0.581055	1.420898	-0.585938	-0.522461
2.010000	0.043945	0.468750	1.420898	-2.250977	2.607422
2.015000	-0.219727	-0.864258	1.420898	0.927734	-0.595703
2.020000	1.181641	-0.336914	1.420898	-0.122070	-0.610352
2.025000	1.206055	0.522461	1.420898	-0.600586	-0.556641
2.030000	0.263672	0.522461	1.420898	-1.816406	2.573242
2.035000	-0.356445	-0.498047	1.420898	0.961914	-0.571289
2.040000	0.898438	-0.629883	1.420898	0.141602	-0.615234
2.045000	1.342773	0.405273	1.420898	-0.576172	-0.576172
2.050000	0.498047	0.566406	1.420898	-0.800781	1.767578
2.055000	-0.327148	-0.048828	1.420898	0.258789	-0.522461
2.060000	0.532227	-0.864258	1.420898	0.429688	-0.615234
2.065000	1.406250	0.224609	1.420898	-0.493164	-0.595703
2.070000	0.742188	0.595703	1.420898	-0.546875	0.498047
2.075000	-0.180664	0.288086	1.420898	-1.523438	1.279297
2.080000	0.141602	-0.986328	1.420898	0.703125	-0.605469
2.085000	1.372070	-0.009766	1.420898	-0.361328	-0.605469
2.090000	0.971680	0.585938	1.420898	-0.581055	-0.517578
2.095000	0.009766	0.458984	1.420898	-2.231445	2.514648
2.100000	-0.175781	-0.903320	1.420898	0.908203	-0.595703
2.105000	1.220703	-0.292969	1.420898	-0.156250	-0.610352
2.110000	1.176758	0.537109	1.420898	-0.595703	-0.556641
2.115000	0.224609	0.517578	1.420898	-1.938477	2.646484
2.120000	-0.346680	-0.566406	1.420898	0.966797	-0.576172
2.125000	0.957031	-0.581055	1.416016	0.092773	-0.615234
2.130000	1.323242	0.424805	1.420898	-0.576172	-0.576172
2.135000	0.458984	0.561523	1.420898	-0.991211	1.938477
2.140000	-0.341797	-0.122070	1.425781	0.629883	-0.532227
2.145000	0.595703	-0.830078	1.420898	0.380859	-0.615234
2.150000	1.401367	0.258789	1.420898	-0.512695	-0.595703
2.155000	0.703125	0.590820	1.420898	-0.537109	0.751953
2.160000	-0.209961	0.239258	1.420898	-1.293945	0.971680
2.165000	0.205078	-0.971680	1.420898	0.664062	-0.610352
