# Time_s	x	xdot
0.000000	-0.400391	-0.087891
0.005000	-0.332031	-1.147461
0.010000	0.415039	-1.586914
0.015000	1.450195	-1.215820
0.020000	2.246094	-0.380859
0.025000	2.490234	0.483398
0.030000	2.172852	1.064453
0.035000	1.474609	1.240234
0.040000	0.654297	1.049805
0.045000	-0.043945	0.625000
0.050000	-0.449219	-0.366211
0.055000	-0.200195	-1.572266
0.060000	0.825195	-1.855469
0.065000	2.041016	-1.264648
0.070000	2.875977	-0.263672
0.075000	3.051758	0.683594
0.080000	2.597656	1.250000
0.085000	1.772461	1.342773
0.090000	0.883789	1.069336
0.095000	0.166016	0.620117
0.100000	-0.244141	-0.019531
0.105000	-0.224609	-0.888672
0.110000	0.351562	-1.201172
0.115000	1.132812	-0.874023
0.120000	1.699219	-0.195312
0.125000	1.826172	0.493164
0.130000	1.499023	0.942383
0.135000	0.874023	1.064453
0.140000	0.166016	0.898438
0.145000	-0.424805	0.175781
0.150000	-0.517578	-1.352539
0.155000	0.371094	-2.285156
0.160000	1.870117	-2.011719
0.165000	3.188477	-0.976562
0.170000	3.828125	0.249023
0.175000	3.666992	1.176758
0.180000	2.890625	1.547852
0.185000	1.865234	1.396484
0.190000	0.942383	0.927734
0.195000	0.317383	0.385742
0.200000	0.053711	-0.009766
0.205000	0.048828	-0.156250
0.210000	0.141602	-0.078125
0.215000	0.180664	0.141602
0.220000	0.087891	0.375977
0.225000	-0.161133	0.410156
0.230000	-0.419922	-0.234375
0.235000	-0.253906	-1.250000
0.240000	0.556641	-1.547852
0.245000	1.567383	-1.088867
0.250000	2.290039	-0.234375
0.255000	2.436523	0.590820
0.260000	2.045898	1.108398
0.265000	1.308594	1.215820
0.270000	0.512695	0.991211
0.275000	-0.156250	0.507812
0.280000	-0.483398	-0.625000
0.285000	-0.053711	-1.743164
0.290000	1.083984	-1.845703
0.295000	2.290039	-1.132812
0.300000	3.032227	-0.083008
0.305000	3.085938	0.830078
0.310000	2.534180	1.313477
0.315000	1.665039	1.333008
0.320000	0.781250	1.000977
0.325000	0.107422	0.532227
