# Time_s	x	xdot
0.000000	0.761719	-0.195312
0.005000	0.893555	0.273438
0.010000	0.703125	0.673828
0.015000	0.253906	0.869141
0.020000	-0.322266	0.571289
0.025000	-0.668945	-0.913086
0.030000	-0.053711	-2.539062
0.035000	1.601562	-2.792969
0.040000	3.437500	-1.821289
0.045000	4.638672	-0.268555
0.050000	4.819336	1.176758
0.055000	4.038086	2.001953
0.060000	2.719727	2.036133
0.065000	1.376953	1.450195
0.070000	0.415039	0.595703
0.075000	0.009766	-0.151367
0.080000	0.097656	-0.541992
0.085000	0.449219	-0.507812
0.090000	0.776367	-0.161133
0.095000	0.878906	0.307617
0.100000	0.668945	0.688477
0.105000	0.214844	0.869141
0.110000	-0.361328	0.498047
0.115000	-0.659180	-1.054688
0.120000	0.043945	-2.592773
0.125000	1.738281	-2.734375
0.130000	3.535156	-1.699219
0.135000	4.653320	-0.136719
0.140000	4.746094	1.259766
0.145000	3.916016	2.021484
0.150000	2.583008	1.997070
0.155000	1.259766	1.376953
0.160000	0.341797	0.527344
0.165000	-0.009766	-0.205078
0.170000	0.107422	-0.561523
0.175000	0.468750	-0.502930
0.180000	0.800781	-0.136719
0.185000	0.878906	0.336914
0.190000	0.654297	0.712891
0.195000	0.175781	0.878906
0.200000	-0.400391	0.434570
0.205000	-0.659180	-1.186523
0.210000	0.131836	-2.661133
0.215000	1.875000	-2.714844
0.220000	3.657227	-1.621094
0.225000	4.726562	-0.039062
0.230000	4.755859	1.337891
0.235000	3.872070	2.050781
0.240000	2.519531	1.982422
0.245000	1.215820	1.333008
0.250000	0.317383	0.473633
0.255000	-0.009766	-0.234375
0.260000	0.136719	-0.561523
0.265000	0.502930	-0.473633
0.270000	0.805664	-0.092773
0.275000	0.864258	0.371094
0.280000	0.620117	0.732422
0.285000	0.131836	0.874023
0.290000	-0.439453	0.346680
0.295000	-0.629883	-1.328125
0.300000	0.244141	-2.709961
0.305000	2.011719	-2.651367
0.310000	3.754883	-1.489258
0.315000	4.736328	0.083008
0.320000	4.682617	1.416016
0.325000	3.745117	2.065430
0.330000	2.387695	1.943359
0.335000	1.103516	1.259766
0.340000	0.258789	0.405273
0.345000	-0.024414	-0.278320
0.350000	0.151367	-0.581055
0.355000	0.532227	-0.468750
0.360000	0.830078	-0.073242
0.365000	0.869141	0.400391
0.370000	0.600586	0.756836
0.375000	0.102539	0.878906
0.380000	-0.473633	0.278320
0.385000	-0.625000	-1.455078
0.390000	0.336914	-2.763672
0.395000	2.143555	-2.631836
0.400000	3.867188	-1.420898
0.405000	4.809570	0.175781
0.410000	4.697266	1.484375
0.415000	3.720703	2.089844
0.420000	2.338867	1.923828
0.425000	1.069336	1.225586
0.430000	0.249023	0.356445
0.435000	-0.004883	-0.307617
0.440000	0.185547	-0.576172
0.445000	0.561523	-0.439453
0.450000	0.844727	-0.029297
0.455000	0.854492	0.429688
0.460000	0.566406	0.766602
0.465000	0.058594	0.859375
0.470000	-0.502930	0.190430
0.475000	-0.595703	-1.577148
0.480000	0.444336	-2.778320
0.485000	2.260742	-2.548828
0.490000	3.930664	-1.293945
0.495000	4.790039	0.288086
0.500000	4.604492	1.547852
0.505000	3.588867	2.089844
0.510000	2.207031	1.875000
0.515000	0.961914	1.152344
0.520000	0.190430	0.302734
0.525000	-0.019531	-0.341797
0.530000	0.195312	-0.590820
0.535000	0.576172	-0.424805
0.540000	0.849609	-0.004883
0.545000	0.849609	0.454102
0.550000	0.541992	0.781250
0.555000	0.019531	0.859375
0.560000	-0.537109	0.102539
0.565000	-0.571289	-1.699219
0.570000	0.546875	-2.822266
0.575000	2.397461	-2.519531
0.580000	4.042969	-1.220703
0.585000	4.853516	0.375977
0.590000	4.604492	1.611328
0.595000	3.549805	2.109375
0.600000	2.153320	1.855469
0.605000	0.922852	1.108398
0.610000	0.185547	0.258789
0.615000	0.000000	-0.366211
0.620000	0.234375	-0.576172
0.625000	0.605469	-0.395508
0.630000	0.854492	0.029297
0.635000	0.834961	0.483398
0.640000	0.507812	0.791016
0.645000	-0.019531	0.839844
0.650000	-0.561523	-0.004883
0.655000	-0.527344	-1.816406
0.660000	0.659180	-2.822266
0.665000	2.509766	-2.426758
0.670000	4.101562	-1.093750
0.675000	4.824219	0.483398
0.680000	4.506836	1.665039
0.685000	3.408203	2.099609
0.690000	2.021484	1.801758
0.695000	0.830078	1.040039
0.700000	0.131836	0.200195
0.705000	-0.009766	-0.395508
0.710000	0.244141	-0.590820
0.715000	0.620117	-0.380859
0.720000	0.869141	0.053711
0.725000	0.825195	0.512695
0.730000	0.483398	0.805664
0.735000	-0.053711	0.830078
0.740000	-0.585938	-0.092773
0.745000	-0.493164	-1.933594
0.750000	0.766602	-2.861328
0.755000	2.641602	-2.387695
0.760000	4.208984	-1.005859
0.765000	4.877930	0.576172
0.770000	4.501953	1.723633
0.775000	3.369141	2.114258
0.780000	1.967773	1.772461
0.785000	0.791016	0.991211
0.790000	0.122070	0.151367
0.795000	0.009766	-0.419922
0.800000	0.278320	-0.571289
0.805000	0.644531	-0.341797
0.810000	0.869141	0.092773
0.815000	0.800781	0.537109
0.820000	0.444336	0.815430
0.825000	-0.092773	0.800781
0.830000	-0.610352	-0.214844
0.835000	-0.439453	-2.036133
0.840000	0.893555	-2.851562
0.845000	2.758789	-2.285156
0.850000	4.257812	-0.878906
0.855000	4.843750	0.678711
0.860000	4.394531	1.772461
0.865000	3.227539	2.099609
0.870000	1.840820	1.713867
0.875000	0.698242	0.922852
0.880000	0.078125	0.097656
0.885000	0.000000	-0.454102
0.890000	0.292969	-0.581055
0.895000	0.668945	-0.327148
0.900000	0.883789	0.122070
0.905000	0.795898	0.566406
0.910000	0.424805	0.834961
0.915000	-0.136719	0.781250
0.920000	-0.629883	-0.317383
0.925000	-0.395508	-2.148438
0.930000	1.010742	-2.871094
0.935000	2.890625	-2.236328
0.940000	4.365234	-0.791016
0.945000	4.887695	0.761719
0.950000	4.379883	1.826172
0.955000	3.183594	2.109375
0.960000	1.791992	1.684570
0.965000	0.668945	0.874023
0.970000	0.078125	0.053711
0.975000	0.029297	-0.463867
0.980000	0.327148	-0.556641
0.985000	0.693359	-0.292969
0.990000	0.883789	0.156250
0.995000	0.771484	0.585938
1.000000	0.380859	0.839844
1.005000	-0.175781	0.737305
1.010000	-0.629883	-0.444336
1.015000	-0.322266	-2.231445
1.020000	1.137695	-2.841797
1.025000	2.998047	-2.133789
1.030000	4.399414	-0.664062
1.035000	4.833984	0.864258
1.040000	4.267578	1.860352
1.045000	3.041992	2.084961
1.050000	1.665039	1.625977
1.055000	0.585938	0.805664
1.060000	0.039062	0.000000
1.065000	0.024414	-0.493164
1.070000	0.341797	-0.566406
1.075000	0.712891	-0.278320
1.080000	0.888672	0.185547
1.085000	0.761719	0.610352
1.090000	0.351562	0.854492
1.095000	-0.214844	0.708008
1.100000	-0.654297	-0.556641
1.105000	-0.263672	-2.329102
1.110000	1.254883	-2.856445
1.115000	3.125000	-2.075195
1.120000	4.497070	-0.576172
1.125000	4.877930	0.947266
1.130000	4.248047	1.904297
1.135000	2.993164	2.089844
1.140000	1.616211	1.591797
1.145000	0.556641	0.756836
1.150000	0.043945	-0.034180
1.155000	0.058594	-0.502930
1.160000	0.380859	-0.541992
1.165000	0.732422	-0.244141
1.170000	0.888672	0.219727
1.175000	0.732422	0.629883
1.180000	0.307617	0.849609
