# Time_s	x	xdot
0.000000	3.271484	0.795898
0.005000	2.744141	1.391602
0.010000	1.826172	1.469727
0.015000	0.854492	1.127930
0.020000	0.097656	0.600586
0.025000	-0.297852	-0.209961
0.030000	-0.156250	-1.137695
0.035000	0.585938	-1.357422
0.040000	1.469727	-0.903320
0.045000	2.060547	-0.107422
0.050000	2.133789	0.649414
0.055000	1.699219	1.108398
0.060000	0.966797	1.176758
0.065000	0.185547	0.932617
0.070000	-0.434570	0.117188
0.075000	-0.488281	-1.469727
0.080000	0.473633	-2.377930
0.085000	2.026367	-2.060547
0.090000	3.383789	-0.952148
0.095000	4.003906	0.341797
0.100000	3.779297	1.303711
0.105000	2.924805	1.679688
0.110000	1.816406	1.479492
0.115000	0.834961	0.937500
0.120000	0.205078	0.327148
0.125000	-0.019531	-0.112305
0.130000	0.039062	-0.288086
0.135000	0.224609	-0.180664
0.140000	0.332031	0.097656
0.145000	0.268555	0.395508
0.150000	-0.004883	0.595703
0.155000	-0.385742	0.205078
0.160000	-0.498047	-1.044922
0.165000	0.190430	-1.958008
0.170000	1.469727	-1.816406
0.175000	2.661133	-0.927734
0.180000	3.271484	0.200195
0.185000	3.139648	1.088867
0.190000	2.421875	1.484375
0.195000	1.430664	1.372070
0.200000	0.522461	0.927734
0.205000	-0.102539	0.332031
0.210000	-0.322266	-0.615234
0.215000	0.078125	-1.308594
0.220000	0.937500	-1.240234
0.225000	1.743164	-0.610352
0.230000	2.143555	0.214844
0.235000	2.001953	0.874023
0.240000	1.420898	1.176758
0.245000	0.644531	1.113281
0.250000	-0.092773	0.722656
0.255000	-0.556641	-0.473633
0.260000	-0.229492	-1.997070
0.265000	1.074219	-2.392578
0.270000	2.636719	-1.679688
0.275000	3.740234	-0.429688
0.280000	4.028320	0.786133
0.285000	3.515625	1.528320
0.290000	2.500000	1.660156
0.295000	1.401367	1.293945
0.300000	0.541992	0.688477
0.305000	0.073242	0.126953
0.310000	-0.014648	-0.214844
0.315000	0.112305	-0.263672
0.320000	0.283203	-0.068359
0.325000	0.317383	0.229492
0.330000	0.161133	0.498047
0.335000	-0.170898	0.527344
0.340000	-0.502930	-0.283203
0.345000	-0.297852	-1.567383
0.350000	0.722656	-1.992188
0.355000	2.026367	-1.455078
0.360000	2.983398	-0.405273
0.365000	3.251953	0.654297
0.370000	2.822266	1.328125
0.375000	1.943359	1.479492
0.380000	0.966797	1.196289
0.385000	0.170898	0.683594
0.390000	-0.288086	-0.083008
0.395000	-0.219727	-1.088867
0.400000	0.488281	-1.425781
0.405000	1.416016	-1.040039
0.410000	2.094727	-0.239258
0.415000	2.255859	0.566406
0.420000	1.879883	1.088867
0.425000	1.162109	1.220703
0.430000	0.351562	1.005859
0.435000	-0.317383	0.366211
0.440000	-0.541992	-1.108398
0.445000	0.185547	-2.236328
0.450000	1.650391	-2.148438
0.455000	3.061523	-1.181641
0.460000	3.833008	0.097656
0.465000	3.769531	1.132812
0.470000	3.027344	1.621094
0.475000	1.958008	1.533203
0.480000	0.942383	1.044922
0.485000	0.244141	0.444336
0.490000	-0.063477	-0.063477
0.495000	-0.029297	-0.400391
0.500000	0.224609	-0.385742
0.505000	0.473633	-0.102539
0.510000	0.537109	0.278320
0.515000	0.346680	0.590820
0.520000	-0.043945	0.698242
0.525000	-0.493164	0.039062
0.530000	-0.498047	-1.469727
0.535000	0.468750	-2.319336
0.540000	1.982422	-1.982422
0.545000	3.286133	-0.893555
0.550000	3.872070	0.371094
0.555000	3.632812	1.298828
0.560000	2.768555	1.650391
0.565000	1.679688	1.440430
0.570000	0.722656	0.908203
0.575000	0.112305	0.312500
0.580000	-0.107422	-0.200195
0.585000	0.019531	-0.507812
0.590000	0.341797	-0.419922
0.595000	0.620117	-0.073242
0.600000	0.659180	0.341797
0.605000	0.429688	0.654297
0.610000	-0.004883	0.756836
0.615000	-0.498047	0.097656
0.620000	-0.537109	-1.489258
0.625000	0.444336	-2.436523
0.630000	2.036133	-2.128906
0.635000	3.437500	-1.000977
0.640000	4.096680	0.317383
0.645000	3.886719	1.313477
0.650000	3.022461	1.708984
0.655000	1.894531	1.513672
0.660000	0.893555	0.952148
0.665000	0.244141	0.336914
0.670000	0.009766	-0.112305
0.675000	0.073242	-0.263672
0.680000	0.239258	-0.156250
0.685000	0.336914	0.112305
0.690000	0.253906	0.410156
0.695000	-0.019531	0.585938
0.700000	-0.395508	0.156250
0.705000	-0.478516	-1.093750
0.710000	0.239258	-1.948242
0.715000	1.508789	-1.752930
0.720000	2.661133	-0.849609
0.725000	3.222656	0.258789
0.730000	3.046875	1.118164
0.735000	2.319336	1.474609
0.740000	1.333008	1.347656
0.745000	0.444336	0.893555
0.750000	-0.161133	0.273438
0.755000	-0.327148	-0.737305
0.760000	0.151367	-1.411133
0.765000	1.079102	-1.274414
0.770000	1.914062	-0.585938
0.775000	2.299805	0.268555
0.780000	2.119141	0.937500
0.785000	1.494141	1.225586
0.790000	0.688477	1.127930
0.795000	-0.063477	0.722656
0.800000	-0.527344	-0.415039
0.805000	-0.239258	-1.894531
0.810000	0.996094	-2.294922
0.815000	2.495117	-1.630859
