# Time_s	x	xdot
0.000000	0.742188	0.957031
0.005000	0.102539	0.825195
0.010000	-0.434570	0.117188
0.015000	-0.493164	-1.328125
0.020000	0.380859	-2.138672
0.025000	1.777344	-1.826172
0.030000	2.973633	-0.844727
0.035000	3.535156	0.258789
0.040000	3.359375	1.069336
0.045000	2.656250	1.376953
0.050000	1.748047	1.245117
0.055000	0.922852	0.844727
0.060000	0.351562	0.405273
0.065000	0.073242	0.087891
0.070000	0.009766	-0.029297
0.075000	0.019531	0.024414
0.080000	-0.004883	0.185547
0.085000	-0.126953	0.229492
0.090000	-0.268555	-0.122070
0.095000	-0.190430	-0.688477
0.100000	0.258789	-0.834961
0.105000	0.800781	-0.517578
0.110000	1.137695	0.019531
0.115000	1.123047	0.507812
0.120000	0.776367	0.800781
0.125000	0.249023	0.849609
0.130000	-0.317383	0.463867
0.135000	-0.600586	-0.878906
0.140000	-0.014648	-2.114258
0.145000	1.362305	-2.148438
0.150000	2.773438	-1.289062
0.155000	3.632812	-0.112305
0.160000	3.710938	0.864258
0.165000	3.139648	1.372070
0.170000	2.231445	1.372070
0.175000	1.313477	1.025391
0.180000	0.634766	0.556641
0.185000	0.258789	0.166016
0.190000	0.136719	-0.029297
0.195000	0.146484	-0.029297
0.200000	0.156250	0.112305
0.205000	0.078125	0.302734
0.210000	-0.122070	0.361328
0.215000	-0.356445	-0.117188
0.220000	-0.263672	-0.966797
0.225000	0.361328	-1.254883
0.230000	1.186523	-0.888672
0.235000	1.762695	-0.195312
0.240000	1.889648	0.483398
0.245000	1.572266	0.917969
0.250000	0.966797	1.020508
0.255000	0.283203	0.869141
0.260000	-0.292969	0.356445
0.265000	-0.512695	-0.913086
0.270000	0.092773	-1.904297
0.275000	1.328125	-1.821289
0.280000	2.524414	-0.996094
0.285000	3.183594	0.053711
0.290000	3.149414	0.888672
0.295000	2.558594	1.284180
0.300000	1.708984	1.240234
0.305000	0.888672	0.908203
0.310000	0.278320	0.488281
0.315000	-0.053711	0.126953
0.320000	-0.136719	-0.263672
0.325000	0.029297	-0.458984
0.330000	0.322266	-0.302734
0.335000	0.517578	0.034180
0.340000	0.493164	0.390625
0.345000	0.229492	0.625000
0.350000	-0.190430	0.566406
0.355000	-0.546875	-0.366211
0.360000	-0.288086	-1.694336
0.365000	0.815430	-2.041016
0.370000	2.153320	-1.435547
0.375000	3.095703	-0.390625
0.380000	3.359375	0.600586
