# Time_s	x	xdot
0.000000	0.659180	0.805664
0.005000	0.126953	0.913086
0.010000	-0.468750	0.307617
0.015000	-0.634766	-1.464844
0.020000	0.332031	-2.832031
0.025000	2.182617	-2.719727
0.030000	3.964844	-1.489258
0.035000	4.956055	0.156250
0.040000	4.848633	1.523438
0.045000	3.842773	2.163086
0.050000	2.431641	2.001953
0.055000	1.103516	1.264648
0.060000	0.253906	0.366211
0.065000	-0.004883	-0.336914
0.070000	0.214844	-0.629883
0.075000	0.620117	-0.483398
0.080000	0.927734	-0.053711
0.085000	0.961914	0.439453
0.090000	0.668945	0.795898
0.095000	0.141602	0.913086
0.100000	-0.458984	0.336914
0.105000	-0.644531	-1.411133
0.110000	0.288086	-2.817383
0.115000	2.133789	-2.744141
0.120000	3.935547	-1.533203
0.125000	4.946289	0.112305
0.130000	4.873047	1.494141
0.135000	3.886719	2.158203
0.140000	2.465820	2.016602
0.145000	1.132812	1.293945
0.150000	0.263672	0.385742
0.155000	-0.009766	-0.327148
0.160000	0.205078	-0.625000
0.165000	0.610352	-0.493164
0.170000	0.927734	-0.068359
0.175000	0.966797	0.424805
0.180000	0.683594	0.786133
0.185000	0.156250	0.917969
0.190000	-0.444336	0.371094
0.195000	-0.649414	-1.357422
0.200000	0.249023	-2.802734
0.205000	2.080078	-2.763672
0.210000	3.886719	-1.577148
0.215000	4.931641	0.063477
0.220000	4.897461	1.464844
0.225000	3.920898	2.153320
0.230000	2.504883	2.026367
0.235000	1.171875	1.313477
0.240000	0.283203	0.410156
0.245000	-0.004883	-0.312500
0.250000	0.195312	-0.625000
0.255000	0.600586	-0.502930
0.260000	0.927734	-0.083008
0.265000	0.971680	0.410156
0.270000	0.698242	0.781250
0.275000	0.175781	0.917969
0.280000	-0.424805	0.410156
0.285000	-0.659180	-1.298828
0.290000	0.200195	-2.778320
0.295000	2.021484	-2.788086
0.300000	3.842773	-1.621094
0.305000	4.921875	0.014648
0.310000	4.907227	1.430664
0.315000	3.959961	2.143555
0.320000	2.543945	2.041016
0.325000	1.201172	1.342773
0.330000	0.297852	0.439453
0.335000	0.000000	-0.292969
0.340000	0.180664	-0.625000
0.345000	0.585938	-0.512695
0.350000	0.917969	-0.097656
0.355000	0.976562	0.395508
0.360000	0.708008	0.771484
0.365000	0.195312	0.922852
0.370000	-0.410156	0.444336
0.375000	-0.668945	-1.245117
0.380000	0.156250	-2.753906
0.385000	1.958008	-2.802734
0.390000	3.798828	-1.669922
0.395000	4.907227	-0.029297
0.400000	4.926758	1.401367
0.405000	3.999023	2.138672
0.410000	2.587891	2.055664
0.415000	1.235352	1.367188
0.420000	0.317383	0.468750
0.425000	0.000000	-0.278320
0.430000	0.170898	-0.620117
0.435000	0.571289	-0.522461
0.440000	0.908203	-0.112305
0.445000	0.976562	0.380859
0.450000	0.722656	0.766602
0.455000	0.209961	0.917969
0.460000	-0.395508	0.468750
0.465000	-0.668945	-1.191406
0.470000	0.122070	-2.734375
0.475000	1.904297	-2.822266
0.480000	3.759766	-1.708984
0.485000	4.887695	-0.073242
0.490000	4.941406	1.372070
0.495000	4.038086	2.124023
0.500000	2.631836	2.065430
0.505000	1.264648	1.391602
0.510000	0.332031	0.488281
0.515000	0.000000	-0.263672
0.520000	0.161133	-0.620117
0.525000	0.561523	-0.522461
0.530000	0.903320	-0.122070
0.535000	0.986328	0.371094
0.540000	0.732422	0.761719
0.545000	0.229492	0.917969
0.550000	-0.375977	0.502930
0.555000	-0.673828	-1.127930
0.560000	0.073242	-2.709961
0.565000	1.845703	-2.836914
0.570000	3.710938	-1.757812
0.575000	4.868164	-0.126953
0.580000	4.951172	1.337891
0.585000	4.072266	2.119141
0.590000	2.680664	2.080078
0.595000	1.298828	1.420898
0.600000	0.356445	0.517578
0.605000	0.000000	-0.244141
0.610000	0.151367	-0.615234
0.615000	0.546875	-0.537109
0.620000	0.893555	-0.136719
0.625000	0.986328	0.356445
0.630000	0.742188	0.747070
0.635000	0.244141	0.917969
0.640000	-0.361328	0.532227
0.645000	-0.678711	-1.069336
0.650000	0.039062	-2.680664
0.655000	1.787109	-2.861328
0.660000	3.666992	-1.796875
0.665000	4.853516	-0.170898
0.670000	4.970703	1.293945
0.675000	4.106445	2.104492
0.680000	2.719727	2.094727
0.685000	1.333008	1.440430
0.690000	0.375977	0.541992
0.695000	0.004883	-0.229492
0.700000	0.141602	-0.610352
0.705000	0.537109	-0.546875
0.710000	0.883789	-0.156250
0.715000	0.986328	0.341797
0.720000	0.756836	0.742188
0.725000	0.263672	0.917969
0.730000	-0.346680	0.556641
0.735000	-0.678711	-1.015625
0.740000	0.000000	-2.656250
0.745000	1.733398	-2.871094
0.750000	3.618164	-1.845703
0.755000	4.829102	-0.224609
0.760000	4.975586	1.264648
0.765000	4.145508	2.094727
0.770000	2.763672	2.104492
0.775000	1.372070	1.469727
0.780000	0.395508	0.566406
0.785000	0.009766	-0.209961
0.790000	0.136719	-0.600586
0.795000	0.527344	-0.551758
0.800000	0.878906	-0.170898
0.805000	0.991211	0.327148
0.810000	0.766602	0.732422
0.815000	0.283203	0.917969
0.820000	-0.327148	0.585938
0.825000	-0.678711	-0.952148
0.830000	-0.043945	-2.626953
0.835000	1.669922	-2.885742
0.840000	3.564453	-1.879883
0.845000	4.809570	-0.273438
0.850000	4.985352	1.225586
0.855000	4.179688	2.080078
0.860000	2.812500	2.114258
0.865000	1.411133	1.494141
0.870000	0.419922	0.595703
0.875000	0.009766	-0.190430
0.880000	0.126953	-0.595703
0.885000	0.512695	-0.556641
0.890000	0.874023	-0.180664
0.895000	0.991211	0.312500
0.900000	0.781250	0.722656
0.905000	0.297852	0.913086
0.910000	-0.307617	0.615234
0.915000	-0.678711	-0.883789
0.920000	-0.083008	-2.587891
0.925000	1.606445	-2.890625
0.930000	3.510742	-1.928711
0.935000	4.780273	-0.327148
0.940000	4.990234	1.186523
0.945000	4.213867	2.060547
0.950000	2.851562	2.124023
0.955000	1.450195	1.518555
0.960000	0.439453	0.625000
0.965000	0.014648	-0.170898
0.970000	0.117188	-0.595703
0.975000	0.502930	-0.561523
0.980000	0.864258	-0.195312
0.985000	0.996094	0.297852
0.990000	0.791016	0.712891
0.995000	0.312500	0.903320
1.000000	-0.288086	0.639648
1.005000	-0.678711	-0.825195
1.010000	-0.122070	-2.553711
1.015000	1.547852	-2.910156
1.020000	3.457031	-1.972656
1.025000	4.755859	-0.380859
1.030000	5.000000	1.147461
1.035000	4.248047	2.050781
1.040000	2.895508	2.133789
1.045000	1.484375	1.542969
1.050000	0.468750	0.649414
1.055000	0.019531	-0.151367
1.060000	0.107422	-0.585938
1.065000	0.483398	-0.571289
1.070000	0.854492	-0.209961
1.075000	0.991211	0.283203
1.080000	0.800781	0.703125
1.085000	0.332031	0.908203
1.090000	-0.273438	0.664062
1.095000	-0.673828	-0.766602
1.100000	-0.151367	-2.519531
1.105000	1.489258	-2.919922
1.110000	3.408203	-2.011719
1.115000	4.731445	-0.424805
1.120000	5.009766	1.113281
1.125000	4.282227	2.036133
1.130000	2.944336	2.138672
1.135000	1.523438	1.567383
1.140000	0.483398	0.678711
1.145000	0.019531	-0.131836
1.150000	0.102539	-0.581055
1.155000	0.473633	-0.581055
1.160000	0.849609	-0.224609
1.165000	0.991211	0.268555
1.170000	0.810547	0.693359
1.175000	0.346680	0.908203
1.180000	-0.258789	0.688477
1.185000	-0.668945	-0.712891
1.190000	-0.190430	-2.485352
1.195000	1.430664	-2.929688
1.200000	3.359375	-2.050781
1.205000	4.707031	-0.473633
1.210000	5.014648	1.074219
1.215000	4.316406	2.016602
1.220000	2.983398	2.148438
1.225000	1.562500	1.591797
1.230000	0.507812	0.703125
1.235000	0.024414	-0.112305
1.240000	0.092773	-0.571289
1.245000	0.458984	-0.585938
1.250000	0.839844	-0.239258
1.255000	0.996094	0.253906
1.260000	0.820312	0.683594
1.265000	0.366211	0.903320
1.270000	-0.239258	0.708008
1.275000	-0.668945	-0.654297
1.280000	-0.219727	-2.451172
1.285000	1.376953	-2.939453
1.290000	3.305664	-2.089844
1.295000	4.677734	-0.527344
1.300000	5.024414	1.030273
1.305000	4.345703	2.006836
1.310000	3.027344	2.158203
1.315000	1.601562	1.616211
1.320000	0.532227	0.727539
1.325000	0.034180	-0.092773
1.330000	0.083008	-0.566406
1.335000	0.454102	-0.590820
1.340000	0.834961	-0.253906
1.345000	0.991211	0.239258
1.350000	0.830078	0.673828
1.355000	0.375977	0.903320
1.360000	-0.219727	0.727539
1.365000	-0.668945	-0.600586
1.370000	-0.253906	-2.412109
1.375000	1.318359	-2.944336
1.380000	3.251953	-2.133789
1.385000	4.653320	-0.576172
1.390000	5.029297	0.996094
1.395000	4.375000	1.982422
1.400000	3.071289	2.163086
1.405000	1.640625	1.635742
1.410000	0.556641	0.756836
1.415000	0.039062	-0.073242
1.420000	0.073242	-0.556641
1.425000	0.434570	-0.595703
1.430000	0.820312	-0.268555
1.435000	0.991211	0.224609
1.440000	0.839844	0.659180
1.445000	0.395508	0.893555
1.450000	-0.200195	0.742188
1.455000	-0.664062	-0.546875
1.460000	-0.288086	-2.377930
1.465000	1.264648	-2.949219
1.470000	3.203125	-2.167969
1.475000	4.624023	-0.625000
1.480000	5.034180	0.952148
1.485000	4.409180	1.967773
1.490000	3.115234	2.172852
1.495000	1.679688	1.660156
1.500000	0.576172	0.786133
1.505000	0.048828	-0.053711
1.510000	0.068359	-0.551758
1.515000	0.424805	-0.600586
1.520000	0.810547	-0.278320
1.525000	0.996094	0.209961
1.530000	0.849609	0.649414
1.535000	0.410156	0.888672
1.540000	-0.180664	0.761719
1.545000	-0.654297	-0.483398
1.550000	-0.317383	-2.338867
1.555000	1.210938	-2.954102
1.560000	3.144531	-2.207031
1.565000	4.594727	-0.673828
1.570000	5.039062	0.908203
1.575000	4.438477	1.948242
1.580000	3.159180	2.177734
1.585000	1.718750	1.684570
1.590000	0.605469	0.810547
1.595000	0.053711	-0.034180
1.600000	0.063477	-0.541992
1.605000	0.410156	-0.605469
1.610000	0.800781	-0.292969
1.615000	0.991211	0.195312
1.620000	0.854492	0.639648
1.625000	0.429688	0.888672
1.630000	-0.161133	0.776367
1.635000	-0.654297	-0.434570
1.640000	-0.346680	-2.290039
1.645000	1.157227	-2.954102
1.650000	3.090820	-2.241211
1.655000	4.570312	-0.722656
1.660000	5.039062	0.869141
1.665000	4.472656	1.928711
1.670000	3.198242	2.177734
1.675000	1.757812	1.704102
1.680000	0.625000	0.839844
1.685000	0.063477	-0.009766
1.690000	0.058594	-0.532227
1.695000	0.395508	-0.610352
1.700000	0.791016	-0.307617
1.705000	0.986328	0.175781
1.710000	0.864258	0.629883
1.715000	0.439453	0.883789
1.720000	-0.146484	0.791016
1.725000	-0.639648	-0.380859
1.730000	-0.371094	-2.250977
1.735000	1.098633	-2.958984
1.740000	3.032227	-2.280273
1.745000	4.531250	-0.771484
1.750000	5.043945	0.830078
1.755000	4.497070	1.909180
1.760000	3.242188	2.182617
1.765000	1.801758	1.723633
1.770000	0.654297	0.869141
1.775000	0.068359	0.009766
1.780000	0.053711	-0.522461
1.785000	0.385742	-0.615234
1.790000	0.786133	-0.317383
1.795000	0.986328	0.170898
1.800000	0.874023	0.620117
1.805000	0.458984	0.883789
1.810000	-0.126953	0.805664
1.815000	-0.634766	-0.322266
1.820000	-0.395508	-2.207031
1.825000	1.044922	-2.963867
1.830000	2.983398	-2.314453
