# Time_s	x	xdot
0.000000	-0.659180	-0.361328
0.005000	-0.395508	-2.343750
0.010000	1.137695	-3.134766
0.015000	3.193359	-2.460938
0.020000	4.814453	-0.874023
0.025000	5.390625	0.849609
0.030000	4.838867	2.026367
0.035000	3.500977	2.348633
0.040000	1.943359	1.860352
0.045000	0.712891	0.917969
0.050000	0.092773	-0.029297
0.055000	0.097656	-0.634766
0.060000	0.507812	-0.737305
0.065000	0.986328	-0.410156
0.070000	1.245117	0.136719
0.075000	1.157227	0.659180
0.080000	0.712891	0.961914
0.085000	0.068359	0.961914
0.090000	-0.551758	0.107422
0.095000	-0.590820	-1.850586
0.100000	0.620117	-3.071289
0.105000	2.626953	-2.753906
0.110000	4.443359	-1.337891
0.115000	5.327148	0.410156
0.120000	5.053711	1.782227
0.125000	3.881836	2.343750
0.130000	2.343750	2.045898
0.135000	0.986328	1.191406
0.140000	0.185547	0.205078
0.145000	0.029297	-0.512695
0.150000	0.361328	-0.751953
0.155000	0.854492	-0.527344
0.160000	1.196289	-0.014648
0.165000	1.201172	0.532227
0.170000	0.844727	0.908203
0.175000	0.239258	1.000977
0.180000	-0.419922	0.454102
0.185000	-0.683594	-1.333008
0.190000	0.205078	-2.919922
0.195000	2.114258	-2.973633
0.200000	4.057617	-1.767578
0.205000	5.224609	-0.024414
0.210000	5.239258	1.503906
0.215000	4.248047	2.290039
0.220000	2.739258	2.192383
0.225000	1.284180	1.440430
0.230000	0.327148	0.444336
0.235000	0.024414	-0.371094
0.240000	0.258789	-0.742188
0.245000	0.737305	-0.625000
0.250000	1.142578	-0.161133
0.255000	1.240234	0.400391
0.260000	0.971680	0.839844
0.265000	0.415039	1.000977
0.270000	-0.253906	0.717773
0.275000	-0.698242	-0.781250
0.280000	-0.161133	-2.641602
0.285000	1.557617	-3.100586
0.290000	3.593750	-2.167969
0.295000	5.019531	-0.488281
0.300000	5.341797	1.157227
0.305000	4.580078	2.167969
0.310000	3.154297	2.294922
0.315000	1.635742	1.679688
0.320000	0.517578	0.703125
0.325000	0.039062	-0.190430
0.330000	0.156250	-0.693359
0.335000	0.605469	-0.698242
0.340000	1.054688	-0.302734
0.345000	1.245117	0.263672
0.350000	1.074219	0.742188
0.355000	0.576172	0.986328
0.360000	-0.083008	0.883789
0.365000	-0.634766	-0.278320
0.370000	-0.434570	-2.265625
0.375000	1.049805	-3.129883
0.380000	3.100586	-2.509766
0.385000	4.750977	-0.952148
0.390000	5.371094	0.776367
0.395000	4.868164	1.992188
0.400000	3.554688	2.348633
0.405000	2.001953	1.889648
0.410000	0.747070	0.966797
0.415000	0.102539	0.004883
0.420000	0.083008	-0.615234
0.425000	0.473633	-0.742188
0.430000	0.957031	-0.429688
0.435000	1.240234	0.112305
0.440000	1.162109	0.639648
0.445000	0.727539	0.952148
0.450000	0.092773	0.971680
0.455000	-0.541992	0.161133
0.460000	-0.610352	-1.787109
0.465000	0.566406	-3.061523
0.470000	2.558594	-2.792969
0.475000	4.394531	-1.401367
0.480000	5.317383	0.351562
0.485000	5.092773	1.748047
0.490000	3.940430	2.338867
0.495000	2.402344	2.075195
0.500000	1.025391	1.225586
0.505000	0.205078	0.234375
0.510000	0.029297	-0.498047
0.515000	0.351562	-0.756836
0.520000	0.839844	-0.546875
0.525000	1.196289	-0.034180
0.530000	1.215820	0.517578
0.535000	0.864258	0.898438
0.540000	0.268555	1.005859
0.545000	-0.395508	0.502930
0.550000	-0.693359	-1.245117
0.555000	0.136719	-2.880859
0.560000	2.021484	-2.993164
0.565000	3.984375	-1.831055
0.570000	5.195312	-0.092773
0.575000	5.258789	1.455078
0.580000	4.301758	2.275391
0.585000	2.802734	2.216797
0.590000	1.337891	1.479492
0.595000	0.356445	0.483398
0.600000	0.014648	-0.346680
0.605000	0.239258	-0.737305
0.610000	0.717773	-0.634766
0.615000	1.127930	-0.180664
0.620000	1.240234	0.380859
0.625000	0.986328	0.820312
0.630000	0.439453	1.005859
0.635000	-0.229492	0.751953
0.640000	-0.693359	-0.703125
0.645000	-0.209961	-2.592773
0.650000	1.479492	-3.110352
0.655000	3.525391	-2.221680
0.660000	4.985352	-0.556641
0.665000	5.351562	1.108398
0.670000	4.624023	2.148438
0.675000	3.208008	2.304688
0.680000	1.684570	1.713867
0.685000	0.546875	0.742188
0.690000	0.043945	-0.166016
0.695000	0.146484	-0.683594
0.700000	0.585938	-0.703125
0.705000	1.044922	-0.317383
0.710000	1.245117	0.239258
0.715000	1.088867	0.727539
0.720000	0.600586	0.981445
0.725000	-0.053711	0.898438
0.730000	-0.629883	-0.205078
0.735000	-0.468750	-2.202148
0.740000	0.971680	-3.129883
0.745000	3.017578	-2.558594
0.750000	4.702148	-1.020508
0.755000	5.366211	0.712891
0.760000	4.902344	1.958008
0.765000	3.613281	2.353516
0.770000	2.065430	1.918945
0.775000	0.791016	1.010742
0.780000	0.112305	0.043945
0.785000	0.068359	-0.600586
0.790000	0.458984	-0.747070
0.795000	0.942383	-0.449219
0.800000	1.235352	0.092773
0.805000	1.166992	0.620117
0.810000	0.751953	0.947266
0.815000	0.122070	0.981445
0.820000	-0.522461	0.219727
0.825000	-0.625000	-1.708984
0.830000	0.498047	-3.037109
0.835000	2.485352	-2.827148
0.840000	4.340820	-1.464844
0.845000	5.307617	0.288086
0.850000	5.122070	1.708984
0.855000	3.994141	2.333984
0.860000	2.460938	2.094727
0.865000	1.074219	1.264648
0.870000	0.224609	0.273438
0.875000	0.024414	-0.473633
0.880000	0.336914	-0.751953
0.885000	0.825195	-0.556641
0.890000	1.186523	-0.053711
0.895000	1.220703	0.498047
0.900000	0.883789	0.888672
0.905000	0.292969	1.005859
0.910000	-0.371094	0.546875
0.915000	-0.698242	-1.166992
0.920000	0.083008	-2.841797
0.925000	1.943359	-3.022461
0.930000	3.920898	-1.889648
