# Time_s	x	xdot
0.000000	-0.332031	-1.542969
0.005000	0.668945	-2.031250
0.010000	2.001953	-1.518555
0.015000	2.998047	-0.483398
0.020000	3.315430	0.590820
0.025000	2.924805	1.289062
0.030000	2.075195	1.474609
0.035000	1.098633	1.210938
0.040000	0.292969	0.712891
0.045000	-0.190430	0.087891
0.050000	-0.244141	-0.786133
0.055000	0.263672	-1.191406
0.060000	1.044922	-0.932617
0.065000	1.645508	-0.268555
0.070000	1.821289	0.439453
0.075000	1.533203	0.932617
0.080000	0.922852	1.088867
0.085000	0.190430	0.942383
0.090000	-0.429688	0.214844
0.095000	-0.551758	-1.396484
0.100000	0.371094	-2.441406
0.105000	1.962891	-2.192383
0.110000	3.408203	-1.108398
0.115000	4.130859	0.224609
0.120000	3.984375	1.245117
0.125000	3.164062	1.674805
0.130000	2.060547	1.523438
0.135000	1.049805	1.000977
0.140000	0.380859	0.385742
0.145000	0.107422	-0.058594
0.150000	0.141602	-0.239258
0.155000	0.297852	-0.151367
0.160000	0.380859	0.102539
0.165000	0.312500	0.380859
0.170000	0.058594	0.576172
0.175000	-0.317383	0.307617
0.180000	-0.507812	-0.810547
0.185000	0.029297	-1.826172
0.190000	1.225586	-1.811523
0.195000	2.412109	-1.020508
0.200000	3.085938	0.053711
0.205000	3.046875	0.957031
0.210000	2.416992	1.396484
0.215000	1.489258	1.357422
0.220000	0.590820	0.971680
0.225000	-0.068359	0.429688
0.230000	-0.336914	-0.488281
0.235000	-0.019531	-1.298828
0.240000	0.834961	-1.328125
0.245000	1.699219	-0.737305
0.250000	2.182617	0.087891
0.255000	2.124023	0.791016
0.260000	1.591797	1.162109
0.265000	0.834961	1.142578
0.270000	0.073242	0.834961
0.275000	-0.473633	-0.097656
0.280000	-0.390625	-1.611328
0.285000	0.664062	-2.265625
0.290000	2.143555	-1.791992
0.295000	3.325195	-0.673828
0.300000	3.764648	0.517578
0.305000	3.432617	1.333008
0.310000	2.548828	1.582031
0.315000	1.503906	1.333008
0.320000	0.620117	0.805664
0.325000	0.073242	0.258789
0.330000	-0.102539	-0.205078
0.335000	0.024414	-0.458984
0.340000	0.322266	-0.351562
0.345000	0.541992	-0.009766
0.350000	0.546875	0.371094
0.355000	0.297852	0.649414
0.360000	-0.131836	0.659180
0.365000	-0.556641	-0.224609
0.370000	-0.380859	-1.748047
0.375000	0.756836	-2.333984
0.380000	2.285156	-1.796875
0.385000	3.461914	-0.629883
0.390000	3.876953	0.585938
0.395000	3.491211	1.386719
0.400000	2.573242	1.611328
0.405000	1.503906	1.328125
0.410000	0.620117	0.776367
0.415000	0.097656	0.229492
0.420000	-0.068359	-0.180664
0.425000	0.043945	-0.341797
0.430000	0.263672	-0.205078
0.435000	0.390625	0.102539
