# Time_s	x	xdot	xddot	xdddot	dx
0.845000	1.113281	-2.031250	-1.137695	1.274414	1.420898
0.850000	3.457031	0.288086	-1.103516	-1.025391	1.420898
0.855000	2.167969	1.269531	0.424805	-0.986328	1.420898
0.860000	0.429688	0.395508	0.415039	-0.126953	1.420898
0.865000	0.053711	0.029297	-0.166016	-0.156250	1.420898
0.870000	-0.141602	0.195312	0.581055	-1.274414	1.420898
0.875000	0.058594	-0.781250	-0.288086	0.585938	1.420898
0.880000	1.040039	0.112305	-0.634766	-0.541992	1.420898
0.885000	0.356445	0.800781	0.209961	-3.110352	1.420898
0.890000	-0.532227	-1.176758	1.352539	2.060547	1.420898
0.895000	2.255859	-1.440430	-1.606445	0.375977	1.420898
0.900000	3.344727	0.942383	-0.512695	-1.279297	1.425781
0.905000	1.450195	1.044922	0.600586	-0.654297	1.425781
0.910000	0.180664	0.151367	0.185547	-0.034180	1.420898
0.915000	0.034180	0.107422	-0.205078	-0.917969	1.420898
0.920000	-0.253906	-0.102539	0.849609	0.581055	1.420898
0.925000	0.488281	-0.649414	-0.649414	0.214844	1.420898
0.930000	1.000977	0.483398	-0.400391	-0.747070	1.420898
0.935000	-0.087891	0.693359	1.298828	-3.237305	1.420898
0.940000	0.039062	-2.006836	-0.112305	1.938477	1.420898
0.945000	3.095703	-0.576172	-1.538086	-0.449219	1.420898
0.950000	2.851562	1.254883	0.034180	-1.240234	1.420898
0.955000	0.854492	0.722656	0.576172	-0.346680	1.420898
0.960000	0.078125	0.029297	-0.014648	-0.048828	1.420898
0.965000	-0.024414	0.224609	0.073242	-1.591797	1.420898
0.970000	-0.219727	-0.561523	0.317383	0.766602	1.420898
0.975000	0.854492	-0.302734	-0.751953	-0.200195	1.420898
0.980000	0.747070	0.712891	-0.122070	-0.805664	1.420898
0.985000	-0.478516	0.019531	2.236328	0.693359	1.420898
0.990000	1.127930	-2.031250	-1.147461	1.264648	1.420898
0.995000	3.466797	0.302734	-1.098633	-1.030273	1.420898
1.000000	2.163086	1.264648	0.424805	-0.986328	1.420898
1.005000	0.424805	0.395508	0.410156	-0.131836	1.420898
1.010000	0.058594	0.029297	-0.166016	-0.161133	1.420898
1.015000	-0.146484	0.190430	0.585938	-1.274414	1.420898
1.020000	0.063477	-0.781250	-0.292969	0.585938	1.420898
1.025000	1.049805	0.117188	-0.634766	-0.546875	1.420898
1.030000	0.356445	0.800781	0.209961	-3.110352	1.420898
1.035000	-0.532227	-1.176758	1.347656	2.060547	1.420898
1.040000	2.260742	-1.445312	-1.606445	0.375977	1.420898
1.045000	3.339844	0.942383	-0.512695	-1.279297	1.420898
1.050000	1.450195	1.049805	0.600586	-0.649414	1.425781
1.055000	0.185547	0.151367	0.185547	-0.034180	1.420898
1.060000	0.034180	0.112305	-0.205078	-0.922852	1.420898
1.065000	-0.253906	-0.102539	0.844727	0.590820	1.420898
1.070000	0.488281	-0.644531	-0.654297	0.214844	1.420898
1.075000	0.996094	0.478516	-0.395508	-0.747070	1.420898
1.080000	-0.092773	0.688477	1.318359	-3.212891	1.420898
1.085000	0.053711	-2.016602	-0.126953	1.928711	1.420898
1.090000	3.100586	-0.566406	-1.533203	-0.463867	1.420898
1.095000	2.841797	1.259766	0.043945	-1.240234	1.420898
1.100000	0.844727	0.717773	0.571289	-0.341797	1.420898
1.105000	0.078125	0.029297	-0.019531	-0.048828	1.420898
1.110000	-0.024414	0.224609	0.078125	-1.596680	1.420898
1.115000	-0.219727	-0.566406	0.302734	0.766602	1.420898
1.120000	0.854492	-0.292969	-0.751953	-0.209961	1.420898
1.125000	0.737305	0.717773	-0.117188	-0.825195	1.420898
1.130000	-0.483398	0.004883	2.236328	0.776367	1.420898
1.135000	1.152344	-2.026367	-1.162109	1.254883	1.420898
1.140000	3.466797	0.312500	-1.088867	-1.040039	1.420898
1.145000	2.148438	1.264648	0.429688	-0.981445	1.416016
1.150000	0.419922	0.390625	0.405273	-0.126953	1.420898
1.155000	0.053711	0.029297	-0.166016	-0.170898	1.420898
1.160000	-0.146484	0.190430	0.595703	-1.254883	1.420898
1.165000	0.068359	-0.781250	-0.307617	0.581055	1.420898
1.170000	1.035156	0.122070	-0.629883	-0.551758	1.420898
1.175000	0.346680	0.800781	0.224609	-3.139648	1.420898
1.180000	-0.527344	-1.201172	1.313477	2.065430	1.420898
1.185000	2.280273	-1.430664	-1.611328	0.361328	1.420898
1.190000	3.334961	0.952148	-0.502930	-1.284180	1.420898
1.195000	1.430664	1.044922	0.600586	-0.644531	1.420898
1.200000	0.180664	0.146484	0.180664	-0.029297	1.420898
1.205000	0.029297	0.112305	-0.200195	-0.937500	1.416016
1.210000	-0.258789	-0.112305	0.830078	0.620117	1.420898
1.215000	0.493164	-0.639648	-0.659180	0.200195	1.420898
1.220000	0.996094	0.488281	-0.390625	-0.747070	1.420898
1.225000	-0.097656	0.678711	1.342773	-3.173828	1.420898
1.230000	0.073242	-2.026367	-0.151367	1.923828	1.420898
1.235000	3.110352	-0.541992	-1.528320	-0.478516	1.420898
1.240000	2.832031	1.264648	0.053711	-1.235352	1.420898
1.245000	0.839844	0.708008	0.571289	-0.336914	1.420898
1.250000	0.078125	0.029297	-0.024414	-0.048828	1.420898
1.255000	-0.029297	0.224609	0.087891	-1.606445	1.420898
1.260000	-0.214844	-0.576172	0.292969	0.766602	1.420898
1.265000	0.864258	-0.292969	-0.751953	-0.219727	1.420898
1.270000	0.737305	0.717773	-0.117188	-0.849609	1.420898
1.275000	-0.488281	-0.009766	2.241211	0.864258	1.420898
1.280000	1.162109	-2.021484	-1.171875	1.245117	1.420898
1.285000	3.466797	0.322266	-1.083984	-1.044922	1.420898
1.290000	2.138672	1.259766	0.434570	-0.981445	1.420898
1.295000	0.419922	0.380859	0.405273	-0.122070	1.420898
1.300000	0.053711	0.029297	-0.170898	-0.180664	1.420898
1.305000	-0.151367	0.185547	0.605469	-1.235352	1.420898
1.310000	0.073242	-0.781250	-0.312500	0.571289	1.420898
1.315000	1.044922	0.131836	-0.634766	-0.556641	1.420898
1.320000	0.341797	0.800781	0.234375	-3.168945	1.420898
1.325000	-0.527344	-1.220703	1.289062	2.070312	1.420898
1.330000	2.299805	-1.411133	-1.611328	0.341797	1.420898
1.335000	3.330078	0.957031	-0.493164	-1.284180	1.420898
1.340000	1.420898	1.044922	0.605469	-0.639648	1.425781
1.345000	0.175781	0.146484	0.180664	-0.029297	1.420898
1.350000	0.029297	0.112305	-0.200195	-0.952148	1.420898
1.355000	-0.258789	-0.122070	0.839844	0.634766	1.420898
1.360000	0.502930	-0.639648	-0.664062	0.195312	1.416016
1.365000	0.991211	0.488281	-0.385742	-0.747070	1.416016
1.370000	-0.102539	0.678711	1.357422	-3.154297	1.416016
1.375000	0.078125	-2.026367	-0.170898	1.918945	1.420898
1.380000	3.125000	-0.532227	-1.523438	-0.483398	1.420898
1.385000	2.822266	1.264648	0.053711	-1.230469	1.420898
1.390000	0.830078	0.708008	0.571289	-0.332031	1.420898
1.395000	0.078125	0.029297	-0.024414	-0.048828	1.420898
1.400000	-0.029297	0.224609	0.092773	-1.606445	1.420898
1.405000	-0.209961	-0.581055	0.283203	0.766602	1.420898
1.410000	0.869141	-0.283203	-0.751953	-0.219727	1.420898
1.415000	0.732422	0.727539	-0.112305	-0.883789	1.420898
1.420000	-0.493164	-0.024414	2.246094	0.957031	1.420898
1.425000	1.186523	-2.016602	-1.181641	1.230469	1.420898
1.430000	3.471680	0.332031	-1.079102	-1.054688	1.420898
1.435000	2.128906	1.264648	0.439453	-0.971680	1.425781
1.440000	0.415039	0.380859	0.400391	-0.117188	1.420898
1.445000	0.053711	0.029297	-0.166016	-0.185547	1.420898
1.450000	-0.151367	0.190430	0.610352	-1.220703	1.420898
1.455000	0.078125	-0.781250	-0.317383	0.571289	1.420898
1.460000	1.044922	0.136719	-0.629883	-0.561523	1.420898
1.465000	0.336914	0.800781	0.244141	-3.178711	1.420898
1.470000	-0.522461	-1.230469	1.279297	2.075195	1.420898
1.475000	2.304688	-1.406250	-1.611328	0.336914	1.420898
1.480000	3.330078	0.961914	-0.488281	-1.289062	1.420898
1.485000	1.416016	1.040039	0.605469	-0.634766	1.420898
1.490000	0.175781	0.146484	0.175781	-0.029297	1.420898
1.495000	0.029297	0.117188	-0.195312	-0.957031	1.420898
1.500000	-0.258789	-0.126953	0.834961	0.639648	1.420898
1.505000	0.507812	-0.634766	-0.664062	0.190430	1.420898
1.510000	0.991211	0.493164	-0.385742	-0.747070	1.420898
1.515000	-0.107422	0.668945	1.372070	-3.139648	1.420898
1.520000	0.087891	-2.031250	-0.180664	1.914062	1.420898
1.525000	3.125000	-0.527344	-1.518555	-0.493164	1.420898
1.530000	2.817383	1.269531	0.063477	-1.230469	1.420898
1.535000	0.825195	0.703125	0.571289	-0.327148	1.420898
1.540000	0.078125	0.029297	-0.029297	-0.048828	1.420898
1.545000	-0.029297	0.224609	0.097656	-1.611328	1.420898
1.550000	-0.209961	-0.581055	0.283203	0.766602	1.420898
1.555000	0.869141	-0.283203	-0.751953	-0.224609	1.420898
1.560000	0.732422	0.727539	-0.107422	-0.888672	1.420898
1.565000	-0.493164	-0.029297	2.241211	0.966797	1.420898
1.570000	1.186523	-2.011719	-1.186523	1.230469	1.420898
1.575000	3.466797	0.332031	-1.074219	-1.054688	1.420898
1.580000	2.124023	1.259766	0.444336	-0.976562	1.420898
1.585000	0.415039	0.380859	0.395508	-0.122070	1.416016
1.590000	0.053711	0.029297	-0.166016	-0.190430	1.420898
1.595000	-0.151367	0.185547	0.610352	-1.215820	1.420898
1.600000	0.083008	-0.781250	-0.317383	0.571289	1.420898
1.605000	1.044922	0.136719	-0.625000	-0.561523	1.420898
1.610000	0.332031	0.800781	0.244141	-3.193359	1.416016
1.615000	-0.522461	-1.240234	1.264648	2.075195	1.420898
1.620000	2.314453	-1.396484	-1.611328	0.327148	1.420898
1.625000	3.325195	0.966797	-0.483398	-1.284180	1.420898
1.630000	1.411133	1.035156	0.605469	-0.629883	1.420898
1.635000	0.175781	0.141602	0.175781	-0.029297	1.420898
1.640000	0.029297	0.122070	-0.195312	-0.961914	1.420898
1.645000	-0.263672	-0.126953	0.834961	0.644531	1.420898
1.650000	0.507812	-0.634766	-0.664062	0.185547	1.420898
1.655000	0.991211	0.493164	-0.385742	-0.751953	1.420898
1.660000	-0.117188	0.668945	1.381836	-3.120117	1.420898
1.665000	0.097656	-2.036133	-0.190430	1.909180	1.420898
1.670000	3.129883	-0.517578	-1.513672	-0.498047	1.420898
1.675000	2.812500	1.269531	0.063477	-1.230469	1.420898
1.680000	0.825195	0.698242	0.566406	-0.322266	1.420898
1.685000	0.078125	0.029297	-0.029297	-0.053711	1.420898
1.690000	-0.029297	0.224609	0.102539	-1.611328	1.416016
1.695000	-0.205078	-0.585938	0.278320	0.761719	1.420898
1.700000	0.869141	-0.278320	-0.751953	-0.229492	1.420898
1.705000	0.727539	0.727539	-0.107422	-0.922852	1.420898
1.710000	-0.498047	-0.039062	2.246094	1.040039	1.420898
1.715000	1.201172	-2.006836	-1.191406	1.220703	1.420898
1.720000	3.466797	0.346680	-1.064453	-1.059570	1.416016
1.725000	2.119141	1.259766	0.444336	-0.971680	1.420898
1.730000	0.410156	0.375977	0.395508	-0.117188	1.420898
1.735000	0.053711	0.029297	-0.166016	-0.200195	1.420898
1.740000	-0.151367	0.180664	0.615234	-1.201172	1.420898
1.745000	0.087891	-0.781250	-0.327148	0.566406	1.420898
1.750000	1.044922	0.141602	-0.625000	-0.561523	1.420898
1.755000	0.327148	0.795898	0.258789	-3.212891	1.420898
1.760000	-0.517578	-1.250000	1.245117	2.075195	1.420898
1.765000	2.333984	-1.386719	-1.616211	0.312500	1.420898
1.770000	3.320312	0.971680	-0.473633	-1.289062	1.420898
1.775000	1.401367	1.025391	0.605469	-0.629883	1.420898
1.780000	0.175781	0.141602	0.170898	-0.029297	1.420898
1.785000	0.029297	0.122070	-0.195312	-0.976562	1.420898
1.790000	-0.263672	-0.136719	0.830078	0.649414	1.420898
1.795000	0.517578	-0.634766	-0.668945	0.180664	1.420898
1.800000	0.986328	0.498047	-0.375977	-0.751953	1.420898
1.805000	-0.117188	0.664062	1.401367	-3.100586	1.420898
1.810000	0.107422	-2.036133	-0.205078	1.904297	1.420898
1.815000	3.139648	-0.507812	-1.513672	-0.502930	1.420898
1.820000	2.802734	1.269531	0.068359	-1.225586	1.420898
1.825000	0.815430	0.698242	0.566406	-0.327148	1.420898
1.830000	0.078125	0.024414	-0.029297	-0.053711	1.420898
1.835000	-0.029297	0.229492	0.107422	-1.611328	1.420898
1.840000	-0.205078	-0.590820	0.263672	0.761719	1.420898
1.845000	0.874023	-0.273438	-0.747070	-0.234375	1.420898
1.850000	0.722656	0.727539	-0.102539	-0.966797	1.420898
1.855000	-0.502930	-0.058594	2.246094	1.132812	1.420898
1.860000	1.215820	-2.001953	-1.206055	1.210938	1.420898
1.865000	3.471680	0.356445	-1.059570	-1.064453	1.420898
1.870000	2.109375	1.259766	0.449219	-0.966797	1.420898
1.875000	0.400391	0.375977	0.395508	-0.112305	1.420898
1.880000	0.053711	0.029297	-0.170898	-0.205078	1.420898
1.885000	-0.156250	0.180664	0.625000	-1.186523	1.420898
1.890000	0.092773	-0.781250	-0.327148	0.561523	1.420898
1.895000	1.044922	0.141602	-0.620117	-0.566406	1.420898
1.900000	0.322266	0.800781	0.268555	-3.227539	1.425781
1.905000	-0.512695	-1.264648	1.235352	2.080078	1.420898
1.910000	2.338867	-1.376953	-1.616211	0.307617	1.420898
1.915000	3.315430	0.981445	-0.468750	-1.289062	1.420898
1.920000	1.396484	1.025391	0.605469	-0.625000	1.416016
1.925000	0.175781	0.141602	0.170898	-0.029297	1.420898
1.930000	0.029297	0.117188	-0.195312	-0.986328	1.420898
1.935000	-0.263672	-0.136719	0.830078	0.644531	1.420898
1.940000	0.517578	-0.629883	-0.673828	0.175781	1.420898
1.945000	0.986328	0.502930	-0.375977	-0.751953	1.416016
1.950000	-0.126953	0.659180	1.416016	-3.071289	1.420898
1.955000	0.126953	-2.045898	-0.224609	1.894531	1.420898
1.960000	3.144531	-0.498047	-1.513672	-0.517578	1.420898
1.965000	2.792969	1.269531	0.078125	-1.225586	1.420898
1.970000	0.805664	0.693359	0.561523	-0.327148	1.420898
1.975000	0.078125	0.029297	-0.034180	-0.048828	1.420898
1.980000	-0.029297	0.224609	0.112305	-1.621094	1.416016
1.985000	-0.205078	-0.595703	0.258789	0.761719	1.420898
1.990000	0.883789	-0.273438	-0.751953	-0.239258	1.420898
1.995000	0.712891	0.727539	-0.097656	-0.986328	1.420898
2.000000	-0.502930	-0.063477	2.246094	1.176758	1.416016
2.005000	1.225586	-2.001953	-1.210938	1.201172	1.420898
2.010000	3.471680	0.361328	-1.054688	-1.069336	1.420898
2.015000	2.104492	1.254883	0.449219	-0.957031	1.420898
2.020000	0.395508	0.371094	0.385742	-0.112305	1.420898
2.025000	0.053711	0.029297	-0.170898	-0.214844	1.420898
2.030000	-0.156250	0.175781	0.625000	-1.171875	1.420898
2.035000	0.097656	-0.781250	-0.332031	0.556641	1.420898
2.040000	1.044922	0.146484	-0.620117	-0.566406	1.420898
2.045000	0.317383	0.795898	0.278320	-3.247070	1.420898
2.050000	-0.512695	-1.279297	1.210938	2.080078	1.420898
2.055000	2.353516	-1.367188	-1.616211	0.292969	1.420898
2.060000	3.310547	0.981445	-0.458984	-1.289062	1.420898
2.065000	1.386719	1.020508	0.605469	-0.625000	1.420898
2.070000	0.175781	0.136719	0.166016	-0.029297	1.420898
2.075000	0.029297	0.122070	-0.190430	-0.991211	1.420898
2.080000	-0.263672	-0.141602	0.830078	0.654297	1.420898
2.085000	0.527344	-0.629883	-0.668945	0.175781	1.420898
2.090000	0.986328	0.507812	-0.371094	-0.756836	1.420898
2.095000	-0.126953	0.659180	1.420898	-3.061523	1.420898
2.100000	0.126953	-2.045898	-0.229492	1.894531	1.420898
2.105000	3.149414	-0.493164	-1.503906	-0.522461	1.420898
2.110000	2.792969	1.274414	0.078125	-1.225586	1.425781
2.115000	0.805664	0.688477	0.566406	-0.322266	1.420898
2.120000	0.078125	0.029297	-0.034180	-0.053711	1.420898
2.125000	-0.029297	0.224609	0.117188	-1.616211	1.420898
2.130000	-0.205078	-0.595703	0.249023	0.756836	1.420898
2.135000	0.883789	-0.268555	-0.751953	-0.239258	1.420898
2.140000	0.712891	0.732422	-0.097656	-1.015625	1.420898
2.145000	-0.507812	-0.078125	2.250977	1.240234	1.420898
2.150000	1.240234	-1.997070	-1.220703	1.191406	1.420898
2.155000	3.476562	0.371094	-1.044922	-1.069336	1.420898
2.160000	2.094727	1.254883	0.454102	-0.952148	1.420898
2.165000	0.395508	0.366211	0.390625	-0.107422	1.420898
2.170000	0.053711	0.034180	-0.170898	-0.219727	1.420898
2.175000	-0.156250	0.180664	0.629883	-1.166992	1.420898
2.180000	0.097656	-0.781250	-0.336914	0.556641	1.416016
2.185000	1.049805	0.156250	-0.620117	-0.571289	1.420898
