# Time_s	x	xdot
0.000000	0.966797	1.137695
0.005000	0.209961	0.859375
0.010000	-0.356445	0.161133
0.015000	-0.449219	-1.186523
0.020000	0.322266	-1.967773
0.025000	1.606445	-1.699219
0.030000	2.719727	-0.771484
0.035000	3.232422	0.292969
0.040000	3.037109	1.083984
0.045000	2.324219	1.396484
0.050000	1.396484	1.254883
0.055000	0.561523	0.854492
0.060000	-0.019531	0.375977
0.065000	-0.263672	-0.312500
0.070000	-0.053711	-0.937500
0.075000	0.551758	-0.942383
0.080000	1.162109	-0.478516
0.085000	1.469727	0.156250
0.090000	1.367188	0.683594
0.095000	0.917969	0.952148
0.100000	0.283203	0.942383
0.105000	-0.346680	0.454102
0.110000	-0.620117	-1.025391
0.115000	0.058594	-2.309570
0.120000	1.567383	-2.304688
0.125000	3.081055	-1.347656
0.130000	3.964844	-0.058594
0.135000	4.008789	1.015625
0.140000	3.344727	1.552734
0.145000	2.319336	1.523438
0.150000	1.298828	1.098633
0.155000	0.571289	0.541992
0.160000	0.200195	0.092773
0.165000	0.126953	-0.126953
0.170000	0.200195	-0.097656
0.175000	0.253906	0.087891
0.180000	0.190430	0.327148
0.185000	-0.029297	0.488281
0.190000	-0.341797	0.146484
0.195000	-0.424805	-0.878906
0.200000	0.146484	-1.586914
0.205000	1.186523	-1.406250
0.210000	2.104492	-0.644531
0.215000	2.529297	0.258789
0.220000	2.363281	0.947266
0.225000	1.738281	1.240234
0.230000	0.922852	1.137695
0.235000	0.161133	0.800781
0.240000	-0.371094	0.043945
0.245000	-0.380859	-1.235352
0.250000	0.419922	-1.850586
0.255000	1.630859	-1.499023
0.260000	2.617188	-0.590820
0.265000	3.002930	0.405273
0.270000	2.739258	1.103516
0.275000	2.011719	1.342773
0.280000	1.123047	1.171875
0.285000	0.336914	0.776367
0.290000	-0.185547	0.219727
0.295000	-0.322266	-0.708008
0.300000	0.136719	-1.298828
0.305000	0.986328	-1.137695
0.310000	1.723633	-0.483398
0.315000	2.041016	0.288086
0.320000	1.845703	0.869141
0.325000	1.264648	1.113281
0.330000	0.537109	1.020508
0.335000	-0.146484	0.634766
0.340000	-0.556641	-0.541992
0.345000	-0.185547	-1.909180
0.350000	1.064453	-2.167969
0.355000	2.485352	-1.440430
0.360000	3.437500	-0.292969
0.365000	3.632812	0.771484
0.370000	3.120117	1.386719
0.375000	2.202148	1.469727
0.380000	1.230469	1.147461
0.385000	0.458984	0.644531
0.390000	0.019531	0.190430
0.395000	-0.107422	-0.195312
0.400000	0.014648	-0.395508
0.405000	0.263672	-0.263672
0.410000	0.434570	0.058594
0.415000	0.385742	0.400391
0.420000	0.126953	0.634766
0.425000	-0.297852	0.444336
0.430000	-0.571289	-0.693359
0.435000	-0.102539	-1.914062
0.440000	1.147461	-2.031250
0.445000	2.480469	-1.264648
0.450000	3.320312	-0.136719
0.455000	3.413086	0.849609
0.460000	2.846680	1.386719
0.465000	1.933594	1.411133
0.470000	0.996094	1.069336
0.475000	0.278320	0.576172
0.480000	-0.122070	0.087891
0.485000	-0.175781	-0.502930
0.490000	0.146484	-0.742188
0.495000	0.629883	-0.517578
0.500000	0.966797	-0.039062
0.505000	0.991211	0.449219
0.510000	0.688477	0.771484
0.515000	0.175781	0.864258
0.520000	-0.395508	0.395508
0.525000	-0.625000	-1.108398
0.530000	0.107422	-2.358398
0.535000	1.645508	-2.299805
