# Time_s	x	xdot
0.000000	0.483398	0.615234
0.005000	0.068359	0.722656
0.010000	-0.395508	0.244141
0.015000	-0.532227	-1.152344
0.020000	0.224609	-2.187500
0.025000	1.655273	-2.045898
0.030000	2.998047	-1.074219
0.035000	3.701172	0.175781
0.040000	3.588867	1.176758
0.045000	2.807617	1.625977
0.050000	1.733398	1.508789
0.055000	0.732422	1.005859
0.060000	0.058594	0.395508
0.065000	-0.205078	-0.317383
0.070000	0.000000	-0.878906
0.075000	0.576172	-0.859375
0.080000	1.132812	-0.400391
0.085000	1.386719	0.214844
0.090000	1.245117	0.737305
0.095000	0.761719	0.986328
0.100000	0.097656	0.937500
0.105000	-0.512695	0.141602
0.110000	-0.576172	-1.640625
0.115000	0.502930	-2.729492
0.120000	2.290039	-2.416992
0.125000	3.876953	-1.181641
0.130000	4.663086	0.302734
0.135000	4.462891	1.430664
0.140000	3.520508	1.884766
0.145000	2.275391	1.679688
0.150000	1.166992	1.049805
0.155000	0.458984	0.332031
0.160000	0.224609	-0.190430
0.165000	0.341797	-0.371094
0.170000	0.576172	-0.244141
0.175000	0.732422	0.073242
0.180000	0.683594	0.415039
0.185000	0.405273	0.654297
0.190000	-0.034180	0.693359
0.195000	-0.483398	-0.009766
0.200000	-0.449219	-1.479492
0.205000	0.512695	-2.250977
0.210000	1.987305	-1.875000
0.215000	3.222656	-0.791016
0.220000	3.745117	0.444336
0.225000	3.457031	1.333008
0.230000	2.573242	1.650391
0.235000	1.484375	1.420898
0.240000	0.546875	0.869141
0.245000	-0.039062	0.249023
0.250000	-0.205078	-0.483398
0.255000	0.112305	-0.927734
0.260000	0.712891	-0.786133
0.265000	1.230469	-0.268555
0.270000	1.391602	0.351562
0.275000	1.162109	0.820312
0.280000	0.615234	1.005859
0.285000	-0.048828	0.859375
0.290000	-0.605469	-0.209961
0.295000	-0.434570	-2.016602
0.300000	0.878906	-2.773438
0.305000	2.690430	-2.197266
0.310000	4.135742	-0.849609
0.315000	4.697266	0.600586
0.320000	4.296875	1.596680
0.325000	3.251953	1.889648
0.330000	2.001953	1.562500
0.335000	0.966797	0.883789
0.340000	0.371094	0.190430
0.345000	0.234375	-0.258789
0.350000	0.395508	-0.366211
0.355000	0.629883	-0.180664
0.360000	0.747070	0.156250
0.365000	0.639648	0.483398
0.370000	0.312500	0.683594
0.375000	-0.141602	0.625000
0.380000	-0.541992	-0.307617
0.385000	-0.322266	-1.762695
0.390000	0.830078	-2.260742
0.395000	2.309570	-1.674805
0.400000	3.413086	-0.507812
0.405000	3.740234	0.683594
0.410000	3.300781	1.455078
0.415000	2.338867	1.635742
0.420000	1.254883	1.313477
0.425000	0.380859	0.732422
0.430000	-0.112305	0.092773
0.435000	-0.170898	-0.634766
