# Time_s	x	xdot
0.000000	-0.361328	-1.098633
0.005000	0.351562	-1.450195
0.010000	1.293945	-1.074219
0.015000	2.001953	-0.390625
0.020000	2.255859	0.253906
0.025000	2.089844	0.664062
0.030000	1.650391	0.810547
0.035000	1.118164	0.751953
0.040000	0.610352	0.595703
0.045000	0.205078	0.424805
0.050000	-0.083008	0.263672
0.055000	-0.253906	-0.151367
0.060000	-0.156250	-0.634766
0.065000	0.253906	-0.668945
0.070000	0.688477	-0.351562
0.075000	0.922852	0.058594
0.080000	0.878906	0.400391
0.085000	0.610352	0.595703
0.090000	0.214844	0.625000
0.095000	-0.209961	0.410156
0.100000	-0.473633	-0.429688
0.105000	-0.180664	-1.323242
0.110000	0.683594	-1.376953
0.115000	1.586914	-0.849609
0.120000	2.148438	-0.146484
0.125000	2.246094	0.429688
0.130000	1.958008	0.747070
0.135000	1.464844	0.805664
0.140000	0.932617	0.703125
0.145000	0.458984	0.532227
0.150000	0.097656	0.380859
0.155000	-0.161133	-0.073242
0.160000	-0.190430	-0.585938
0.165000	0.180664	-0.693359
0.170000	0.629883	-0.415039
0.175000	0.903320	0.000000
0.180000	0.903320	0.361328
0.185000	0.659180	0.576172
0.190000	0.278320	0.629883
0.195000	-0.146484	0.483398
0.200000	-0.458984	-0.268555
0.205000	-0.268555	-1.245117
0.210000	0.537109	-1.416016
0.215000	1.464844	-0.952148
0.220000	2.089844	-0.249023
0.225000	2.255859	0.356445
0.230000	2.021484	0.717773
0.235000	1.547852	0.810547
0.240000	1.005859	0.722656
0.245000	0.527344	0.556641
0.250000	0.141602	0.400391
0.255000	-0.126953	0.205078
0.260000	-0.263672	-0.258789
0.265000	-0.087891	-0.678711
0.270000	0.346680	-0.629883
0.275000	0.751953	-0.278320
0.280000	0.932617	0.141602
0.285000	0.839844	0.454102
0.290000	0.541992	0.610352
0.295000	0.131836	0.615234
0.300000	-0.288086	0.302734
0.305000	-0.468750	-0.639648
0.310000	-0.039062	-1.401367
0.315000	0.874023	-1.308594
0.320000	1.728516	-0.712891
0.325000	2.202148	-0.014648
0.330000	2.216797	0.512695
0.335000	1.870117	0.771484
0.340000	1.357422	0.795898
0.345000	0.834961	0.673828
0.350000	0.380859	0.498047
0.355000	0.039062	0.351562
0.360000	-0.200195	0.068359
0.365000	-0.244141	-0.444336
0.370000	0.043945	-0.712891
0.375000	0.507812	-0.522461
0.380000	0.849609	-0.126953
0.385000	0.927734	0.263672
0.390000	0.756836	0.527344
0.395000	0.400391	0.625000
0.400000	-0.019531	0.576172
0.405000	-0.390625	0.024414
0.410000	-0.400391	-1.000977
0.415000	0.249023	-1.450195
0.420000	1.206055	-1.137695
0.425000	1.943359	-0.463867
0.430000	2.255859	0.195312
0.435000	2.128906	0.634766
0.440000	1.708984	0.805664
0.445000	1.176758	0.761719
0.450000	0.659180	0.615234
0.455000	0.249023	0.444336
0.460000	-0.053711	0.292969
0.465000	-0.244141	-0.092773
0.470000	-0.180664	-0.595703
0.475000	0.200195	-0.683594
0.480000	0.644531	-0.400391
0.485000	0.908203	0.019531
0.490000	0.893555	0.371094
0.495000	0.644531	0.576172
0.500000	0.258789	0.625000
0.505000	-0.161133	0.463867
0.510000	-0.458984	-0.312500
0.515000	-0.244141	-1.259766
0.520000	0.581055	-1.411133
0.525000	1.499023	-0.922852
0.530000	2.114258	-0.219727
0.535000	2.255859	0.375977
0.540000	2.001953	0.727539
0.545000	1.523438	0.810547
0.550000	0.986328	0.717773
0.555000	0.502930	0.551758
0.560000	0.131836	0.390625
0.565000	-0.136719	0.185547
0.570000	-0.258789	-0.283203
0.575000	-0.078125	-0.683594
0.580000	0.366211	-0.615234
0.585000	0.766602	-0.258789
0.590000	0.937500	0.151367
0.595000	0.830078	0.458984
0.600000	0.522461	0.615234
0.605000	0.107422	0.615234
0.610000	-0.297852	0.268555
0.615000	-0.463867	-0.688477
0.620000	-0.009766	-1.411133
0.625000	0.917969	-1.289062
0.630000	1.762695	-0.683594
0.635000	2.211914	0.009766
0.640000	2.207031	0.532227
0.645000	1.855469	0.781250
0.650000	1.333008	0.791016
0.655000	0.805664	0.664062
0.660000	0.361328	0.493164
0.665000	0.024414	0.346680
0.670000	-0.205078	0.058594
0.675000	-0.239258	-0.463867
0.680000	0.063477	-0.712891
0.685000	0.527344	-0.512695
0.690000	0.854492	-0.107422
0.695000	0.927734	0.278320
0.700000	0.742188	0.537109
0.705000	0.385742	0.625000
0.710000	-0.039062	0.571289
0.715000	-0.405273	-0.014648
0.720000	-0.385742	-1.040039
0.725000	0.288086	-1.450195
0.730000	1.240234	-1.113281
0.735000	1.972656	-0.434570
0.740000	2.260742	0.219727
0.745000	2.114258	0.649414
0.750000	1.689453	0.810547
0.755000	1.152344	0.756836
0.760000	0.639648	0.605469
0.765000	0.229492	0.439453
0.770000	-0.063477	0.283203
0.775000	-0.244141	-0.117188
0.780000	-0.170898	-0.610352
0.785000	0.224609	-0.683594
0.790000	0.664062	-0.385742
0.795000	0.917969	0.034180
0.800000	0.888672	0.385742
0.805000	0.629883	0.581055
0.810000	0.239258	0.625000
0.815000	-0.180664	0.449219
0.820000	-0.468750	-0.361328
0.825000	-0.219727	-1.289062
0.830000	0.620117	-1.396484
0.835000	1.533203	-0.893555
0.840000	2.124023	-0.190430
0.845000	2.250977	0.400391
0.850000	1.987305	0.732422
0.855000	1.499023	0.810547
0.860000	0.961914	0.712891
0.865000	0.488281	0.541992
0.870000	0.112305	0.390625
0.875000	-0.146484	0.175781
0.880000	-0.263672	-0.302734
0.885000	-0.058594	-0.698242
0.890000	0.385742	-0.605469
0.895000	0.776367	-0.239258
0.900000	0.937500	0.170898
0.905000	0.820312	0.473633
0.910000	0.502930	0.615234
0.915000	0.092773	0.615234
0.920000	-0.312500	0.239258
0.925000	-0.458984	-0.737305
0.930000	0.029297	-1.425781
0.935000	0.957031	-1.264648
0.940000	1.791992	-0.649414
0.945000	2.221680	0.034180
0.950000	2.197266	0.546875
0.955000	1.835938	0.781250
0.960000	1.308594	0.791016
0.965000	0.786133	0.649414
0.970000	0.341797	0.488281
0.975000	0.014648	0.336914
0.980000	-0.209961	0.034180
0.985000	-0.234375	-0.488281
0.990000	0.078125	-0.712891
0.995000	0.541992	-0.493164
1.000000	0.864258	-0.092773
1.005000	0.927734	0.292969
1.010000	0.727539	0.537109
1.015000	0.366211	0.625000
1.020000	-0.058594	0.556641
1.025000	-0.415039	-0.053711
1.030000	-0.371094	-1.079102
1.035000	0.327148	-1.450195
1.040000	1.274414	-1.088867
1.045000	1.992188	-0.400391
1.050000	2.260742	0.244141
1.055000	2.099609	0.659180
1.060000	1.660156	0.810547
1.065000	1.127930	0.751953
1.070000	0.620117	0.600586
1.075000	0.219727	0.434570
1.080000	-0.078125	0.268555
1.085000	-0.253906	-0.136719
1.090000	-0.156250	-0.629883
1.095000	0.244141	-0.673828
1.100000	0.683594	-0.361328
1.105000	0.917969	0.053711
1.110000	0.883789	0.395508
1.115000	0.620117	0.590820
1.120000	0.224609	0.625000
1.125000	-0.200195	0.424805
1.130000	-0.468750	-0.405273
1.135000	-0.195312	-1.313477
1.140000	0.664062	-1.381836
1.145000	1.567383	-0.869141
1.150000	2.138672	-0.161133
1.155000	2.250977	0.419922
1.160000	1.967773	0.737305
1.165000	1.474609	0.810547
1.170000	0.942383	0.703125
1.175000	0.463867	0.537109
1.180000	0.102539	0.380859
1.185000	-0.156250	0.161133
1.190000	-0.258789	-0.327148
1.195000	-0.043945	-0.698242
1.200000	0.405273	-0.590820
1.205000	0.795898	-0.219727
1.210000	0.932617	0.185547
1.215000	0.810547	0.483398
1.220000	0.493164	0.615234
1.225000	0.073242	0.610352
1.230000	-0.327148	0.205078
1.235000	-0.454102	-0.781250
1.240000	0.058594	-1.435547
1.245000	0.996094	-1.250000
1.250000	1.816406	-0.625000
1.255000	2.231445	0.063477
1.260000	2.182617	0.561523
1.265000	1.816406	0.786133
1.270000	1.284180	0.781250
1.275000	0.766602	0.649414
1.280000	0.327148	0.478516
1.285000	0.000000	0.332031
1.290000	-0.214844	0.014648
1.295000	-0.224609	-0.507812
1.300000	0.102539	-0.708008
1.305000	0.561523	-0.478516
1.310000	0.874023	-0.073242
1.315000	0.927734	0.302734
1.320000	0.712891	0.546875
1.325000	0.351562	0.625000
1.330000	-0.073242	0.546875
1.335000	-0.424805	-0.092773
1.340000	-0.351562	-1.118164
1.345000	0.366211	-1.450195
1.350000	1.313477	-1.064453
1.355000	2.016602	-0.371094
1.360000	2.260742	0.268555
1.365000	2.089844	0.673828
1.370000	1.640625	0.810547
1.375000	1.103516	0.751953
1.380000	0.600586	0.585938
1.385000	0.200195	0.419922
1.390000	-0.087891	0.258789
1.395000	-0.253906	-0.161133
1.400000	-0.146484	-0.634766
1.405000	0.263672	-0.664062
1.410000	0.693359	-0.346680
1.415000	0.927734	0.068359
1.420000	0.874023	0.405273
1.425000	0.605469	0.595703
1.430000	0.200195	0.625000
1.435000	-0.214844	0.405273
1.440000	-0.473633	-0.454102
1.445000	-0.161133	-1.337891
1.450000	0.703125	-1.372070
1.455000	1.601562	-0.839844
1.460000	2.158203	-0.131836
1.465000	2.246094	0.439453
1.470000	1.953125	0.751953
1.475000	1.455078	0.805664
1.480000	0.922852	0.693359
1.485000	0.449219	0.532227
1.490000	0.092773	0.375977
1.495000	-0.166016	0.146484
1.500000	-0.253906	-0.351562
1.505000	-0.024414	-0.708008
1.510000	0.429688	-0.581055
1.515000	0.805664	-0.205078
1.520000	0.937500	0.205078
1.525000	0.800781	0.493164
1.530000	0.468750	0.615234
1.535000	0.058594	0.605469
1.540000	-0.341797	0.175781
1.545000	-0.444336	-0.825195
1.550000	0.097656	-1.440430
1.555000	1.040039	-1.235352
1.560000	1.850586	-0.590820
1.565000	2.236328	0.092773
1.570000	2.177734	0.576172
1.575000	1.791992	0.791016
1.580000	1.259766	0.776367
1.585000	0.742188	0.639648
1.590000	0.312500	0.473633
1.595000	-0.009766	0.322266
1.600000	-0.224609	-0.004883
1.605000	-0.214844	-0.527344
1.610000	0.122070	-0.703125
1.615000	0.581055	-0.463867
1.620000	0.883789	-0.053711
1.625000	0.913086	0.317383
1.630000	0.698242	0.551758
1.635000	0.327148	0.629883
1.640000	-0.092773	0.532227
1.645000	-0.434570	-0.131836
1.650000	-0.327148	-1.152344
1.655000	0.410156	-1.445312
1.660000	1.352539	-1.035156
1.665000	2.036133	-0.341797
1.670000	2.260742	0.288086
1.675000	2.070312	0.683594
1.680000	1.616211	0.810547
1.685000	1.079102	0.742188
1.690000	0.581055	0.581055
1.695000	0.185547	0.419922
1.700000	-0.097656	0.244141
1.705000	-0.253906	-0.185547
1.710000	-0.136719	-0.654297
1.715000	0.283203	-0.654297
1.720000	0.708008	-0.327148
1.725000	0.927734	0.087891
1.730000	0.864258	0.419922
