# Time_s	x	xdot
0.000000	0.517578	0.483398
0.005000	0.190430	0.664062
0.010000	-0.249023	0.493164
0.015000	-0.556641	-0.605469
0.020000	-0.141602	-1.899414
0.025000	1.103516	-2.124023
0.030000	2.490234	-1.386719
0.035000	3.408203	-0.214844
0.040000	3.549805	0.869141
0.045000	2.973633	1.484375
0.050000	1.992188	1.542969
0.055000	0.971680	1.162109
0.060000	0.200195	0.585938
0.065000	-0.200195	-0.083008
0.070000	-0.141602	-0.830078
0.075000	0.395508	-1.025391
0.080000	1.064453	-0.664062
0.085000	1.494141	-0.029297
0.090000	1.508789	0.585938
0.095000	1.127930	0.961914
0.100000	0.483398	1.025391
0.105000	-0.200195	0.703125
0.110000	-0.629883	-0.644531
0.115000	-0.200195	-2.290039
0.120000	1.284180	-2.656250
0.125000	3.032227	-1.835938
0.130000	4.243164	-0.434570
0.135000	4.536133	0.888672
0.140000	3.945312	1.679688
0.145000	2.841797	1.791992
0.150000	1.655273	1.362305
0.155000	0.747070	0.683594
0.160000	0.283203	0.068359
0.165000	0.219727	-0.278320
0.170000	0.390625	-0.302734
0.175000	0.590820	-0.078125
0.180000	0.634766	0.244141
0.185000	0.463867	0.532227
0.190000	0.107422	0.683594
0.195000	-0.336914	0.346680
0.200000	-0.546875	-0.917969
0.205000	0.058594	-2.045898
0.210000	1.396484	-2.036133
0.215000	2.734375	-1.171875
0.220000	3.500977	0.029297
0.225000	3.481445	1.040039
0.230000	2.792969	1.542969
0.235000	1.777344	1.489258
0.240000	0.786133	1.049805
0.245000	0.083008	0.468750
0.250000	-0.229492	-0.249023
0.255000	-0.063477	-0.927734
0.260000	0.532227	-0.991211
0.265000	1.181641	-0.551758
0.270000	1.533203	0.112305
0.275000	1.459961	0.683594
0.280000	1.005859	1.000977
0.285000	0.341797	1.005859
0.290000	-0.327148	0.522461
0.295000	-0.634766	-1.030273
0.300000	0.039062	-2.480469
0.305000	1.660156	-2.568359
0.310000	3.344727	-1.572266
0.315000	4.379883	-0.141602
0.320000	4.472656	1.108398
0.325000	3.750000	1.757812
0.330000	2.583008	1.743164
0.335000	1.435547	1.235352
0.340000	0.615234	0.546875
0.345000	0.239258	-0.024414
0.350000	0.249023	-0.307617
0.355000	0.439453	-0.268555
0.360000	0.615234	-0.014648
0.365000	0.615234	0.312500
0.370000	0.405273	0.576172
0.375000	0.019531	0.678711
0.380000	-0.424805	0.151367
0.385000	-0.502930	-1.225586
0.390000	0.302734	-2.133789
0.395000	1.699219	-1.909180
0.400000	2.954102	-0.927734
0.405000	3.569336	0.273438
0.410000	3.383789	1.191406
0.415000	2.597656	1.572266
