# Time_s	x	xdot
0.000000	0.048828	-0.146484
0.005000	0.136719	0.058594
0.010000	0.097656	0.302734
0.015000	-0.107422	0.410156
0.020000	-0.366211	-0.048828
0.025000	-0.327148	-0.971680
0.030000	0.302734	-1.352539
0.035000	1.196289	-1.030273
0.040000	1.865234	-0.332031
0.045000	2.084961	0.375977
0.050000	1.835938	0.844727
0.055000	1.269531	0.996094
0.060000	0.615234	0.878906
0.065000	0.019531	0.610352
0.070000	-0.375977	-0.092773
0.075000	-0.302734	-1.152344
0.080000	0.444336	-1.518555
0.085000	1.435547	-1.123047
0.090000	2.177734	-0.346680
0.095000	2.407227	0.419922
0.100000	2.128906	0.913086
0.105000	1.518555	1.054688
0.110000	0.825195	0.917969
0.115000	0.214844	0.629883
0.120000	-0.209961	0.180664
0.125000	-0.322266	-0.654297
0.130000	0.097656	-1.186523
0.135000	0.874023	-1.015625
0.140000	1.533203	-0.424805
0.145000	1.811523	0.239258
0.150000	1.650391	0.727539
0.155000	1.176758	0.927734
0.160000	0.551758	0.869141
0.165000	-0.029297	0.620117
0.170000	-0.439453	-0.175781
0.175000	-0.307617	-1.337891
0.180000	0.566406	-1.708984
0.185000	1.684570	-1.245117
0.190000	2.500000	-0.375977
0.195000	2.753906	0.458984
0.200000	2.456055	0.981445
0.205000	1.801758	1.123047
0.210000	1.054688	0.957031
0.215000	0.419922	0.644531
0.220000	-0.014648	0.322266
0.225000	-0.234375	-0.175781
0.230000	-0.112305	-0.698242
0.235000	0.336914	-0.732422
0.240000	0.810547	-0.380859
0.245000	1.064453	0.112305
0.250000	0.986328	0.527344
0.255000	0.629883	0.751953
0.260000	0.126953	0.766602
0.265000	-0.375977	0.273438
0.270000	-0.537109	-1.030273
0.275000	0.141602	-1.967773
0.280000	1.425781	-1.811523
0.285000	2.617188	-0.957031
0.290000	3.247070	0.063477
0.295000	3.203125	0.854492
0.300000	2.636719	1.215820
0.305000	1.840820	1.162109
0.310000	1.069336	0.854492
0.315000	0.493164	0.483398
0.320000	0.161133	0.195312
0.325000	0.024414	0.063477
0.330000	-0.024414	0.068359
0.335000	-0.068359	0.078125
0.340000	-0.126953	-0.014648
0.345000	-0.107422	-0.190430
0.350000	0.004883	-0.229492
0.355000	0.146484	-0.048828
0.360000	0.180664	0.209961
0.365000	0.039062	0.434570
0.370000	-0.249023	0.317383
0.375000	-0.439453	-0.498047
0.380000	-0.107422	-1.357422
0.385000	0.776367	-1.391602
0.390000	1.689453	-0.815430
0.395000	2.226562	-0.024414
0.400000	2.241211	0.639648
0.405000	1.816406	0.991211
0.410000	1.162109	1.010742
0.415000	0.488281	0.800781
0.420000	-0.048828	0.478516
0.425000	-0.361328	-0.258789
0.430000	-0.185547	-1.137695
0.435000	0.551758	-1.289062
0.440000	1.391602	-0.830078
0.445000	1.938477	-0.107422
