# Time_s	x	xdot	xddot	xdddot	dx
0.290000	0.380859	0.961914	0.297852	-3.955078	1.420898
0.295000	-0.595703	-1.777344	1.816406	2.973633	1.420898
0.300000	3.505859	-2.114258	-2.485352	0.463867	1.420898
0.305000	4.951172	1.718750	-0.830078	-2.265625	1.420898
0.310000	1.596680	1.635742	1.411133	-0.698242	1.416016
0.315000	0.024414	-0.463867	0.351562	0.693359	1.416016
0.320000	0.966797	-0.273438	-0.805664	-0.268555	1.420898
0.325000	0.761719	0.874023	-0.141602	-1.816406	1.420898
0.330000	-0.659180	-0.424805	3.051758	2.329102	1.420898
0.335000	2.182617	-2.851562	-1.879883	1.601562	1.420898
0.340000	5.234375	0.883789	-1.674805	-1.992188	1.420898
0.345000	2.573242	2.104492	1.147461	-1.347656	1.420898
0.350000	0.073242	-0.034180	0.844727	0.585938	1.420898
0.355000	0.698242	-0.561523	-0.688477	0.097656	1.420898
0.360000	1.025391	0.649414	-0.415039	-0.932617	1.420898
0.365000	-0.351562	0.566406	2.504883	-1.953125	1.420898
0.370000	0.849609	-3.051758	-0.766602	2.524414	1.420898
0.375000	5.014648	-0.209961	-2.319336	-1.328125	1.420898
0.380000	3.598633	2.285156	0.581055	-1.894531	1.416016
0.385000	0.395508	0.551758	1.235352	0.258789	1.420898
0.390000	0.385742	-0.698242	-0.405273	0.424805	1.420898
0.395000	1.142578	0.341797	-0.644531	-0.771484	1.420898
0.400000	0.078125	0.937500	1.118164	-4.326172	1.420898
0.405000	-0.195312	-2.558594	0.693359	3.007812	1.416016
0.410000	4.282227	-1.367188	-2.587891	-0.346680	1.420898
0.415000	4.487305	2.094727	-0.209961	-2.226562	1.420898
0.420000	1.010742	1.206055	1.430664	-0.263672	1.420898
0.425000	0.126953	-0.634766	0.009766	0.639648	1.416016
0.430000	1.088867	-0.019531	-0.791016	-0.507812	1.420898
0.435000	0.502930	0.947266	0.092773	-3.471680	1.420898
0.440000	-0.664062	-1.391602	2.265625	2.861328	1.416016
0.445000	3.139648	-2.373047	-2.363281	0.800781	1.420898
0.450000	5.078125	1.513672	-1.079102	-2.231445	1.416016
0.455000	1.865234	1.791992	1.362305	-0.888672	1.420898
0.460000	0.014648	-0.361328	0.498047	0.678711	1.420898
0.465000	0.903320	-0.366211	-0.786133	-0.166016	1.420898
0.470000	0.849609	0.820312	-0.224609	-1.054688	1.420898
0.475000	-0.605469	-0.078125	3.066406	1.972656	1.420898
0.480000	1.787109	-2.973633	-1.601562	1.904297	1.420898
0.485000	5.219727	0.585938	-1.884766	-1.840820	1.420898
0.490000	2.875977	2.187500	1.005859	-1.518555	1.420898
0.495000	0.136719	0.122070	0.971680	0.512695	1.420898
0.500000	0.610352	-0.615234	-0.625000	0.195312	1.420898
0.505000	1.074219	0.571289	-0.493164	-0.903320	1.420898
0.510000	-0.234375	0.732422	2.128906	-3.037109	1.420898
0.515000	0.502930	-2.978516	-0.380859	2.719727	1.420898
0.520000	4.853516	-0.546875	-2.441406	-1.074219	1.420898
0.525000	3.867188	2.265625	0.375977	-2.021484	1.420898
0.530000	0.546875	0.742188	1.308594	0.126953	1.420898
0.535000	0.302734	-0.703125	-0.297852	0.498047	1.420898
0.540000	1.137695	0.239258	-0.703125	-0.708008	1.420898
0.545000	0.205078	0.966797	0.747070	-4.350586	1.416016
0.550000	-0.395508	-2.290039	1.142578	3.032227	1.420898
0.555000	3.989258	-1.679688	-2.573242	-0.029297	1.416016
0.560000	4.692383	1.967773	-0.454102	-2.265625	1.420898
0.565000	1.235352	1.381836	1.440430	-0.434570	1.416016
0.570000	0.073242	-0.581055	0.146484	0.673828	1.420898
0.575000	1.049805	-0.122070	-0.800781	-0.415039	1.420898
0.580000	0.615234	0.927734	-0.029297	-2.866211	1.420898
0.585000	-0.693359	-0.991211	2.685547	2.690430	1.420898
0.590000	2.763672	-2.592773	-2.197266	1.132812	1.420898
0.595000	5.166016	1.274414	-1.328125	-2.158203	1.420898
0.600000	2.148438	1.933594	1.289062	-1.079102	1.420898
0.605000	0.024414	-0.239258	0.634766	0.659180	1.420898
0.610000	0.820312	-0.449219	-0.756836	-0.058594	1.416016
0.615000	0.922852	0.756836	-0.302734	-0.961914	1.420898
0.620000	-0.512695	0.219727	2.919922	0.229492	1.416016
0.625000	1.391602	-3.041992	-1.298828	2.177734	1.420898
0.630000	5.170898	0.278320	-2.080078	-1.660156	1.420898
0.635000	3.168945	2.250977	0.854492	-1.684570	1.420898
0.640000	0.224609	0.288086	1.083984	0.419922	1.420898
0.645000	0.522461	-0.659180	-0.551758	0.292969	1.420898
0.650000	1.113281	0.483398	-0.561523	-0.854492	1.420898
0.655000	-0.107422	0.844727	1.718750	-3.774414	1.420898
0.660000	0.195312	-2.856445	0.034180	2.866211	1.420898
0.665000	4.653320	-0.883789	-2.524414	-0.795898	1.416016
0.670000	4.130859	2.226562	0.151367	-2.124023	1.416016
0.675000	0.712891	0.927734	1.372070	-0.019531	1.420898
0.680000	0.224609	-0.688477	-0.185547	0.566406	1.420898
0.685000	1.132812	0.136719	-0.742188	-0.629883	1.420898
0.690000	0.322266	0.966797	0.424805	-4.130859	1.420898
0.695000	-0.541992	-1.958008	1.596680	3.012695	1.420898
0.700000	3.671875	-1.977539	-2.524414	0.302734	1.420898
0.705000	4.877930	1.806641	-0.708008	-2.270508	1.420898
0.710000	1.474609	1.557617	1.430664	-0.615234	1.420898
0.715000	0.039062	-0.507812	0.283203	0.688477	1.420898
0.720000	1.000977	-0.229492	-0.810547	-0.317383	1.420898
0.725000	0.708008	0.888672	-0.107422	-2.167969	1.420898
0.730000	-0.678711	-0.605469	2.983398	2.465820	1.416016
0.735000	2.377930	-2.778320	-1.992188	1.450195	1.420898
0.740000	5.219727	1.015625	-1.562500	-2.050781	1.420898
0.745000	2.441406	2.050781	1.206055	-1.259766	1.420898
0.750000	0.053711	-0.102539	0.771484	0.610352	1.420898
0.755000	0.742188	-0.522461	-0.712891	0.043945	1.420898
0.760000	0.996094	0.688477	-0.380859	-0.947266	1.420898
0.765000	-0.405273	0.463867	2.661133	-1.318359	1.420898
0.770000	1.020508	-3.056641	-0.952148	2.426758	1.420898
0.775000	5.073242	-0.048828	-2.246094	-1.440430	1.420898
0.780000	3.461914	2.280273	0.673828	-1.835938	1.416016
0.785000	0.336914	0.463867	1.186523	0.312500	1.416016
0.790000	0.429688	-0.693359	-0.454102	0.380859	1.420898
0.795000	1.132812	0.385742	-0.625000	-0.800781	1.420898
0.800000	0.019531	0.922852	1.308594	-4.223633	1.416016
0.805000	-0.078125	-2.670898	0.473633	2.973633	1.420898
0.810000	4.409180	-1.220703	-2.578125	-0.498047	1.420898
0.815000	4.379883	2.143555	-0.092773	-2.197266	1.416016
0.820000	0.913086	1.113281	1.416016	-0.175781	1.420898
0.825000	0.156250	-0.659180	-0.053711	0.615234	1.420898
0.830000	1.108398	0.029297	-0.776367	-0.551758	1.416016
0.835000	0.444336	0.957031	0.180664	-3.725586	1.420898
0.840000	-0.629883	-1.577148	2.050781	2.924805	1.416016
0.845000	3.320312	-2.250977	-2.426758	0.639648	1.416016
0.850000	5.019531	1.616211	-0.961914	-2.250977	1.416016
0.855000	1.733398	1.718750	1.391602	-0.795898	1.420898
0.860000	0.019531	-0.410156	0.429688	0.688477	1.420898
0.865000	0.932617	-0.322266	-0.795898	-0.214844	1.420898
0.870000	0.800781	0.844727	-0.180664	-1.425781	1.420898
0.875000	-0.629883	-0.239258	3.085938	2.172852	1.420898
0.880000	1.977539	-2.919922	-1.743164	1.757812	1.420898
0.885000	5.234375	0.732422	-1.787109	-1.914062	1.420898
0.890000	2.729492	2.148438	1.079102	-1.435547	1.416016
0.895000	0.102539	0.043945	0.903320	0.546875	1.416016
0.900000	0.649414	-0.590820	-0.654297	0.146484	1.420898
0.905000	1.049805	0.610352	-0.458984	-0.917969	1.420898
0.910000	-0.288086	0.659180	2.314453	-2.548828	1.420898
0.915000	0.664062	-3.017578	-0.576172	2.631836	1.416016
0.920000	4.941406	-0.385742	-2.387695	-1.201172	1.416016
0.925000	3.745117	2.280273	0.473633	-1.962891	1.420898
0.930000	0.468750	0.649414	1.269531	0.185547	1.420898
0.935000	0.341797	-0.708008	-0.351562	0.463867	1.420898
0.940000	1.142578	0.288086	-0.678711	-0.737305	1.420898
0.945000	0.141602	0.952148	0.917969	-4.365234	1.416016
0.950000	-0.302734	-2.426758	0.927734	3.027344	1.420898
0.955000	4.135742	-1.528320	-2.587891	-0.185547	1.420898
0.960000	4.599609	2.031250	-0.332031	-2.255859	1.420898
0.965000	1.127930	1.293945	1.435547	-0.351562	1.420898
0.970000	0.102539	-0.610352	0.078125	0.659180	1.420898
0.975000	1.074219	-0.073242	-0.795898	-0.463867	1.420898
0.980000	0.556641	0.932617	0.014648	-3.173828	1.420898
0.985000	-0.678711	-1.186523	2.490234	2.778320	1.420898
0.990000	2.949219	-2.490234	-2.280273	0.971680	1.420898
0.995000	5.126953	1.391602	-1.210938	-2.197266	1.420898
1.000000	2.011719	1.865234	1.328125	-0.986328	1.420898
1.005000	0.019531	-0.297852	0.571289	0.673828	1.420898
1.010000	0.859375	-0.405273	-0.776367	-0.112305	1.420898
1.015000	0.888672	0.791016	-0.263672	-0.961914	1.416016
1.020000	-0.561523	0.083008	3.007812	1.079102	1.420898
1.025000	1.582031	-3.017578	-1.450195	2.050781	1.420898
1.030000	5.200195	0.424805	-1.987305	-1.748047	1.420898
1.035000	3.027344	2.221680	0.927734	-1.611328	1.420898
1.040000	0.180664	0.205078	1.030273	0.463867	1.416016
1.045000	0.566406	-0.634766	-0.590820	0.249023	1.420898
1.050000	1.093750	0.527344	-0.532227	-0.878906	1.416016
1.055000	-0.170898	0.795898	1.918945	-3.461914	1.416016
1.060000	0.341797	-2.919922	-0.166016	2.802734	1.420898
1.065000	4.755859	-0.717773	-2.495117	-0.932617	1.420898
1.070000	4.008789	2.250977	0.258789	-2.075195	1.420898
1.075000	0.629883	0.834961	1.342773	0.048828	1.416016
1.080000	0.263672	-0.698242	-0.239258	0.532227	1.420898
1.085000	1.142578	0.185547	-0.722656	-0.668945	1.420898
1.090000	0.268555	0.966797	0.571289	-4.262695	1.420898
1.095000	-0.478516	-2.128906	1.376953	3.027344	1.416016
1.100000	3.818359	-1.840820	-2.553711	0.141602	1.420898
1.105000	4.794922	1.884766	-0.585938	-2.270508	1.420898
1.110000	1.352539	1.479492	1.440430	-0.527344	1.420898
1.115000	0.053711	-0.541992	0.214844	0.678711	1.420898
1.120000	1.025391	-0.175781	-0.805664	-0.366211	1.420898
1.125000	0.659180	0.908203	-0.068359	-2.509766	1.420898
1.130000	-0.688477	-0.786133	2.866211	2.578125	1.420898
1.135000	2.553711	-2.695312	-2.094727	1.293945	1.420898
1.140000	5.205078	1.147461	-1.459961	-2.104492	1.420898
1.145000	2.299805	1.992188	1.245117	-1.171875	1.420898
1.150000	0.034180	-0.170898	0.703125	0.634766	1.420898
1.155000	0.781250	-0.488281	-0.737305	-0.004883	1.420898
1.160000	0.961914	0.727539	-0.341797	-0.952148	1.416016
1.165000	-0.458984	0.356445	2.802734	-0.605469	1.420898
1.170000	1.206055	-3.056641	-1.123047	2.309570	1.420898
1.175000	5.126953	0.107422	-2.167969	-1.552734	1.420898
1.180000	3.320312	2.270508	0.761719	-1.762695	1.420898
1.185000	0.283203	0.375977	1.137695	0.371094	1.420898
1.190000	0.473633	-0.673828	-0.498047	0.336914	1.420898
1.195000	1.127930	0.434570	-0.595703	-0.830078	1.420898
1.200000	-0.043945	0.893555	1.499023	-4.047852	1.420898
1.205000	0.043945	-2.763672	0.263672	2.929688	1.420898
1.210000	4.531250	-1.059570	-2.558594	-0.644531	1.416016
1.215000	4.257812	2.182617	0.024414	-2.167969	1.420898
1.220000	0.815430	1.025391	1.391602	-0.102539	1.420898
1.225000	0.190430	-0.673828	-0.117188	0.595703	1.420898
1.230000	1.123047	0.083008	-0.761719	-0.595703	1.420898
1.235000	0.385742	0.961914	0.292969	-3.940430	1.420898
1.240000	-0.600586	-1.772461	1.831055	2.968750	1.416016
1.245000	3.486328	-2.124023	-2.480469	0.478516	1.420898
1.250000	4.956055	1.708984	-0.839844	-2.265625	1.420898
1.255000	1.611328	1.645508	1.416016	-0.703125	1.420898
1.260000	0.024414	-0.458984	0.356445	0.688477	1.420898
1.265000	0.961914	-0.278320	-0.810547	-0.263672	1.420898
1.270000	0.761719	0.864258	-0.146484	-1.791992	1.420898
1.275000	-0.659180	-0.410156	3.056641	2.319336	1.420898
1.280000	2.172852	-2.856445	-1.865234	1.611328	1.420898
1.285000	5.234375	0.874023	-1.684570	-1.987305	1.420898
1.290000	2.583008	2.104492	1.137695	-1.347656	1.420898
1.295000	0.073242	-0.024414	0.844727	0.581055	1.420898
1.300000	0.698242	-0.556641	-0.683594	0.102539	1.420898
1.305000	1.020508	0.649414	-0.419922	-0.932617	1.420898
1.310000	-0.346680	0.571289	2.485352	-1.997070	1.420898
1.315000	0.834961	-3.046875	-0.751953	2.529297	1.420898
1.320000	5.004883	-0.224609	-2.319336	-1.318359	1.420898
1.325000	3.603516	2.285156	0.571289	-1.904297	1.420898
1.330000	0.400391	0.561523	1.235352	0.253906	1.420898
1.335000	0.385742	-0.698242	-0.400391	0.424805	1.420898
1.340000	1.137695	0.332031	-0.649414	-0.771484	1.420898
1.345000	0.083008	0.942383	1.108398	-4.331055	1.416016
1.350000	-0.200195	-2.548828	0.712891	3.012695	1.420898
1.355000	4.267578	-1.376953	-2.587891	-0.336914	1.416016
1.360000	4.497070	2.089844	-0.219727	-2.231445	1.416016
1.365000	1.020508	1.210938	1.430664	-0.268555	1.420898
1.370000	0.126953	-0.639648	0.014648	0.639648	1.420898
1.375000	1.093750	-0.024414	-0.786133	-0.507812	1.416016
1.380000	0.502930	0.947266	0.087891	-3.452148	1.420898
1.385000	-0.664062	-1.376953	2.275391	2.856445	1.420898
1.390000	3.125000	-2.382812	-2.358398	0.810547	1.420898
1.395000	5.083008	1.508789	-1.093750	-2.226562	1.416016
1.400000	1.879883	1.796875	1.362305	-0.893555	1.416016
1.405000	0.019531	-0.356445	0.502930	0.683594	1.416016
1.410000	0.898438	-0.366211	-0.786133	-0.161133	1.420898
1.415000	0.849609	0.815430	-0.229492	-1.030273	1.420898
1.420000	-0.595703	-0.063477	3.061523	1.928711	1.420898
1.425000	1.767578	-2.973633	-1.591797	1.909180	1.420898
1.430000	5.224609	0.576172	-1.889648	-1.835938	1.420898
1.435000	2.880859	2.187500	1.000977	-1.528320	1.420898
1.440000	0.141602	0.126953	0.971680	0.507812	1.416016
1.445000	0.610352	-0.615234	-0.620117	0.200195	1.420898
1.450000	1.074219	0.571289	-0.493164	-0.898438	1.420898
1.455000	-0.229492	0.737305	2.114258	-3.066406	1.420898
1.460000	0.493164	-2.978516	-0.366211	2.724609	1.420898
1.465000	4.848633	-0.561523	-2.446289	-1.064453	1.420898
1.470000	3.881836	2.270508	0.361328	-2.026367	1.420898
1.475000	0.551758	0.747070	1.308594	0.117188	1.420898
1.480000	0.297852	-0.708008	-0.297852	0.502930	1.420898
1.485000	1.142578	0.234375	-0.703125	-0.703125	1.416016
1.490000	0.209961	0.966797	0.732422	-4.345703	1.420898
1.495000	-0.400391	-2.275391	1.162109	3.037109	1.420898
1.500000	3.979492	-1.694336	-2.573242	-0.014648	1.420898
1.505000	4.702148	1.962891	-0.463867	-2.265625	1.420898
1.510000	1.245117	1.386719	1.435547	-0.444336	1.420898
1.515000	0.073242	-0.581055	0.146484	0.673828	1.416016
1.520000	1.049805	-0.126953	-0.800781	-0.410156	1.420898
1.525000	0.615234	0.927734	-0.034180	-2.836914	1.420898
1.530000	-0.688477	-0.976562	2.700195	2.675781	1.420898
1.535000	2.744141	-2.602539	-2.187500	1.147461	1.420898
1.540000	5.166016	1.264648	-1.333008	-2.153320	1.420898
1.545000	2.158203	1.938477	1.293945	-1.083984	1.420898
1.550000	0.024414	-0.234375	0.644531	0.654297	1.420898
1.555000	0.820312	-0.454102	-0.756836	-0.058594	1.420898
1.560000	0.927734	0.756836	-0.302734	-0.961914	1.420898
1.565000	-0.507812	0.229492	2.915039	0.166016	1.420898
1.570000	1.381836	-3.046875	-1.279297	2.187500	1.420898
1.575000	5.170898	0.263672	-2.084961	-1.650391	1.416016
1.580000	3.178711	2.250977	0.844727	-1.689453	1.420898
1.585000	0.229492	0.292969	1.088867	0.415039	1.420898
1.590000	0.517578	-0.659180	-0.546875	0.297852	1.416016
1.595000	1.113281	0.478516	-0.561523	-0.854492	1.420898
1.600000	-0.102539	0.849609	1.699219	-3.803711	1.416016
1.605000	0.180664	-2.846680	0.053711	2.871094	1.420898
1.610000	4.648438	-0.898438	-2.529297	-0.786133	1.420898
1.615000	4.145508	2.216797	0.136719	-2.124023	1.420898
1.620000	0.722656	0.932617	1.372070	-0.024414	1.420898
1.625000	0.224609	-0.688477	-0.175781	0.571289	1.420898
1.630000	1.132812	0.131836	-0.747070	-0.629883	1.420898
1.635000	0.327148	0.966797	0.419922	-4.121094	1.420898
1.640000	-0.546875	-1.943359	1.616211	3.002930	1.420898
1.645000	3.657227	-1.987305	-2.519531	0.317383	1.420898
1.650000	4.887695	1.801758	-0.712891	-2.275391	1.420898
1.655000	1.484375	1.562500	1.425781	-0.620117	1.420898
1.660000	0.034180	-0.502930	0.292969	0.688477	1.420898
1.665000	1.000977	-0.229492	-0.805664	-0.312500	1.420898
1.670000	0.712891	0.883789	-0.107422	-2.143555	1.420898
1.675000	-0.673828	-0.590820	2.988281	2.456055	1.420898
1.680000	2.358398	-2.783203	-1.977539	1.459961	1.420898
1.685000	5.219727	1.005859	-1.577148	-2.045898	1.420898
1.690000	2.451172	2.055664	1.201172	-1.264648	1.416016
1.695000	0.053711	-0.097656	0.776367	0.615234	1.420898
1.700000	0.737305	-0.527344	-0.712891	0.048828	1.420898
1.705000	0.996094	0.688477	-0.385742	-0.942383	1.420898
1.710000	-0.405273	0.473633	2.646484	-1.367188	1.420898
1.715000	1.015625	-3.056641	-0.932617	2.436523	1.416016
1.720000	5.073242	-0.063477	-2.250977	-1.435547	1.420898
1.725000	3.471680	2.285156	0.664062	-1.840820	1.420898
1.730000	0.341797	0.473633	1.191406	0.312500	1.416016
1.735000	0.424805	-0.688477	-0.454102	0.380859	1.420898
1.740000	1.132812	0.385742	-0.625000	-0.795898	1.420898
1.745000	0.024414	0.927734	1.284180	-4.233398	1.420898
1.750000	-0.087891	-2.661133	0.493164	2.973633	1.420898
1.755000	4.399414	-1.230469	-2.578125	-0.488281	1.420898
1.760000	4.389648	2.143555	-0.097656	-2.202148	1.420898
1.765000	0.917969	1.123047	1.416016	-0.185547	1.420898
1.770000	0.151367	-0.654297	-0.048828	0.615234	1.416016
1.775000	1.113281	0.024414	-0.781250	-0.546875	1.420898
1.780000	0.449219	0.957031	0.175781	-3.706055	1.420898
1.785000	-0.639648	-1.567383	2.065430	2.919922	1.420898
1.790000	3.305664	-2.260742	-2.421875	0.654297	1.420898
1.795000	5.024414	1.606445	-0.971680	-2.250977	1.420898
1.800000	1.748047	1.728516	1.386719	-0.805664	1.416016
1.805000	0.019531	-0.405273	0.434570	0.688477	1.420898
1.810000	0.932617	-0.327148	-0.800781	-0.209961	1.416016
1.815000	0.805664	0.844727	-0.185547	-1.396484	1.420898
1.820000	-0.629883	-0.229492	3.081055	2.163086	1.416016
1.825000	1.958008	-2.924805	-1.733398	1.772461	1.420898
1.830000	5.229492	0.722656	-1.796875	-1.909180	1.420898
1.835000	2.739258	2.153320	1.074219	-1.440430	1.420898
1.840000	0.107422	0.043945	0.908203	0.541992	1.420898
1.845000	0.649414	-0.595703	-0.649414	0.151367	1.416016
1.850000	1.054688	0.610352	-0.458984	-0.913086	1.420898
1.855000	-0.283203	0.664062	2.299805	-2.592773	1.420898
1.860000	0.649414	-3.017578	-0.561523	2.636719	1.420898
1.865000	4.931641	-0.400391	-2.387695	-1.191406	1.420898
1.870000	3.750000	2.285156	0.468750	-1.962891	1.420898
1.875000	0.478516	0.654297	1.269531	0.185547	1.416016
1.880000	0.336914	-0.703125	-0.346680	0.463867	1.420898
1.885000	1.142578	0.283203	-0.673828	-0.737305	1.420898
1.890000	0.151367	0.957031	0.908203	-4.365234	1.420898
1.895000	-0.307617	-2.416992	0.947266	3.027344	1.420898
1.900000	4.125977	-1.547852	-2.583008	-0.175781	1.420898
1.905000	4.604492	2.031250	-0.346680	-2.255859	1.420898
1.910000	1.132812	1.298828	1.435547	-0.351562	1.420898
1.915000	0.097656	-0.610352	0.083008	0.659180	1.416016
1.920000	1.074219	-0.078125	-0.800781	-0.458984	1.420898
1.925000	0.561523	0.937500	0.009766	-3.149414	1.420898
1.930000	-0.688477	-1.176758	2.500000	2.773438	1.420898
1.935000	2.934570	-2.500000	-2.280273	0.986328	1.420898
1.940000	5.131836	1.381836	-1.220703	-2.192383	1.420898
1.945000	2.021484	1.870117	1.333008	-0.991211	1.420898
1.950000	0.019531	-0.297852	0.576172	0.673828	1.420898
1.955000	0.859375	-0.410156	-0.771484	-0.107422	1.420898
1.960000	0.893555	0.786133	-0.268555	-0.961914	1.416016
1.965000	-0.551758	0.092773	3.002930	1.015625	1.416016
1.970000	1.567383	-3.017578	-1.435547	2.055664	1.420898
1.975000	5.200195	0.419922	-1.992188	-1.743164	1.420898
1.980000	3.037109	2.226562	0.922852	-1.616211	1.420898
1.985000	0.185547	0.209961	1.030273	0.468750	1.420898
1.990000	0.561523	-0.634766	-0.585938	0.253906	1.420898
1.995000	1.093750	0.522461	-0.532227	-0.874023	1.420898
2.000000	-0.161133	0.800781	1.904297	-3.491211	1.420898
2.005000	0.327148	-2.915039	-0.151367	2.807617	1.420898
2.010000	4.750977	-0.732422	-2.495117	-0.917969	1.420898
2.015000	4.018555	2.250977	0.249023	-2.080078	1.420898
2.020000	0.634766	0.844727	1.347656	0.048828	1.416016
2.025000	0.258789	-0.698242	-0.234375	0.537109	1.420898
2.030000	1.137695	0.180664	-0.727539	-0.664062	1.420898
2.035000	0.268555	0.961914	0.566406	-4.252930	1.420898
2.040000	-0.483398	-2.109375	1.391602	3.027344	1.420898
2.045000	3.808594	-1.850586	-2.548828	0.156250	1.420898
2.050000	4.799805	1.884766	-0.595703	-2.270508	1.420898
2.055000	1.362305	1.479492	1.435547	-0.537109	1.420898
2.060000	0.053711	-0.541992	0.224609	0.683594	1.420898
2.065000	1.025391	-0.180664	-0.800781	-0.361328	1.420898
2.070000	0.668945	0.908203	-0.073242	-2.485352	1.420898
2.075000	-0.688477	-0.771484	2.875977	2.568359	1.420898
2.080000	2.543945	-2.700195	-2.084961	1.308594	1.416016
2.085000	5.200195	1.137695	-1.464844	-2.104492	1.416016
2.090000	2.309570	2.001953	1.245117	-1.176758	1.420898
2.095000	0.034180	-0.161133	0.712891	0.634766	1.420898
2.100000	0.776367	-0.493164	-0.737305	-0.004883	1.420898
2.105000	0.961914	0.717773	-0.346680	-0.947266	1.420898
2.110000	-0.454102	0.361328	2.788086	-0.664062	1.420898
2.115000	1.191406	-3.061523	-1.108398	2.319336	1.416016
2.120000	5.126953	0.097656	-2.172852	-1.542969	1.416016
2.125000	3.330078	2.270508	0.756836	-1.772461	1.416016
2.130000	0.283203	0.385742	1.142578	0.366211	1.420898
2.135000	0.468750	-0.673828	-0.498047	0.341797	1.420898
2.140000	1.123047	0.429688	-0.600586	-0.825195	1.420898
2.145000	-0.034180	0.893555	1.484375	-4.062500	1.420898
2.150000	0.039062	-2.763672	0.278320	2.934570	1.420898
2.155000	4.526367	-1.069336	-2.558594	-0.634766	1.420898
2.160000	4.272461	2.182617	0.019531	-2.167969	1.416016
2.165000	0.820312	1.030273	1.391602	-0.107422	1.420898
2.170000	0.180664	-0.673828	-0.112305	0.595703	1.420898
2.175000	1.123047	0.073242	-0.761719	-0.590820	1.420898
2.180000	0.390625	0.961914	0.283203	-3.920898	1.420898
2.185000	-0.600586	-1.757812	1.845703	2.968750	1.416016
2.190000	3.476562	-2.133789	-2.475586	0.488281	1.420898
