# Time_s	x	xdot
0.000000	0.585938	-2.016602
0.005000	1.899414	-1.538086
0.010000	2.915039	-0.566406
0.015000	3.291016	0.405273
0.020000	3.022461	1.044922
0.025000	2.338867	1.240234
0.030000	1.508789	1.074219
0.035000	0.805664	0.712891
0.040000	0.322266	0.361328
0.045000	0.068359	0.126953
0.050000	-0.019531	0.039062
0.055000	-0.053711	0.029297
0.060000	-0.078125	0.009766
0.065000	-0.087891	-0.043945
0.070000	-0.058594	-0.087891
0.075000	-0.009766	-0.019531
0.080000	-0.004883	0.141602
0.085000	-0.107422	0.229492
0.090000	-0.253906	-0.043945
0.095000	-0.214844	-0.600586
0.100000	0.166016	-0.800781
0.105000	0.688477	-0.541992
0.110000	1.040039	-0.048828
0.115000	1.074219	0.424805
0.120000	0.791016	0.717773
0.125000	0.307617	0.800781
0.130000	-0.224609	0.541992
0.135000	-0.561523	-0.566406
0.140000	-0.180664	-1.816406
0.145000	1.000977	-1.992188
0.150000	2.309570	-1.298828
0.155000	3.164062	-0.263672
0.160000	3.344727	0.644531
0.165000	2.910156	1.162109
0.170000	2.153320	1.235352
0.175000	1.328125	0.981445
0.180000	0.678711	0.605469
0.185000	0.263672	0.268555
0.190000	0.073242	0.078125
0.195000	0.014648	0.053711
0.200000	-0.029297	0.122070
0.205000	-0.112305	0.112305
0.210000	-0.190430	-0.122070
0.215000	-0.107422	-0.419922
0.220000	0.161133	-0.410156
0.225000	0.424805	-0.136719
0.230000	0.512695	0.219727
0.235000	0.366211	0.512695
0.240000	0.014648	0.639648
0.245000	-0.400391	0.195312
0.250000	-0.507812	-1.044922
0.255000	0.175781	-1.870117
0.260000	1.396484	-1.665039
0.265000	2.490234	-0.834961
0.270000	3.046875	0.136719
0.275000	2.954102	0.864258
0.280000	2.382812	1.186523
0.285000	1.591797	1.118164
0.290000	0.854492	0.810547
0.295000	0.307617	0.458984
0.300000	-0.004883	0.180664
0.305000	-0.126953	-0.097656
0.310000	-0.063477	-0.322266
0.315000	0.141602	-0.268555
0.320000	0.312500	-0.014648
0.325000	0.317383	0.288086
0.330000	0.122070	0.517578
0.335000	-0.224609	0.439453
0.340000	-0.498047	-0.424805
0.345000	-0.200195	-1.503906
0.350000	0.776367	-1.674805
0.355000	1.870117	-1.098633
