# Time_s	x	xdot
0.000000	1.342773	0.454102
0.005000	1.044922	0.595703
0.010000	0.649414	0.595703
0.015000	0.253906	0.532227
0.020000	-0.107422	0.375977
0.025000	-0.346680	-0.170898
0.030000	-0.234375	-0.859375
0.035000	0.312500	-0.966797
0.040000	0.947266	-0.615234
0.045000	1.347656	-0.117188
0.050000	1.420898	0.288086
0.055000	1.240234	0.532227
0.060000	0.883789	0.610352
0.065000	0.478516	0.576172
0.070000	0.092773	0.488281
0.075000	-0.234375	0.195312
0.080000	-0.361328	-0.493164
0.085000	-0.039062	-0.986328
0.090000	0.605469	-0.849609
0.095000	1.162109	-0.400391
0.100000	1.420898	0.073242
0.105000	1.372070	0.415039
0.110000	1.103516	0.576172
0.115000	0.712891	0.605469
0.120000	0.307617	0.537109
0.125000	-0.058594	0.419922
0.130000	-0.327148	-0.063477
0.135000	-0.283203	-0.781250
0.140000	0.224609	-0.986328
0.145000	0.869141	-0.673828
0.150000	1.308594	-0.190430
0.155000	1.430664	0.239258
0.160000	1.269531	0.502930
0.165000	0.937500	0.605469
0.170000	0.537109	0.581055
0.175000	0.146484	0.502930
0.180000	-0.195312	0.268555
0.185000	-0.361328	-0.385742
0.190000	-0.112305	-0.957031
0.195000	0.507812	-0.898438
0.200000	1.093750	-0.473633
0.205000	1.401367	0.009766
0.210000	1.391602	0.375977
0.215000	1.152344	0.571289
0.220000	0.771484	0.610352
0.225000	0.361328	0.551758
0.230000	-0.009766	0.449219
0.235000	-0.302734	0.029297
0.240000	-0.322266	-0.693359
0.245000	0.131836	-1.000977
0.250000	0.781250	-0.742188
0.255000	1.259766	-0.258789
0.260000	1.430664	0.180664
0.265000	1.313477	0.478516
0.270000	0.996094	0.600586
0.275000	0.600586	0.595703
0.280000	0.195312	0.517578
0.285000	-0.146484	0.327148
0.290000	-0.361328	-0.273438
0.295000	-0.175781	-0.913086
0.300000	0.410156	-0.937500
0.305000	1.025391	-0.546875
0.310000	1.376953	-0.053711
0.315000	1.416016	0.332031
0.320000	1.196289	0.546875
0.325000	0.825195	0.610352
0.330000	0.419922	0.566406
0.335000	0.039062	0.468750
0.340000	-0.273438	0.122070
0.345000	-0.346680	-0.595703
0.350000	0.043945	-0.996094
0.355000	0.688477	-0.800781
0.360000	1.210938	-0.332031
0.365000	1.430664	0.131836
0.370000	1.342773	0.449219
0.375000	1.049805	0.590820
0.380000	0.654297	0.595703
0.385000	0.253906	0.532227
0.390000	-0.102539	0.375977
0.395000	-0.346680	-0.166016
0.400000	-0.234375	-0.859375
0.405000	0.312500	-0.966797
0.410000	0.947266	-0.615234
0.415000	1.347656	-0.122070
0.420000	1.425781	0.288086
0.425000	1.235352	0.532227
0.430000	0.883789	0.610352
0.435000	0.478516	0.576172
0.440000	0.092773	0.488281
0.445000	-0.239258	0.200195
0.450000	-0.361328	-0.493164
0.455000	-0.039062	-0.986328
0.460000	0.600586	-0.854492
0.465000	1.162109	-0.405273
0.470000	1.420898	0.068359
0.475000	1.372070	0.415039
0.480000	1.103516	0.576172
0.485000	0.712891	0.605469
0.490000	0.307617	0.537109
0.495000	-0.058594	0.419922
0.500000	-0.327148	-0.063477
0.505000	-0.283203	-0.786133
0.510000	0.224609	-0.986328
0.515000	0.869141	-0.678711
0.520000	1.308594	-0.190430
0.525000	1.435547	0.239258
0.530000	1.274414	0.507812
0.535000	0.942383	0.605469
0.540000	0.537109	0.581055
0.545000	0.146484	0.502930
0.550000	-0.190430	0.273438
0.555000	-0.361328	-0.380859
0.560000	-0.112305	-0.957031
0.565000	0.507812	-0.898438
0.570000	1.098633	-0.473633
0.575000	1.401367	0.004883
0.580000	1.396484	0.375977
0.585000	1.157227	0.571289
0.590000	0.771484	0.610352
0.595000	0.366211	0.556641
0.600000	-0.009766	0.454102
0.605000	-0.302734	0.029297
0.610000	-0.317383	-0.698242
0.615000	0.131836	-0.996094
0.620000	0.781250	-0.742188
0.625000	1.264648	-0.263672
0.630000	1.440430	0.185547
0.635000	1.313477	0.483398
0.640000	1.000977	0.600586
0.645000	0.600586	0.590820
0.650000	0.200195	0.517578
0.655000	-0.151367	0.327148
0.660000	-0.361328	-0.273438
0.665000	-0.180664	-0.917969
0.670000	0.410156	-0.942383
0.675000	1.025391	-0.546875
0.680000	1.376953	-0.058594
0.685000	1.416016	0.332031
0.690000	1.201172	0.551758
0.695000	0.834961	0.610352
0.700000	0.419922	0.566406
0.705000	0.039062	0.473633
0.710000	-0.273438	0.122070
0.715000	-0.341797	-0.595703
0.720000	0.039062	-1.000977
0.725000	0.693359	-0.800781
0.730000	1.220703	-0.332031
0.735000	1.430664	0.126953
0.740000	1.347656	0.444336
0.745000	1.054688	0.595703
0.750000	0.654297	0.595703
0.755000	0.253906	0.537109
0.760000	-0.102539	0.380859
0.765000	-0.351562	-0.166016
0.770000	-0.234375	-0.859375
0.775000	0.312500	-0.966797
0.780000	0.947266	-0.620117
0.785000	1.347656	-0.122070
0.790000	1.430664	0.288086
0.795000	1.240234	0.527344
0.800000	0.888672	0.610352
0.805000	0.483398	0.576172
0.810000	0.092773	0.493164
0.815000	-0.234375	0.205078
0.820000	-0.361328	-0.493164
0.825000	-0.039062	-0.986328
0.830000	0.600586	-0.854492
0.835000	1.157227	-0.405273
0.840000	1.420898	0.068359
0.845000	1.376953	0.415039
0.850000	1.103516	0.581055
0.855000	0.717773	0.605469
0.860000	0.312500	0.541992
0.865000	-0.053711	0.419922
0.870000	-0.327148	-0.058594
0.875000	-0.283203	-0.781250
0.880000	0.219727	-0.986328
0.885000	0.864258	-0.678711
0.890000	1.308594	-0.195312
0.895000	1.430664	0.239258
0.900000	1.279297	0.507812
0.905000	0.947266	0.605469
0.910000	0.537109	0.581055
0.915000	0.146484	0.502930
0.920000	-0.195312	0.273438
0.925000	-0.361328	-0.380859
0.930000	-0.117188	-0.957031
0.935000	0.502930	-0.898438
0.940000	1.093750	-0.478516
0.945000	1.401367	0.000000
0.950000	1.401367	0.371094
0.955000	1.157227	0.571289
0.960000	0.776367	0.610352
0.965000	0.366211	0.556641
0.970000	-0.004883	0.454102
0.975000	-0.302734	0.034180
0.980000	-0.322266	-0.693359
0.985000	0.126953	-0.996094
0.990000	0.776367	-0.742188
0.995000	1.259766	-0.268555
1.000000	1.435547	0.180664
1.005000	1.313477	0.478516
1.010000	1.000977	0.600586
1.015000	0.600586	0.595703
1.020000	0.200195	0.517578
1.025000	-0.146484	0.332031
1.030000	-0.361328	-0.268555
1.035000	-0.180664	-0.913086
1.040000	0.410156	-0.937500
1.045000	1.025391	-0.551758
1.050000	1.376953	-0.053711
1.055000	1.420898	0.332031
1.060000	1.201172	0.551758
1.065000	0.834961	0.610352
1.070000	0.419922	0.571289
1.075000	0.043945	0.473633
1.080000	-0.268555	0.126953
1.085000	-0.341797	-0.595703
1.090000	0.039062	-0.996094
1.095000	0.688477	-0.800781
1.100000	1.215820	-0.336914
1.105000	1.430664	0.126953
1.110000	1.347656	0.449219
1.115000	1.049805	0.595703
1.120000	0.654297	0.600586
1.125000	0.258789	0.537109
1.130000	-0.102539	0.380859
1.135000	-0.346680	-0.161133
1.140000	-0.239258	-0.854492
1.145000	0.307617	-0.966797
1.150000	0.947266	-0.620117
1.155000	1.347656	-0.126953
1.160000	1.430664	0.288086
1.165000	1.245117	0.532227
1.170000	0.893555	0.610352
1.175000	0.483398	0.576172
1.180000	0.097656	0.493164
1.185000	-0.234375	0.205078
1.190000	-0.366211	-0.488281
1.195000	-0.043945	-0.986328
1.200000	0.595703	-0.854492
1.205000	1.162109	-0.410156
1.210000	1.425781	0.063477
1.215000	1.376953	0.415039
1.220000	1.108398	0.581055
1.225000	0.717773	0.605469
1.230000	0.307617	0.541992
1.235000	-0.053711	0.419922
1.240000	-0.327148	-0.053711
1.245000	-0.283203	-0.776367
1.250000	0.214844	-0.991211
1.255000	0.864258	-0.683594
1.260000	1.308594	-0.195312
1.265000	1.435547	0.234375
1.270000	1.279297	0.502930
1.275000	0.947266	0.605469
1.280000	0.541992	0.585938
1.285000	0.146484	0.507812
1.290000	-0.190430	0.278320
1.295000	-0.361328	-0.375977
1.300000	-0.117188	-0.952148
1.305000	0.502930	-0.903320
1.310000	1.093750	-0.483398
1.315000	1.401367	0.000000
1.320000	1.401367	0.371094
1.325000	1.157227	0.566406
1.330000	0.776367	0.610352
1.335000	0.371094	0.551758
1.340000	-0.009766	0.449219
1.345000	-0.302734	0.039062
1.350000	-0.322266	-0.688477
1.355000	0.122070	-1.000977
1.360000	0.776367	-0.751953
1.365000	1.259766	-0.268555
1.370000	1.435547	0.180664
1.375000	1.313477	0.473633
1.380000	1.000977	0.600586
1.385000	0.605469	0.595703
1.390000	0.200195	0.517578
1.395000	-0.146484	0.332031
1.400000	-0.361328	-0.263672
1.405000	-0.185547	-0.913086
1.410000	0.405273	-0.942383
1.415000	1.015625	-0.556641
1.420000	1.376953	-0.058594
1.425000	1.416016	0.327148
1.430000	1.201172	0.546875
1.435000	0.839844	0.610352
1.440000	0.424805	0.566406
